"","gene_names","YH_0","YH_1","YH_2","OH_0","OH_1","OH_2","Avg_Expr","Fold_Change","p_value","q_value"
"ENSMUSG00000024273","2700062C07Rik",2.31439490561801,2.72145578431715,2.94669530690615,2.09969916972427,2.2916713301028,3.31167021893467,2.56768023958725,0.0931684260265245,0.803515907964421,0.850299491038222
"ENSMUSG00000024276","Zfp397",1.95002041858471,1.33090827568376,2.69767820003823,1.79619487275983,2.75532131410953,2.64444468930567,2.39865362539168,-0.405784660622775,0.361872615293412,0.773951887490314
"ENSMUSG00000024277","Mapre2",6.09946143295844,6.21521651855363,6.33593874256432,5.95442898437188,6.23784857351816,6.2816797063416,6.15798575474388,0.0588864766149193,0.762054587430226,0.845300591517321
"ENSMUSG00000024283","Wac",6.98196678604095,6.90482124933054,6.45234174159541,6.32292861755579,6.25477920523093,6.74230269843819,6.44000350707497,0.339706418580668,0.194797659839735,0.738042890138791
"ENSMUSG00000024286","Ccny",5.9621417904578,5.08182959011275,5.00712820995426,5.51702052152166,5.06796132550696,4.96472669018616,5.18323617907159,0.16713035110334,0.611224112312405,0.823564662555208
"ENSMUSG00000024287","Thoc1",4.54187410558094,4.09454856361384,4.12585770565748,4.35877601663334,4.17251151755716,4.62986366013459,4.38705039810836,-0.132956939824277,0.566109712098177,0.817030746740405
"ENSMUSG00000024290","Rock1",4.35088615655825,4.37504638407736,4.44967361654299,4.59615396791656,4.36755278904344,4.53876783431706,4.50082486375902,-0.108956144699489,0.544883450171723,0.811813317857412
"ENSMUSG00000024293","Esco1",4.22106504669816,4.31808541304295,3.91131767889548,3.33805923764553,4.47482538208634,3.92637902519988,3.91308788164392,0.237068164568283,0.475286609592461,0.801751618574106
"ENSMUSG00000024294","Mib1",3.64729148150955,3.79398949346541,3.56753327911199,3.57012286181475,3.72158046259808,4.00407885892068,3.76526072777784,-0.095655976415521,0.639437130204481,0.829969756127578
"ENSMUSG00000024298","Zfp871",2.93246942349185,2.79742808215231,3.84544990582817,3.0077373074922,3.33159774117267,2.98059751063517,3.10664418643335,0.0851382840574312,0.793132510808266,0.848184688432954
"ENSMUSG00000024299","Adamts10",4.33590480930038,5.51318436143942,5.1878152450034,5.05390199475507,5.30463150473692,5.68668540441017,5.34840630130072,-0.336104829386317,0.362731148873637,0.773951887490314
"ENSMUSG00000024302","Dtna",0.730205180040408,0.709643545470932,2.14339015319596,0.856074184157417,0.976602659683716,0.645847350050249,0.826174731297127,0.368238228271974,0.394917577433841,0.785103945419379
"ENSMUSG00000024308","Tapbp",9.00215679405277,9.00398725625613,8.8990517342075,9.07061741454513,9.02784519204928,9.14939656298175,9.08261972319206,-0.114221128353253,0.513003114819745,0.809586927969508
"ENSMUSG00000024309","Pfdn6",5.81488619293286,5.87234613918088,5.85766257211885,6.10056983537401,6.09768242398293,5.99741887504611,6.06522371146768,-0.216925410056817,0.227944890639186,0.738042890138791
"ENSMUSG00000024312","Wdr46",4.02597669168089,2.93083572127984,3.37913295807037,4.08446401286204,3.10184334125893,3.41814001282854,3.53481578898317,-0.0895006653061334,0.814825001937905,0.851644842324851
"ENSMUSG00000024317","Rnf138",4.16170229624323,4.32919537037884,4.09992635055603,3.50597982545315,4.10029649453609,4.00322442417317,3.86983358138747,0.327107757671896,0.183230514693724,0.738042890138791
"ENSMUSG00000024319","Vps52",5.76342219810571,5.23122886226167,5.72240591092535,6.05870179785208,5.9919276709758,6.19772781306775,6.08278576063188,-0.510433436867633,0.0488482282345564,0.605592208222722
"ENSMUSG00000024325","Ring1",3.90902420578667,4.16125082167254,4.11615678865854,4.12113147520311,3.66160140133695,4.26511429401623,4.0159490568521,0.0461948818538208,0.840894396942262,0.854157686125396
"ENSMUSG00000024327","Slc39a7",6.65082916881349,6.92226922006632,6.59306239365716,6.65955356459117,6.49348722487798,6.76548170512909,6.63950749819942,0.0825460959795758,0.675817388015506,0.834833336191652
"ENSMUSG00000024335","Brd2",8.46506433304353,8.42762293261764,8.27266710562647,8.06221887290328,8.3435721593555,8.39909844443232,8.26829649223037,0.120154964865519,0.538394009966634,0.811502165594711
"ENSMUSG00000024338","Psmb8",7.33737214027436,7.58509023368981,7.93404464711225,8.10412170740445,7.87741911621799,7.77350189587953,7.91834757316732,-0.299511899475184,0.220441830455731,0.738042890138791
"ENSMUSG00000024339","Tap2",7.63652312083974,7.68749466368914,7.68840418839746,7.85215493746218,7.91871419083189,7.63307514276388,7.80131475701932,-0.130507432710536,0.479998934936755,0.802805942403313
"ENSMUSG00000024346","Pfdn1",4.57417418610965,4.87587342246519,5.12097394361166,4.98266051889988,4.53658759327097,4.427706728876,4.64898494701562,0.208022237046552,0.416129233458505,0.790485017084007
"ENSMUSG00000024349","Tmem173",5.7604258904296,5.41765339235569,5.27627332094746,5.74942700010976,5.30474100776097,5.12605188643983,5.39340663143685,0.0913775698073974,0.716920222048932,0.838827981907446
"ENSMUSG00000024350","Dnajc18",2.79277832329818,3.00404648956384,3.10641700167967,2.6647240278911,2.70337095806506,2.78027439872438,2.71612312822685,0.251624143287052,0.201479743093448,0.738042890138791
"ENSMUSG00000024357","Sil1",3.85669692274668,4.92317295573851,4.49858915900036,4.45741043041794,4.08731007721718,4.70154905694307,4.41542318819273,0.0107298243024537,0.974101936616678,0.870572371893266
"ENSMUSG00000024359","Hspa9",6.26023647281835,6.2739354336367,6.32437859412218,5.97148837412106,6.08077489887022,5.92055770654429,5.99094032651186,0.295243173680557,0.119483241448074,0.702399153100918
"ENSMUSG00000024360","Etf1",4.24362338677699,4.19605617185105,4.1161651079555,4.43025181491261,4.48031683062746,4.26746838083744,4.39267900879251,-0.207397453264657,0.265334553442162,0.748707236398892
"ENSMUSG00000024369","Nelfe",4.83017418043241,5.77795355856337,5.60832432105154,5.92374582118097,5.48056888338413,5.31106346825847,5.57179272427452,-0.166308704258752,0.608407534983014,0.822539871379079
"ENSMUSG00000024370","Cdc23",5.6413697274553,5.40313135530476,5.37477172574419,4.63509847172071,5.17775039797743,5.69214818460113,5.16833235143309,0.304758584734996,0.332091216489549,0.766344604654605
"ENSMUSG00000024376","Epb4.1l4a",3.57110641407431,3.82945382972032,3.80784947558158,3.23992345106372,3.89934000325902,3.60819419239216,3.5824858822383,0.153650690887104,0.520656430555825,0.809586927969508
"ENSMUSG00000024378","Stard4",2.54040426546753,3.5632435666656,2.76079790909803,3.01449455632114,3.02489763443499,3.09363284992556,3.04434168022723,-0.0895264331501717,0.765769617224503,0.845300591517321
"ENSMUSG00000024381","Bin1",4.10547694467755,4.68271373979509,4.27872078017873,3.90619793573722,3.80324770527026,3.91962611390861,3.8763572516387,0.47927990324509,0.0574344197239519,0.623401939252677
"ENSMUSG00000024382","Ercc3",2.96146034454494,3.01610225273055,4.11742908358689,3.32441315962702,3.86742207530831,3.13078593427751,3.44087372307095,-0.0758764961168168,0.844344998568777,0.854157686125396
"ENSMUSG00000024383","Map3k2",1.71515097115631,1.68801470216733,1.23051046036618,1.60138274966917,1.70534983335488,1.57297695489173,1.62656984597192,-0.0820111347419844,0.699581438349718,0.835181457913563
"ENSMUSG00000024384","Iws1",2.71218415197756,2.87900777214162,2.63623714327309,2.25005809085432,2.93249588029309,2.61134945940199,2.59796781018313,0.14450854561429,0.546696093453264,0.811813317857412
"ENSMUSG00000024387","Csnk2b",7.01767698527253,7.12725150927695,7.14152475490209,7.11711319348224,6.97512572339761,7.07508332342959,7.05577408010315,0.0397103363807073,0.819043526338013,0.852123688781514
"ENSMUSG00000024392","Bag6",4.79433788072664,4.83633823396592,4.59197256920438,4.92191232640298,4.89644139668985,4.80526149614748,4.87453840641344,-0.133655511781119,0.466571487833714,0.800167317660219
"ENSMUSG00000024393","Prrc2a",3.14886253727009,3.5531638705095,3.65488230383115,4.55245085177084,4.04417551263921,3.85899549968276,4.15187395469761,-0.699571050827356,0.0300509701378207,0.594160672326223
"ENSMUSG00000024395","Lims2",9.68690316499658,9.47366110857588,9.26619856950877,10.0429452322542,9.41459433787156,9.47265428915173,9.64339795309252,-0.167810338732104,0.510410495737206,0.808523720113107
"ENSMUSG00000024399","Ltb",0.769914732433721,0.459849152848915,1.37849497667645,1.20359584624239,2.84582321230154,1.50854020987381,1.85265308947258,-0.983233468819548,0.0751139981970009,0.647484585671328
"ENSMUSG00000024400","Wdr33",4.63954475190345,4.64860924517454,4.45071638871807,4.4650014597163,4.97728908343935,4.4564382019388,4.63290958169815,-0.053286119766127,0.810936337046097,0.850570683587869
"ENSMUSG00000024401","Tnf",4.79384387385943,4.89673200385332,3.9261512731999,4.38001595802256,5.26937357633016,4.57940947399093,4.74293300278122,-0.204023952477001,0.582157465656218,0.820326146051143
"ENSMUSG00000024403","Atp6v1g2",1.67498936206185,1.80232558718818,1.06585489498543,2.62833267194846,1.47539622238262,1.79509780097345,1.96627556510151,-0.451885617023018,0.245190783027366,0.738042890138791
"ENSMUSG00000024404","Riok3",5.42983017679567,5.00197333864146,4.94171200299028,4.47843473786674,4.77160567275069,5.00082931124437,4.75028990728727,0.374215265521871,0.150687215559833,0.72531739702281
"ENSMUSG00000024410","3110002H16Rik",5.45082194388544,5.33979300639912,5.11310869949844,5.65271879887493,5.75718063253669,5.54546803279063,5.65178915473409,-0.350547938139754,0.100286951028514,0.684383289180366
"ENSMUSG00000024413","Npc1",1.83218925104056,1.50428478377549,2.09276897836906,2.11753214854997,1.45668526261424,2.4492655422805,2.00782765114824,-0.198079980086537,0.538003250869711,0.811438541872899
"ENSMUSG00000024414","Mrpl27",5.60755816758757,5.99168736387012,5.93133321309593,5.86321989657642,5.97212741115479,5.59248693737359,5.8092780817016,0.0342481664829395,0.871926675944254,0.857416451590823
"ENSMUSG00000024420","Zfp521",2.46706292950974,1.66162192203365,2.55154554797055,2.00759380251078,2.6822226933373,2.85665310476668,2.51548986687159,-0.288746400366943,0.419689402206808,0.790975262413609
"ENSMUSG00000024421","Lama3",1.72866501968667,2.31073855192125,0.875072300640186,1.85909492252532,0.936290802481313,1.24393712440025,1.34644094980229,0.29171767428041,0.505252059370254,0.806433042075414
"ENSMUSG00000024422","Dhx16",5.41033092755336,4.94307270858774,5.08131832095244,4.95035176203436,5.20457896901465,5.10316609227793,5.08603227444231,0.0588750445888668,0.778593796561888,0.846624548060873
"ENSMUSG00000024423","Impact",2.85884635257083,4.05351106404132,3.32447796771655,3.51986895218573,3.43991829473476,3.66488100565537,3.54155608419196,-0.12927762274906,0.69507019181035,0.834910431600226
"ENSMUSG00000024425","Ndfip1",7.56339459339557,7.80398254828216,7.94479989368428,7.8976760730598,8.03545345931799,7.79030287721513,7.90781080319764,-0.137085124743634,0.495433693160496,0.806254541952933
"ENSMUSG00000024426","Atat1",3.1124899676443,3.52062339459636,3.49358329246856,4.08229383595143,2.93952373853859,2.84461262559517,3.28881006669506,0.0867554848746781,0.816664295950959,0.852053607127113
"ENSMUSG00000024427","Spry4",4.76715156793737,3.82753452148831,4.69229885858682,4.82047002550302,4.60766172561879,4.53323316001292,4.65378830371158,-0.224793321040743,0.464117906970054,0.799634588767824
"ENSMUSG00000024429","Gnl1",3.72632989148086,4.83933482169573,4.21657902935861,4.37034565246128,4.83620187743332,4.4653084515473,4.5572853271473,-0.296537412968903,0.378548687649609,0.778830077681769
"ENSMUSG00000024431","Nr3c1",5.63825923185966,5.74369537443399,5.54355156097646,5.13611344058006,5.89565888811167,5.48619627398732,5.50598953422635,0.135845854863691,0.585596641837448,0.820326146051143
"ENSMUSG00000024436","Mrps18b",4.24204605030341,3.67816207073505,4.52834627089658,4.60968405471037,4.39714579739278,4.17585988692821,4.39422991301046,-0.244711782365444,0.393118553520388,0.783852600204576
"ENSMUSG00000024437","Gm8615",1.87606307084777,1.8239327420903,2.28395139613162,2.40958916578997,2.26036595932938,2.31174141366206,2.3272321795938,-0.332583109903905,0.139782240523207,0.716428381877951
"ENSMUSG00000024440","Pcdh12",6.19011306903814,5.37986005148082,5.37267007638539,5.05234633147889,5.55877579450129,5.22435289632188,5.27849167410069,0.369056058200764,0.240839921974954,0.738042890138791
"ENSMUSG00000024442","0610009O20Rik",3.20791002648006,3.20052632452908,3.41063417316046,3.079395179282,3.12978251514814,2.91440761709257,3.0411951038409,0.231828404215631,0.232229371471123,0.738042890138791
"ENSMUSG00000024446","Rpp21",4.86206946549904,5.01523885162409,5.3615999416077,5.6144742828377,5.58839083599733,5.44343426033502,5.54876645972335,-0.46913037347974,0.0536933754574818,0.613379142591099
"ENSMUSG00000024451","Arap3",6.49679467060881,5.97221014345487,6.16909721810135,6.42349581534953,6.24022081829132,6.5318196613189,6.39851209831992,-0.185811420931574,0.406175529400169,0.787611308414165
"ENSMUSG00000024454","Hdac3",4.5001264281223,5.57079988483355,5.41980515878247,5.29937655196362,5.79758630923023,5.69065733845144,5.59587339988177,-0.432296242635654,0.226367857436003,0.738042890138791
"ENSMUSG00000024456","Diap1",1.76321183555721,2.28919410872007,1.94309240593351,2.83114152230941,2.35118448512755,1.91935915297084,2.3672283868026,-0.368728936732338,0.237340323960526,0.738042890138791
"ENSMUSG00000024457","Trim26",6.11485214537805,6.0013293718276,6.41375823107883,5.34243029628488,5.74424184116753,6.05741127989911,5.71469447245051,0.461952110310985,0.103006324279034,0.684407479982273
"ENSMUSG00000024462","Gabbr1",2.94686370920884,2.87276967183857,3.37706265199191,2.49711158242649,3.83546937181612,3.42596410599235,3.25284835341165,-0.187283009065215,0.623985447940336,0.825463406204222
"ENSMUSG00000024472","Dcp2",2.85024135579554,2.55165136006791,2.76268260624084,3.25008083645453,3.00622620157542,2.78442441264887,3.01357715022627,-0.292052042858175,0.194942473012364,0.738042890138791
"ENSMUSG00000024474","Ik",5.36714737465794,5.26512554878992,5.3412350375137,5.20679558028674,5.07164684410455,5.49227942986446,5.25690728475192,0.0675953689019369,0.730900235308673,0.840586387285053
"ENSMUSG00000024477","Pggt1b",4.93518155429423,4.14227455341037,4.09009124233395,3.63545258922928,4.33588337735403,3.9057071003756,3.95901435565297,0.430168094359879,0.206053506953259,0.738042890138791
"ENSMUSG00000024480","Ap3s1",3.7534440852938,3.81984186861969,3.94409005294873,3.99484217309148,3.43979598467276,3.4810663967437,3.63856818483598,0.200557150784758,0.384716382729844,0.780918173150392
"ENSMUSG00000024483","Ankhd1",4.65112633615542,4.82790538053872,4.09765293079622,5.23994406643031,4.67561272037668,4.87436419082486,4.92997365921062,-0.404412110047166,0.173267685900958,0.736574829304334
"ENSMUSG00000024486","Hbegf",6.3111361464618,6.56934677878078,6.68701868379671,6.14507212987891,6.21553688251935,6.38315648270003,6.24792183169943,0.274578704646999,0.193286384207378,0.738042890138791
"ENSMUSG00000024487","Yipf5",5.23819070776131,5.01551095008714,5.12775707547621,5.30651015428994,5.16062981335779,5.10579539265627,5.19097845343467,-0.0638255423264456,0.725846382573626,0.840586387285053
"ENSMUSG00000024491","Rbm27",3.01905780569143,2.10693452559571,2.38293280591429,2.83260245891856,2.54902591307144,2.76592506986207,2.71585114728402,-0.212876101550211,0.458364358517619,0.79837934277805
"ENSMUSG00000024493","Lars",4.55062367015343,4.24609640712863,4.30729007811626,3.8734588777622,4.84986919094328,4.15205358688785,4.29179388519778,0.0762094999349978,0.796627741488424,0.849059186670087
"ENSMUSG00000024498","Tcerg1",4.61586353873158,4.52767091626409,4.27614674360516,4.02656106552402,4.04382567297434,4.00160410611432,4.02399694820423,0.449230117996048,0.041716107555264,0.604226848670974
"ENSMUSG00000024501","Dpysl3",4.97439164417509,4.82468130920778,4.34269695998193,4.68142115329047,4.73080296309632,4.7100900731357,4.70743806317416,0.00648524128077164,0.977117140554127,0.870766470420778
"ENSMUSG00000024505","Dtwd2",1.10262454086697,1.53613746953974,2.20038193700376,2.39817522222861,1.12358012213064,1.94269840791221,1.82148458409049,-0.20843660162033,0.6274085743386,0.826162810746678
"ENSMUSG00000024507","Hsd17b4",5.17976182810899,4.83234826906105,4.8344887477776,4.6889859834368,4.98849382944993,5.14818165754223,4.94188715680966,0.00697912483955895,0.974558767057767,0.870678691443878
"ENSMUSG00000024513","Mbd2",7.47945693479402,7.65572390434952,7.60627935311848,8.05659978460412,7.55953005207064,7.61568112803282,7.74393698823586,-0.163450257481852,0.452886417607794,0.796406354368274
"ENSMUSG00000024515","Smad4",5.83412969292305,6.04567230539589,5.89576308557389,5.85120933505978,5.46643788032996,5.77536402223269,5.69767041254081,0.227517948756801,0.273341213832419,0.75138988893477
"ENSMUSG00000024516","Sec11c",4.70095011993595,5.52034995480678,5.52522636747104,5.26160979273716,5.9410264720977,5.37341157045483,5.52534927842989,-0.276507131025302,0.403574988859201,0.787171175174577
"ENSMUSG00000024521","Pmaip1",3.24911610812369,1.67831984701589,1.59304774852568,1.74003382693218,2.5944028395475,1.78346503600643,2.03930056749537,0.13419400039305,0.793405160821288,0.848184945176941
"ENSMUSG00000024524","Gnal",0.936388808223894,1.2955114529316,1.81537048603378,1.31350127618446,1.67289597981437,1.46485120586239,1.48374948728707,-0.13465923822398,0.628781707350707,0.826500442889995
"ENSMUSG00000024525","Impa2",2.69894742188654,2.2570800349166,1.95054306655452,1.03260164302295,1.50659686477291,2.11593547774774,1.55171132851453,0.75047884593802,0.0609495121858977,0.623401939252677
"ENSMUSG00000024527","Afg3l2",4.67321153795199,4.05258109205631,3.87876457126735,3.3123660330683,4.56159497452061,4.68109501376797,4.18501867378563,0.0165003933062596,0.96953094209534,0.870484592737046
"ENSMUSG00000024528","Srfbp1",4.19592235684128,3.76662696215118,3.85058942311916,3.14189214357081,3.6630940901885,3.8709959147003,3.5586607161532,0.379052197884006,0.178763958599763,0.738042890138791
"ENSMUSG00000024529","Lox",2.4452870486694,2.14498283818692,2.05649682533795,1.92213694177919,2.59507393882135,2.60688752338955,2.3746994679967,-0.159110563931938,0.551020021656856,0.813368700837651
"ENSMUSG00000024533","Spire1",2.47706074803582,1.90936221830582,2.26993679265029,1.31607621314609,0.989790071903076,1.22685374885373,1.1775733446343,1.04121324169635,0.0022412576630167,0.380948274930683
"ENSMUSG00000024534","Sncaip",5.66545530769661,5.36614733152048,5.69898796967517,5.08545015134504,5.62670195193487,5.69992080949972,5.47069097092655,0.106172565370875,0.664059663046303,0.834503096345385
"ENSMUSG00000024535","Snx24",2.39171273815219,3.27911169140779,2.16584120897706,1.65130202370307,2.30758298730133,2.96364797674787,2.30751099591742,0.304710883594922,0.495274477777475,0.806254541952933
"ENSMUSG00000024537","Psmg2",4.28856527952821,4.73279016909848,4.87165147346119,4.87490022258468,4.36972470783799,4.96342325882998,4.73601606308422,-0.10501375572159,0.69173889471719,0.834833336191652
"ENSMUSG00000024538","Ppic",6.91353571034955,7.29433585741245,7.42065082123027,7.17169722514058,7.36177713064152,6.89474502054765,7.14273979210992,0.0667676708875076,0.775279189617433,0.845547764986663
"ENSMUSG00000024539","Ptpn2",4.75716729540345,5.31500098192945,4.79595392091037,4.78188947878874,4.97126303457671,4.59423202957828,4.78246151431458,0.173579218433185,0.472259534408502,0.800982396998663
"ENSMUSG00000024542","Cep192",1.5966775804481,1.97451462849016,1.62001860409583,0.923210044371442,1.21190931443529,2.15275129744887,1.42929021875187,0.301113385592829,0.40712439959319,0.787611308414165
"ENSMUSG00000024544","Ldlrad4",2.7594647974367,3.35586623379441,2.95829146973022,3.42031531091081,2.84721523501931,2.71864219139517,2.99539091244176,0.0291499212120124,0.916373138274637,0.862683037132007
"ENSMUSG00000024556","Me2",3.61835613412171,3.18096415991735,3.56821455887951,3.19634894728933,3.6517864889587,3.5198941066234,3.45600984762381,-0.000164896650951077,0.999421228798228,0.872787475820501
"ENSMUSG00000024560","Cxxc1",5.50258202021559,5.6510717882833,5.7218456415302,5.42623455844337,5.48386413494679,5.47273469812978,5.46094446383998,0.164222019503051,0.364711168482994,0.775432212240129
"ENSMUSG00000024561","Mbd1",4.53089476129241,4.49242364953276,4.13212438730843,4.48082089211243,4.19102564587327,4.42422340749103,4.36535664849225,0.0197909508856233,0.924126760809768,0.863042349811778
"ENSMUSG00000024563","Smad2",5.15807037541845,5.18476825229153,4.99772596403682,5.03637585048268,5.56124975286471,5.28828472739537,5.29530344358092,-0.181781912998652,0.402815460455787,0.787171175174577
"ENSMUSG00000024566","Atp9b",3.26928305226986,4.18641339746855,3.86993061269363,3.40101601632971,4.17579602896625,4.28369957423635,3.95350387317744,-0.178294852366753,0.614703996228929,0.824396015487909
"ENSMUSG00000024570","Rbfa",4.7463503921095,4.92490274343626,4.79193385675181,5.24986625536011,5.25567445036426,5.03923930882616,5.18159333818351,-0.360531007417653,0.0796358724983793,0.65536026405098
"ENSMUSG00000024571","Gm16286",6.86819287772672,6.93502357308183,6.81643331088974,7,6.95095825006333,6.81461450763909,6.92185758590081,-0.0486409986680455,0.781640880420838,0.846624548060873
"ENSMUSG00000024576","Csnk1a1",7.57359417410312,7.11866080977548,7.22702863858349,7.27178981501035,7.35318212035786,7.12735470044208,7.2507755452701,0.0556523288839304,0.788121002610328,0.847395760243427
"ENSMUSG00000024579","Pcyox1l",3.77996355861765,3.44243796654341,3.35497114404438,3.31006522611509,3.07041509007282,2.96976754398732,3.11674928672508,0.409041603010067,0.087054155746665,0.671583851465938
"ENSMUSG00000024580","Grpel2",1.98412630127747,1.724379604612,1.87266724743185,1.80673236789362,2.0521132720849,2.53778558080089,2.13221040692647,-0.271819355819359,0.291647072210107,0.757385056684689
"ENSMUSG00000024581","Napg",3.76242323425005,4.10402627924055,4.39560439417813,4.17020549820841,3.80992886572143,4.10083471631088,4.02698969341357,0.0603616091426721,0.800755098607011,0.850082831780891
"ENSMUSG00000024583","Txnl1",5.43734427391821,4.78625655673951,5.17432651517391,5.29343302317894,5.29279279021907,5.13381420017179,5.2400133378566,-0.107370889246055,0.641944953059406,0.830274753355052
"ENSMUSG00000024587","Nars",6.3784942830649,6.08110736962785,5.98894366704496,5.7551386161113,5.78113148734892,5.67665669381061,5.73764226575694,0.411872840822293,0.0638620191738002,0.626903391617698
"ENSMUSG00000024588","Fech",4.41958608170127,5.12852849626742,4.74378422301826,4.75730599556279,4.98257382053339,5.27585631832102,5.00524537813907,-0.241279111143418,0.373073259185378,0.77766973806546
"ENSMUSG00000024589","Nedd4l",2.84483755435032,3.22701246024729,2.52362718948838,2.79922825215258,3.23928193691266,2.55174978295907,2.86341999067477,0.00173907735389379,0.99508985599452,0.872083262738428
"ENSMUSG00000024590","Lmnb1",2.44960891343775,3.39612111901395,2.77423253653968,2.02163962317216,1.93433532772022,2.38030832397737,2.11209442495658,0.761226431373882,0.0338891251601098,0.598657705916178
"ENSMUSG00000024592","C330018D20Rik",2.32124409531727,1.17750963509414,2.31636010273891,1.91950789444467,1.82026067026297,2.20744935773335,1.982405974147,-0.0440346964302224,0.902269664518388,0.861018059497134
"ENSMUSG00000024594","Prrc1",3.7035658671696,4.07689253873458,3.64260916246599,2.95686143686224,3.26779794624618,3.56389027710255,3.26284988673699,0.544839302719735,0.0542426197295865,0.613379142591099
"ENSMUSG00000024597","Slc12a2",4.24534353596357,3.74701136907005,2.99883816278984,2.79908523323481,3.22878791267338,3.2021246076374,3.07666591784853,0.587065104759289,0.128187230106656,0.710283129319471
"ENSMUSG00000024601","Isoc1",4.42029374934662,4.61977099871555,4.11296696495818,3.72999861559021,4.38311672815475,4.55147910384982,4.22153148253159,0.162812421808523,0.573500712113493,0.818701406419702
"ENSMUSG00000024603","Dctn4",4.41218535915671,3.34492363221471,3.73353873345886,3.06039158279067,3.32274442927966,3.13692633028719,3.17335411411917,0.656861794157588,0.062416443159229,0.623682706795018
"ENSMUSG00000024604","Rbm22",5.23782372261925,5.61411497782157,5.2612374324084,5.52249208335096,5.50949316641015,5.16003678322619,5.39734067766244,-0.0262819667126915,0.902817508691521,0.861080791815486
"ENSMUSG00000024608","Rps14",7.13250487062618,7.45971848969613,7.50533520732461,7.90955711566292,7.46160222461833,7.29855751399017,7.55657228475715,-0.190719428874836,0.438774355920087,0.794344351328779
"ENSMUSG00000024610","Cd74",6.43422955508373,7.12235176215594,5.86438179303247,7.07375597881565,8.27884434484386,7.30503115058476,7.55254382474809,-1.07888945465737,0.0413823626484207,0.603766000895515
"ENSMUSG00000024613","Tcof1",4.60842486697707,3.35658753977025,3.93249588029309,3.93770219641625,3.79458222159218,4.33265065428852,4.02164502409898,-0.0558089284188423,0.875927287815418,0.85811409776973
"ENSMUSG00000024614","Tmx3",5.08881579406151,4.6646591842645,4.74596871466424,4.20899318950284,4.60589726502141,4.93330352410094,4.5827313262084,0.250416571455019,0.348366898701407,0.769231984896633
"ENSMUSG00000024620","Pdgfrb",4.71033808435558,5.22108438616264,5.59382582675098,3.03732598918817,3.35592964428462,4.31627610041349,3.56984391129543,1.60523885446097,0.00479115598230707,0.509418545699688
"ENSMUSG00000024621","Csf1r",0.0100572936385094,1.49408274084529,0.952107638294034,1.02032084192534,0.631657500483073,1.58695204740589,1.07964346327144,-0.260894239012159,0.561135015104506,0.816700003666908
"ENSMUSG00000024622","Hmgxb3",3.81048423497776,3.28083905298734,2.9563206265802,2.93232768236585,3.13473351481278,3.29300255299955,3.12002125005939,0.229193388122371,0.412604837404172,0.789091569819322
"ENSMUSG00000024639","Gnaq",4.07221730054457,3.45582825403145,3.66646120675724,3.54746216825508,3.42556672407525,3.88165483166814,3.61822790799949,0.113274345778263,0.647865076314255,0.831340571903554
"ENSMUSG00000024640","Psat1",2.44766911424422,2.47571268194469,1.21670939028328,1.64140730174082,2.19468594889627,1.67424820901814,1.83678048655174,0.209916575605654,0.601117722000517,0.822353510596835
"ENSMUSG00000024642","Tle4",3.80582898058885,3.94870362651001,3.4746437037058,3.86606723233341,3.68592893865075,3.6225907155217,3.72486229550196,0.0181964747662665,0.93074531927344,0.863693421305616
"ENSMUSG00000024644","Cndp2",4.65625609205347,5.02290040211008,5.03820349846649,5.15643302331463,5.38198931729228,4.5972927910378,5.0452383772149,-0.139451713004891,0.607955192441605,0.82251214944371
"ENSMUSG00000024645","Timm21",4.35876195342774,4.56555452798871,4.20987441516637,4.11604863343236,4.55848806297701,4.12398892943647,4.26617520861528,0.111888423578995,0.614021628068908,0.824396015487909
"ENSMUSG00000024646","Cyb5a",8.14772898350247,8.23071218685896,8.43521602695386,8.27585911115022,8.26829402491722,8.19512609770564,8.24642641125769,0.0247926545140699,0.891463980766974,0.859854870201732
"ENSMUSG00000024654","Asrgl1",1.80153946076376,2.02416362704446,2.32647694696357,0.631313859642601,2.00046519414216,2.33065591488897,1.65414498955791,0.396581688699353,0.404874913680663,0.787409718201707
"ENSMUSG00000024659","Anxa1",6.1952550644228,6.55123452621033,6.37229047890512,6.3536214690821,6.41507412974258,6.81858217748086,6.52909259210185,-0.156165902255761,0.485007445732332,0.804132202566762
"ENSMUSG00000024660","Incenp",3.04563867193069,2.54303800874616,2.06275724213537,2.21871918170312,2.191960537105,2.05407049665678,2.1549167384883,0.395561235782443,0.193248136794478,0.738042890138791
"ENSMUSG00000024661","Fth1",10.2010456862451,10.3985940713609,10.5010907702745,10.6064422281316,10.467462903691,10.4152875541402,10.4963975619876,-0.129487386027428,0.496140118590602,0.806254541952933
"ENSMUSG00000024663","Rab3il1",2.72497762378389,3.85185895685102,3.05326255078589,2.63103208758735,3.09383564106626,3.15769374687077,2.96085382517479,0.249179218632137,0.474430984109698,0.801687347727586
"ENSMUSG00000024664","Fads3",4.84820728424208,4.95149454625829,4.11415043784596,4.24869421599138,4.06505524747929,4.43634176511432,4.25003040952833,0.387920346587111,0.197557030320083,0.738042890138791
"ENSMUSG00000024665","Fads2",2.4432751117658,3.28212543226909,2.80318776483198,1.49520394878177,2.55157999927289,3.17890581945757,2.40856325583741,0.434299513784882,0.3685291302183,0.776638037879995
