"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol","entrezid"
"ENSMUSG00000026705",1205.92562683018,0.130145665799629,0.326091998211549,0.399107204449704,0.689814214007968,0.998922454474621,"Klhl20","226541"
"ENSMUSG00000026707",805.579388513987,0.455462467012318,0.316336369777624,1.43980430493179,0.149922772905219,0.751101574500506,"Nsun6","74455"
"ENSMUSG00000026708",406.237049474067,-0.243383854927582,0.345158458791643,-0.705136579238531,0.48072524451888,0.980295914644109,"Cenpl","70454"
"ENSMUSG00000026709",811.005458029681,-0.156885356470717,0.585907819737601,-0.267764571807521,0.788880542788179,0.998922454474621,"Dars2","226539"
"ENSMUSG00000026712",93.4080980186026,0.402865867241151,3.72698582230479,0.108094284885692,0.913920901592342,0.998945866130134,"Mrc1","17533"
"ENSMUSG00000026715",8.39975995261715,0.215266663425981,2.71981600020727,0.0791475097615336,0.936915294684697,0.998945866130134,"Serpinc1","11905"
"ENSMUSG00000026718",2520.78979871913,0.108559793730949,0.202014289057366,0.537386707828976,0.591000522970125,0.998922454474621,"Stam","20844"
"ENSMUSG00000026721",1401.01453925322,-0.236817783658157,0.243805385296014,-0.97133942866203,0.331379280534203,0.93414417376608,"Rabgap1l","29809"
"ENSMUSG00000026723",833.708691760913,0.292338450796362,0.297791144783549,0.981689536164176,0.326252821985998,0.93414417376608,"Trdmt1","13434"
"ENSMUSG00000026725",1.11997565903363,3.57550916952821,3.94539892483355,0.906247818699108,0.364804697968266,NA,"Tnn","329278"
"ENSMUSG00000026726",22.518768221583,5.4770444471542,3.39712134019006,1.61226046957974,NA,NA,"Cubn","65969"
"ENSMUSG00000026727",10280.7612000247,-0.036667926059258,0.144793925668986,-0.253242157016204,0.800081091377317,0.998922454474621,"Rsu1","20163"
"ENSMUSG00000026728",28000.5876151264,0.305835148353823,0.131609978980737,2.32379908212421,0.0201362649658256,0.323399902835658,"Vim","22352"
"ENSMUSG00000026729",5.64252452282058,0.55585154758348,3.75906003518711,0.147869824472173,0.882445502951906,NA,"4930562F07Rik","75255"
"ENSMUSG00000026730",173.341754459381,-0.312481764332684,0.734427056483006,-0.42547692323467,0.670489040703102,0.998922454474621,"Pter","19212"
"ENSMUSG00000026736",1.00025780231997,-2.26349396134114,3.96096557981422,-0.571450045634405,0.567694613306006,NA,"4930426L09Rik","74629"
"ENSMUSG00000026737",1598.59476129903,-0.153712245564955,0.217877082068791,-0.70549983552847,0.480499234263554,0.980295914644109,"Pip4k2a","18718"
"ENSMUSG00000026739",2633.88225756908,0.230152162524945,0.174878252157401,1.3160708074655,0.188150278035523,0.808550247538158,"Bmi1","12151"
"ENSMUSG00000026740",2143.59115019409,0.448332802593995,0.201192496996054,2.22837734651103,0.0258553624287789,0.370411051647683,"Dnajc1","13418"
"ENSMUSG00000026743",2052.59937093808,0.122573399441073,0.197884740904333,0.619418146547897,0.535640929669302,0.992853129492317,"Mllt10","17354"
"ENSMUSG00000026748",724.131706523205,-0.0948466794857566,0.399373077855164,-0.237488916366449,0.812277516743992,0.998922454474621,"Plxdc2","67448"
"ENSMUSG00000026749",605.476808334355,-0.278514039737613,0.376420476143713,-0.739901406509246,0.459359820928994,0.978660868642671,"Nek6","59126"
"ENSMUSG00000026750",2100.41104974526,-0.260028774540756,0.210653537516785,-1.23439073279288,0.21705734058815,0.84464960412038,"Psmb7","19177"
"ENSMUSG00000026753",6250.38119291433,0.150945802323357,0.164241209553826,0.919049504892304,0.358069679091516,0.942039483553036,"Ppp6c","67857"
"ENSMUSG00000026754",1703.39042716019,0.0439692140049624,0.356633151359846,0.123289755417597,0.901877652934172,0.998922454474621,"Golga1","76899"
"ENSMUSG00000026755",2278.10776991832,-0.308421678843434,0.149096446564679,-2.06860516095291,0.0385831532449303,0.456436078183223,"Arpc5l","74192"
"ENSMUSG00000026761",2945.08911580062,-0.195396618215558,0.155514584325753,-1.25645204957925,0.208952120539621,0.836167895932357,"Orc4","26428"
"ENSMUSG00000026764",28.9089069520893,4.1160720376107,2.85280091600254,1.44281783370229,NA,NA,"Kif5c","16574"
"ENSMUSG00000026766",2406.85649219857,-0.162400264442788,0.179457988928413,-0.904948647939942,0.365492592835472,0.94785825525567,"Mmadhc","109129"
"ENSMUSG00000026767",1793.46348516544,0.00990063895069803,0.205058219448137,0.0482820877765501,0.961491429787129,0.999884473550494,"Mindy3","66960"
"ENSMUSG00000026768",294.738864223814,-0.628064433162326,0.849601946417028,-0.739245520577044,0.45975792405219,0.978660868642671,"Itga8","241226"
"ENSMUSG00000026770",14.7614314575598,-1.03482929840222,2.50530750291925,-0.413054803530669,0.679566461930429,0.998922454474621,"Il2ra","16184"
"ENSMUSG00000026771",1461.35030834352,0.188678764006176,0.219572369452732,0.859301033533699,0.390174454122769,0.957596766909776,"Spopl","76857"
"ENSMUSG00000026773",5467.15143950991,0.585281436312836,0.179555135601949,3.25961958342606,0.00111561739141188,0.0583964140233688,"Pfkfb3","170768"
"ENSMUSG00000026774",3.66946947131947,5.29469787351405,3.49129537691858,1.51654251557116,0.129382228329337,NA,"4931423N10Rik","70981"
"ENSMUSG00000026775",3356.39232218708,-0.121975285231006,0.125288268044517,-0.973557118593628,0.330276486603587,0.93414417376608,"Yme1l1","27377"
"ENSMUSG00000026778",72.6421478859655,-0.654989015191047,2.01691748774362,-0.324747551236616,0.745372142766813,0.998922454474621,"Prkcq","18761"
"ENSMUSG00000026779",48.3976738538546,3.08860506766243,3.27147805227895,0.944100806517983,NA,NA,"Mastl","67121"
"ENSMUSG00000026781",5131.97945833701,-0.165656609717175,0.155004541524945,-1.06872100705847,0.285195402801106,0.905601096953233,"Acbd5","74159"
"ENSMUSG00000026782",2045.99364968775,-0.128593204334776,0.192297920182003,-0.668718643514535,0.503674972495065,0.985678551882757,"Abi2","329165"
"ENSMUSG00000026784",252.16752710549,0.547721945393385,0.371845049114873,1.47298436996046,0.140755250360543,0.734338124645149,"Pdss1","56075"
"ENSMUSG00000026785",6034.53785382792,0.202306731498299,0.171437279593823,1.18006265601982,0.237975295888514,0.869777795318161,"Pkn3","263803"
"ENSMUSG00000026786",5.73262663862724,0.789254159075237,2.81008706374711,0.280864664037422,0.778814204138118,NA,"Apbb1ip","54519"
"ENSMUSG00000026787",2.62664366157155,4.82032814644899,3.92312064301225,1.22869740318458,0.219185280203672,NA,"Gad2","14417"
"ENSMUSG00000026788",441.410187774233,-0.968605495869089,0.453924980663076,-2.13384487994952,0.0328554807358813,0.425511413132305,"Zbtb43","71834"
"ENSMUSG00000026790",2840.16048897782,-0.115765061082594,0.255583191183254,-0.452944736101951,0.650588536330661,0.998922454474621,"Odf2","18286"
"ENSMUSG00000026791",1486.43700987641,-0.139435615856002,0.299092796945744,-0.466195165112236,0.641075809797508,0.998922454474621,"Slc2a8","56017"
"ENSMUSG00000026792",946.097083922458,0.0796193134228704,0.244468935689911,0.325682742464511,0.744664402480547,0.998922454474621,"Lrsam1","227738"
"ENSMUSG00000026796",21193.4387120956,-0.233821859393583,0.123407535732777,-1.89471297684684,0.0581304375909754,0.550726076716923,"Fam129b","227737"
"ENSMUSG00000026797",5782.67903707511,0.000687912725021769,0.108445564866737,0.00634339196690163,0.994938739429536,0.999884473550494,"Stxbp1","20910"
"ENSMUSG00000026798",475.658325974123,-0.246767758153346,0.349807117368169,-0.70543950051658,0.480536769400692,0.980295914644109,"Coq4","227683"
"ENSMUSG00000026799",1005.21753085032,-0.165853929969834,0.252281036205548,-0.657417348780443,0.51091259941415,0.986244732975751,"Med27","68975"
"ENSMUSG00000026803",1061.36704106503,0.0890702478632113,0.188753691717813,0.471886123405583,0.637008073376358,0.998922454474621,"Ttf1","22130"
"ENSMUSG00000026806",360.49201837878,0.247030397414894,0.427225026871804,0.578220801397525,0.563115056614615,0.998400667312138,"Ddx31","227674"
"ENSMUSG00000026810",1174.86116993992,0.0667713945074191,0.172789381426268,0.38643227932332,0.699176547773341,0.998922454474621,"Dpm2","13481"
"ENSMUSG00000026811",1540.13984660661,-0.0659664940443308,0.269982906853961,-0.244335816711587,0.806970746187852,0.998922454474621,"St6galnac6","50935"
"ENSMUSG00000026812",533.312106656726,-0.466400426978376,0.38511430037303,-1.21107013301404,0.225868526935787,0.857179182746239,"Tsc1","64930"
"ENSMUSG00000026814",46598.0679412016,0.0586538170311161,0.14783927011776,0.396740439697759,0.69155887577281,0.998922454474621,"Eng","13805"
"ENSMUSG00000026816",1678.36140224585,-0.276800409521598,0.35042592563162,-0.789897063188699,0.429587886647453,0.969911815485762,"Gtf3c5","70239"
"ENSMUSG00000026817",135.368753416033,0.51714980928402,0.437544285245493,1.18193706722478,0.237230672751795,0.869713112758088,"Ak1","11636"
"ENSMUSG00000026818",6.3292267260231,-2.91613779556751,3.79402147150893,-0.768613941029628,0.442122526969888,NA,"Cel","12613"
"ENSMUSG00000026819",8412.41139093297,0.330083462520528,0.133320991381713,2.47585514553714,0.0132917493522398,0.260871377951678,"Slc25a25","227731"
"ENSMUSG00000026820",1124.33942735025,-0.38536822418199,0.278881155152568,-1.38183673246464,0.16702183762366,0.778765895335209,"Ptges2","96979"
"ENSMUSG00000026821",4188.63462438373,0.0894053135387022,0.255491409019574,0.34993471554205,0.726387692933784,0.998922454474621,"Ralgds","19730"
"ENSMUSG00000026822",1914.02569116797,-1.34855391856561,1.47535886217505,-0.914051457675527,NA,NA,"Lcn2","16819"
"ENSMUSG00000026824",1.22909098615675,-3.7966433109469,3.9433232982586,-0.96280295166859,0.335646419195579,NA,"Kcnj3","16519"
"ENSMUSG00000026825",171.627003690338,0.656384206411622,0.559740912764261,1.17265719093159,0.240933304994438,0.871932609109638,"Dnm1","13429"
"ENSMUSG00000026826",20423.4113614561,0.501531910074075,0.281406784857864,1.78223105149151,0.0747115610801381,0.603359464636348,"Nr4a2","18227"
"ENSMUSG00000026827",13617.0631719626,0.103170379276503,0.12659361493143,0.814973008965629,0.415087760127477,0.966961742262887,"Gpd2","14571"
"ENSMUSG00000026829",3.69448160387152,-5.38668954194686,3.91894600054155,-1.37452507414047,0.169278731449544,NA,"Gbgt1","227671"
"ENSMUSG00000026832",16.7297471442896,0.333892445378186,3.19641490592571,0.104458418323352,0.916805565070845,0.998945866130134,"Cytip","227929"
"ENSMUSG00000026833",265.579790137118,0.512591596544081,0.492437477114835,1.04092726562431,0.297909306325964,0.916788918113549,"Olfm1","56177"
"ENSMUSG00000026836",2812.56206786225,-0.32210113528941,0.18142022234201,-1.77544229155552,0.0758248862049359,0.608582202047924,"Acvr1","11477"
"ENSMUSG00000026837",40.350783047489,4.71056088043232,1.77483672981204,2.65408124663455,0.00795246766002675,0.194403794641805,"Col5a1","12831"
"ENSMUSG00000026839",141.643398435445,0.267665479241355,0.575026369358344,0.465483834315348,0.641585010877951,0.998922454474621,"Upp2","76654"
"ENSMUSG00000026840",2464.19541490863,0.887218724552331,0.343859581673295,2.58017740914746,0.00987495696262558,0.219535442360871,"Lamc3","23928"
"ENSMUSG00000026842",2098.78526262463,0.0383083391120487,0.195144549880831,0.196307501979648,0.844369489902634,0.998922454474621,"Abl1","11350"
"ENSMUSG00000026843",2819.50532879848,-0.120950435211014,0.221852076995901,-0.545185047842707,0.585626254063602,0.998922454474621,"Fubp3","320267"
"ENSMUSG00000026848",2380.99063625226,0.202648088346632,0.261014395739146,0.776386634816709,0.437520733648966,0.971273877140726,"Tor1b","30934"
"ENSMUSG00000026849",2149.93302915039,-0.0170127144630018,0.224245064680971,-0.0758666171191121,0.939525215968841,0.998945866130134,"Tor1a","30931"
"ENSMUSG00000026851",1876.76329387416,-0.186129585537158,0.126267240107721,-1.47409245167922,0.140456700605895,0.734338124645149,"BC005624","227707"
"ENSMUSG00000026853",2113.2002465451,0.0283451389471039,0.281143470126028,0.100820904481252,0.91969263201827,0.998945866130134,"Crat","12908"
"ENSMUSG00000026854",847.516016018776,-0.107072033088291,0.230516187576315,-0.46448813080792,0.642298061319164,0.998922454474621,"Usp20","74270"
"ENSMUSG00000026856",1005.80465962476,-0.0487308372206686,0.3329960868598,-0.146340570185696,0.883652540203513,0.998922454474621,"Dolpp1","57170"
"ENSMUSG00000026857",774.173602358656,-0.326628959493927,0.232680096867965,-1.40376836648505,0.16038783667799,0.76883002506806,"Ntmt1","66617"
"ENSMUSG00000026858",1063.14882408618,-0.165094612155021,0.317928866530251,-0.519281605211878,0.603564378996245,0.998922454474621,"Miga2","108958"
"ENSMUSG00000026860",2149.73119522828,-0.0473190921261345,0.214636099586544,-0.220461945671236,0.82551140623543,0.998922454474621,"Sh3glb2","227700"
"ENSMUSG00000026864",83963.0527257476,0.102754584941119,0.15503707107563,0.662774291517627,0.507475121100346,0.986244732975751,"Hspa5","14828"
"ENSMUSG00000026867",5489.73608354794,-0.0461624670756963,0.234090243325889,-0.197199449322761,0.843671461531087,0.998922454474621,"Gapvd1","66691"
"ENSMUSG00000026869",4609.21190176959,-0.152292685544777,0.153477334547145,-0.992281277194032,0.321060333915778,0.933062409285248,"Psmd5","66998"
"ENSMUSG00000026870",1141.44642423117,-0.3038858045102,0.403555449494395,-0.753021189258951,0.451437181102984,0.975458485371466,"Cutal","77996"
"ENSMUSG00000026872",776.715406105722,0.548899255364644,0.580663328161304,0.945296919477863,0.344507310684815,0.935949746711614,"Zeb2","24136"
"ENSMUSG00000026873",54.2435799638665,-0.402613273447318,1.82570058222369,-0.220525357425771,NA,NA,"Phf19","74016"
"ENSMUSG00000026875",420.146548307802,0.0806515004962765,0.532306621404931,0.151513239274407,0.879570867969211,0.998922454474621,"Traf1","22029"
"ENSMUSG00000026878",16845.896467833,-0.247157626495637,0.12710664882289,-1.9444901488987,0.0518363722230564,0.528117688821433,"Rab14","68365"
"ENSMUSG00000026879",1788.97095454327,-0.146525139530169,0.2552378040616,-0.5740730299294,0.565918383061054,0.998462325450958,"Gsn","227753"
"ENSMUSG00000026880",22319.1600879676,0.184900641653297,0.133792355701683,1.38199705568807,0.166972605150904,0.778765895335209,"Stom","13830"
"ENSMUSG00000026883",5866.34814558095,-0.204276108592542,0.172164508582324,-1.18651695564108,0.235418209511528,0.867642273884852,"Dab2ip","69601"
"ENSMUSG00000026885",32.0270323034605,1.12481689014471,1.00941575501326,1.11432468193438,0.265139922037627,0.890943531869109,"Ttll11","74410"
"ENSMUSG00000026887",968.792836313082,0.0567197000268031,0.33497991862575,0.169322687340467,0.865542831709857,0.998922454474621,"Mrrf","67871"
"ENSMUSG00000026888",8360.43252182369,0.0832432644403644,0.343591856163613,0.242273682996506,0.808568104341753,0.998922454474621,"Grb14","50915"
"ENSMUSG00000026889",6351.16236732974,0.2123565673479,0.174498080114821,1.21695646856497,0.223620778903036,0.853888477355966,"Rbm18","67889"
"ENSMUSG00000026890",1021.81151847031,-0.0368005420109684,0.274825185090147,-0.133905275089317,0.89347747893791,0.998922454474621,"Lhx6","16874"
"ENSMUSG00000026893",1521.33455329178,1.55533586922055,0.18772569591456,8.28515170309148,1.17958629316643e-16,3.07695084572463e-13,"Gca","227960"
"ENSMUSG00000026894",2.55402935412326,-4.85375095070967,3.92437724899476,-1.23682068332064,0.216153661576948,NA,"Morn5","75495"
"ENSMUSG00000026895",3829.84087970329,-0.203577418836667,0.20812177173769,-0.978164932658988,0.327992757207572,0.93414417376608,"Ndufa8","68375"
"ENSMUSG00000026896",2666.41177912416,0.263438400071032,0.203773656271908,1.29279910313583,0.196080550686259,0.819557198680485,"Ifih1","71586"
"ENSMUSG00000026904",23.6066341884285,-3.32239466269844,2.69176182035886,-1.23428255708579,0.217097633355945,0.84464960412038,"Slc4a10","94229"
"ENSMUSG00000026914",2663.72946653659,0.240194077239978,0.185255568357739,1.29655523647283,0.194784262915915,0.817925702568239,"Psmd14","59029"
"ENSMUSG00000026915",1013.3445940341,0.537528617527863,0.279301271768105,1.92454769047438,0.0542859689555355,0.536043974841063,"Strbp","20744"
"ENSMUSG00000026917",2361.31662652834,-0.400098905011829,0.226756319002906,-1.76444434612074,0.0776571975433119,0.612867073032255,"Wdr5","140858"
"ENSMUSG00000026918",2993.54982646056,-0.304569192124687,0.234226513467091,-1.3003190271518,0.193491649376372,0.817202570610804,"Brd3","67382"
"ENSMUSG00000026921",38731.03719664,-0.0928968117345911,0.114994214905426,-0.807839001387957,0.41918326999541,0.967502795811735,"Egfl7","353156"
"ENSMUSG00000026922",875.986730985376,-0.135495902613314,0.266353996642271,-0.508706099106494,0.610958246647427,0.998922454474621,"Agpat2","67512"
"ENSMUSG00000026923",3926.93439704291,-0.170675116204002,0.327861742858528,-0.520570392617137,0.602666078955096,0.998922454474621,"Notch1","18128"
"ENSMUSG00000026924",1882.31601797788,0.326567594179665,0.338529101840082,0.964666235205777,0.334712012286057,0.934167211180165,"Sec16a","227648"
"ENSMUSG00000026925",1791.91121371478,0.141617849870866,0.220083205442666,0.643474133276196,0.519916493762828,0.989300772659661,"Inpp5e","64436"
"ENSMUSG00000026926",3332.98447656274,0.105661290335607,0.229876239662101,0.459644243750117,0.645771596318709,0.998922454474621,"Pmpca","66865"
"ENSMUSG00000026927",3665.60045945195,-0.083122945739057,0.136588652112279,-0.60856406775819,0.542813427625598,0.994506089912978,"Sdccag3","68112"
"ENSMUSG00000026930",2095.38244593417,0.150384386914753,0.199430972720818,0.754067359062004,0.450808775948971,0.975365672574126,"Gpsm1","67839"
"ENSMUSG00000026932",2265.00435080517,0.376818947997482,0.19959176697727,1.88794835430459,0.0590328841383608,0.553911072931346,"Nacc2","67991"
"ENSMUSG00000026933",1130.5652490394,-0.0616794362692488,0.347346791469499,-0.177573070441518,0.85905827506684,0.998922454474621,"Camsap1","227634"
"ENSMUSG00000026939",165.952381858777,0.347642105605133,0.599599617847612,0.579790405559409,0.56205596847096,0.997876367867676,"Tmem141","51875"
"ENSMUSG00000026940",3.54593591833099,0.146738298115503,3.77712493257699,0.0388492042849611,0.969010615074219,NA,"Ccdc183","77058"
"ENSMUSG00000026941",21.6377861032005,-0.191801931294061,1.58636435016348,-0.120906607157615,0.903765008812122,0.998922454474621,"Mamdc4","381352"
"ENSMUSG00000026942",1499.51040193677,-0.400219523444252,0.233276397578495,-1.71564516427163,0.0862270068610323,0.633296181328828,"Traf2","22030"
"ENSMUSG00000026944",1237.36434247342,0.285006746024347,0.539493782420195,0.528285506360784,0.597301189660566,0.998922454474621,"Abca2","11305"
"ENSMUSG00000026946",1930.81750385377,-0.180757725268811,0.1726688229983,-1.04684633931043,0.295170454160737,0.915714262132706,"Nmi","64685"
"ENSMUSG00000026950",9.843028592686,-2.76329239108745,3.24849226433628,-0.850638439692278,0.394970229393632,0.957596766909776,"Neb","17996"
"ENSMUSG00000026955",9.20622253737923,-6.70400350445886,3.7611853692164,-1.78241773440046,0.0746811356117619,0.603359464636348,"Sapcd2","72080"
"ENSMUSG00000026956",784.111650118118,0.882583455566575,0.428745861987054,2.05852355396779,0.0395399026182725,0.463549824628152,"Uap1l1","227620"
"ENSMUSG00000026958",557.331129554504,-0.412076271900001,0.308207622964251,-1.33700869542671,0.181219798507246,0.798437715995176,"Dpp7","83768"
"ENSMUSG00000026959",6.94303674584839,0.238007882439022,3.75173079401913,0.0634394884671484,0.949416543313016,NA,"Grin1","14810"
"ENSMUSG00000026960",1338.84804606127,-0.0354708915033789,0.204422763638921,-0.173517326896296,0.862244809560039,0.998922454474621,"Arl6ip6","65103"
"ENSMUSG00000026965",7163.2261334799,-0.0845505927274643,0.122746034976281,-0.688825449586234,0.490933118233527,0.981803505427158,"Anapc2","99152"
"ENSMUSG00000026966",1668.78294876731,-0.260973011558714,0.279951232631179,-0.932208831895134,0.351228612045705,0.939980008905595,"Ssna1","68475"
"ENSMUSG00000026969",110.955758871683,0.128809916559754,1.23917597747645,0.103948042006167,0.91721058157225,0.998945866130134,"Fam166a","68222"
"ENSMUSG00000026970",13176.6063726755,-0.0564023312077198,0.133699811068266,-0.421857972401482,0.67312868799104,0.998922454474621,"Rbms1","56878"
"ENSMUSG00000026971",0.561897418634874,2.60147655449588,3.98222845269937,0.653271550187549,0.513581230126952,NA,"Itgb6","16420"
"ENSMUSG00000026972",2773.72480476685,-0.256507531500647,0.188582554525875,-1.3601869597405,0.173770768083969,0.787174035103388,"Arrdc1","215705"
"ENSMUSG00000026974",451.164828486845,-0.123143540840134,0.439084854926121,-0.280454995107616,0.779128449163171,0.998922454474621,"Zmynd19","67187"
"ENSMUSG00000026975",481.728808514571,0.110145882882791,0.352296487208493,0.312651096113842,0.754545753694399,0.998922454474621,"Dph7","67228"
"ENSMUSG00000026976",35.1342653535879,-1.57635206488004,2.29713879016825,-0.686224128740858,0.492571784508993,0.983070772679195,"Pax8","18510"
"ENSMUSG00000026977",5595.14412450628,0.139835348559133,0.183501206379999,0.76204048636911,0.446035840820957,0.974987003448157,"March7","57438"
"ENSMUSG00000026980",3227.66918234994,0.020770222088403,0.301300762904082,0.0689351792149799,0.94504121614798,0.999435850130721,"Ly75","17076"
"ENSMUSG00000026986",7.22103222574889,-6.35342850494306,3.91300213072216,-1.62367110793536,0.104446020415604,NA,"Hnmt","140483"
"ENSMUSG00000026987",3273.55171814711,0.0891466596476848,0.255810824565923,0.348486659229354,0.727474731081197,0.998922454474621,"Baz2b","407823"
"ENSMUSG00000026988",2160.41614889842,0.39606930640053,0.273309651480254,1.44915960433672,0.147293015725064,0.748888258118138,"Wdsub1","72137"
"ENSMUSG00000026989",9.74467137661233,-0.142875008466522,1.88722092078284,-0.0757065624342781,0.93965255491258,0.998945866130134,"Dapl1","76747"
"ENSMUSG00000026991",3287.3369969516,-0.17872606458638,0.183634892090377,-0.973268546907848,0.330419850468499,0.93414417376608,"Pkp4","227937"
"ENSMUSG00000026994",0.350856030035037,-0.0800967136671854,4.0804728567969,-0.0196292725079073,0.984339112244382,NA,"Galnt3","14425"
"ENSMUSG00000026999",193.649815687441,-0.162289169381844,0.462819718246935,-0.35065310094514,0.725848614048247,0.998922454474621,"Nup35","69482"
"ENSMUSG00000027001",263.05666584598,0.377745028473049,0.399311411528833,0.945991067539959,0.344153142234708,0.935949746711614,"Dusp19","68082"
"ENSMUSG00000027002",19084.0204441182,0.0207812040550306,0.151170033951024,0.137469070502182,0.890660038778986,0.998922454474621,"Nckap1","50884"
"ENSMUSG00000027004",18.0213815060301,-0.969579367296924,3.16274350057145,-0.306562757024633,NA,NA,"Frzb","20378"
"ENSMUSG00000027006",11726.6700320403,0.254229800352912,0.157176430634794,1.6174804283705,0.105774617018144,0.663643700099889,"Dnajc10","66861"
"ENSMUSG00000027007",10486.7607817203,0.316925114119477,0.169998218306659,1.86428491590292,0.0622817039490374,0.564700811439371,"Ssfa2","70599"
"ENSMUSG00000027009",204.974751273236,-0.963972475753791,0.773731621584195,-1.2458744723139,0.212810483302104,0.837885324736578,"Itga4","16401"
"ENSMUSG00000027010",2369.28883878687,0.0403754173309892,0.23164376212112,0.17429960971657,0.861630005950412,0.998922454474621,"Slc25a12","78830"
"ENSMUSG00000027011",4037.39003626062,-0.0886938727715249,0.19831145710226,-0.447245328472321,0.654697936377506,0.998922454474621,"Ube2e3","22193"
"ENSMUSG00000027012",4125.05396358028,0.0543956077867598,0.139764386355062,0.389195053227446,0.697131862514447,0.998922454474621,"Dync1i2","13427"
"ENSMUSG00000027014",725.795178044999,-0.370089459296412,0.340757843449139,-1.0860775956039,0.27744466362961,0.898274386996913,"Cwc22","80744"
"ENSMUSG00000027015",20.4654093328537,1.55250927516511,3.63221940790561,0.427427173530883,NA,NA,"Cybrd1","73649"
"ENSMUSG00000027018",1418.72870209803,-0.20628438803784,0.258648655301703,-0.797546725295043,0.425133577389166,0.96914013448931,"Hat1","107435"
"ENSMUSG00000027030",1005.55859908882,-0.147598162053533,0.22593841531895,-0.653267227023668,0.513584016708839,0.986244732975751,"Stk39","53416"
"ENSMUSG00000027035",4.61037036243913,3.02344932614468,3.82835799880424,0.789750939459954,0.429673235874291,NA,"Cers6","241447"
"ENSMUSG00000027067",7772.17368885296,0.0771158406193719,0.133753819493449,0.576550568136479,0.56424310015203,0.998400667312138,"Ssrp1","20833"
"ENSMUSG00000027071",4.19827454985401,-5.57109224570627,3.91748640794542,-1.4221088896204,0.154994642509835,NA,"P2rx3","228139"
"ENSMUSG00000027072",6.00375694073496,6.00960261805508,3.91394446470154,1.53543379888333,0.124677306817826,NA,"Prg3","53856"
"ENSMUSG00000027073",81.5767798050876,8.80712136143872,2.38033493745594,3.69995046615231,NA,NA,"Prg2","19074"
"ENSMUSG00000027074",2245.278366553,0.052137558503112,0.298311400502346,0.174775615063032,0.861255949757198,0.998922454474621,"Slc43a3","58207"
"ENSMUSG00000027075",32.7337819504062,-7.56682157912679,1.5534911020692,-4.87084964249106,1.11119377527879e-06,0.000252047735896932,"Slc43a1","72401"
"ENSMUSG00000027076",94.9574281122943,-0.0320433252004275,0.535220238729378,-0.0598694198793732,0.952259635591631,0.999884473550494,"Timm10","30059"
"ENSMUSG00000027077",2.10701311912586,-4.57510944834902,3.92811940115933,-1.16470732712421,0.244137482076586,NA,"Smtnl1","68678"
"ENSMUSG00000027078",3798.56018469942,-0.274332809744191,0.176128189374838,-1.55757468874192,0.119334102657372,0.695318025716931,"Ube2l6","56791"
"ENSMUSG00000027079",3406.17433051079,0.00770468719651128,0.219784719563312,0.0350556090151292,0.972035398511089,0.999884473550494,"Clp1","98985"
"ENSMUSG00000027080",1519.85678913099,0.0184364499989326,0.19783237226594,0.093192280857599,0.925750806686076,0.998945866130134,"Med19","381379"
"ENSMUSG00000027082",2162.92811831634,-0.0280663608756905,0.208750858177896,-0.13444908021299,0.893047473509899,0.998922454474621,"Tfpi","21788"
"ENSMUSG00000027086",520.959834877481,-0.150741989332312,0.622243077839867,-0.242255791507745,0.808581966845978,0.998922454474621,"Fastkd1","320720"
"ENSMUSG00000027087",1102.60857040084,-0.0160816125627173,0.245403516247074,-0.0655313045576992,0.947750982462077,0.999435850130721,"Itgav","16410"
"ENSMUSG00000027088",1466.67916798645,-0.118208658695403,0.20626492542731,-0.573091418478034,0.56658279735781,0.998714648208929,"Phospho2","73373"
"ENSMUSG00000027091",2039.09002602944,0.18012137318049,0.171991819818858,1.04726709311056,0.294976408668159,0.915714262132706,"Zc3h15","69082"
"ENSMUSG00000027099",1553.09662842815,-0.122361901813693,0.200931805682426,-0.608972289867774,0.542542806249519,0.994506089912978,"Mtx2","53375"
"ENSMUSG00000027102",31.156053197227,-1.30969359837508,1.60073803723913,-0.818181093912138,NA,NA,"Hoxd8","15437"
"ENSMUSG00000027104",3984.86993145762,0.095770222609645,0.278685071027035,0.343650351476324,0.731109253262665,0.998922454474621,"Atf2","11909"
"ENSMUSG00000027108",1242.39934138495,-0.160424655952518,0.252753311931327,-0.634708422717345,0.52561859933617,0.991312820410133,"Ola1","67059"
"ENSMUSG00000027109",7446.25192424291,0.0288853130143261,0.111822249306495,0.258314541099545,0.79616416482305,0.998922454474621,"Sp3","20687"
"ENSMUSG00000027111",24224.5191856036,0.0780275887068082,0.192648721160679,0.405025209805205,0.685458980333547,0.998922454474621,"Itga6","16403"
"ENSMUSG00000027115",296.887428700765,0.285435005452445,0.425800067628278,0.67034983588032,0.50263480495409,0.985621823781454,"Kif18a","228421"
"ENSMUSG00000027122",996.722235154473,-0.0175488201100208,0.348197995298447,-0.0503989693995206,0.959804457644517,0.999884473550494,"Arl14ep","212772"
"ENSMUSG00000027130",1879.25013904736,0.109745817673171,0.284192640850815,0.386166993433097,0.699372996804809,0.998922454474621,"Slc12a6","107723"
"ENSMUSG00000027131",2189.80459017184,0.0426695778442956,0.174561850581914,0.244438161614658,0.80689148927332,0.998922454474621,"Emc4","68032"
"ENSMUSG00000027132",2253.06804215863,-0.190098389180537,0.270339460707557,-0.703184021611178,0.481941075550789,0.980738496092237,"Katnbl1","72425"
