"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol","entrezid"
"ENSMUSG00000000552",59.1485227810303,0.0149802516321455,0.210675546103779,0.0711057923389279,0.943313558222436,0.992578337065054,"Zfp385a","29813"
"ENSMUSG00000000555",10051.497081006,0.329460171098357,0.140100296524054,2.35160223976964,0.0186927517815139,0.236117078706289,"Itga5","16402"
"ENSMUSG00000000561",909.442360136606,0.0165528724742265,0.20911999978983,0.0791548990572996,0.936909417319148,0.992382028371091,"Wdr77","70465"
"ENSMUSG00000000563",5549.07155897658,-0.525648856802763,0.130133295150791,-4.03931104790415,5.36084342523661e-05,0.00582179473490658,"Atp5f1","11950"
"ENSMUSG00000000567",426.644633452761,0.582379018759584,0.281593775833595,2.06815302304031,0.0386256360705348,0.350776094147939,"Sox9","20682"
"ENSMUSG00000000568",3846.19133614392,0.126804711300703,0.152184511983684,0.833230068210211,0.404714987761485,0.849432921160592,"Hnrnpd","11991"
"ENSMUSG00000000579",23.0911607263036,-0.0790275245616941,0.219458180021263,-0.360102888641642,0.718770192680539,NA,"Dynlt1c","100040563"
"ENSMUSG00000000581",2716.53059213915,0.147312870855819,0.191947071977737,0.767466100618118,0.442804440895365,0.86985550178739,"C1d","57316"
"ENSMUSG00000000594",3336.59981379231,0.470056101070875,0.144794761303893,3.24636124151155,0.00116890414245138,0.0462879582376808,"Gm2a","14667"
"ENSMUSG00000000600",3089.76873420651,-0.43610852161813,0.22987721052586,-1.89713682631045,0.0578098819368651,0.416643870067854,"Krit1","79264"
"ENSMUSG00000000605",7523.40651458105,-0.0200839429732569,0.135212925303187,-0.148535673850875,0.881920034534349,0.982473414918219,"Clcn4","12727"
"ENSMUSG00000000617",1.40086361254362,-0.0616398591633361,0.0807983298346738,-0.762885313217006,0.44553179585072,NA,"Grm6","108072"
"ENSMUSG00000000628",27.1253268286348,-0.0581848789928714,0.184560612578027,-0.315261626953435,0.752563017751239,NA,"Hk2","15277"
"ENSMUSG00000000631",5731.25521002661,0.0537511139404504,0.191543989981091,0.280620206072542,0.779001716328561,0.969667188647069,"Myo18a","360013"
"ENSMUSG00000000632",39.6624710403067,0.0926502412963,0.175595417570025,0.527634733174927,0.597752880906981,0.932854209815203,"Sez6","20370"
"ENSMUSG00000000673",52.9510612468266,0.237636961330104,0.242030600100078,0.981846763309441,0.326175346169515,0.805742475846974,"Haao","107766"
"ENSMUSG00000000682",15.155447931495,0.207746258916834,0.199953981657027,1.0389703530544,0.298818524597602,NA,"Cd52","23833"
"ENSMUSG00000000686",24.7855619359166,0.0408443339573268,0.13616664495361,0.299958436746693,0.764208859256506,NA,"Abhd15","67477"
"ENSMUSG00000000690",2240.8206749803,-0.286608543688952,0.159561496524016,-1.79622621956177,0.0724585463726658,0.458179648104175,"Hoxb6","15414"
"ENSMUSG00000000693",192.214928835118,-0.456516199691547,0.279119347873737,-1.63555913686807,0.10193188846586,0.533061526770165,"Loxl3","16950"
"ENSMUSG00000000706",20.1404485800791,0.00897825970618702,0.0893569737625306,0.100476317942985,NA,NA,"Btn1a1","12231"
"ENSMUSG00000000708",1176.71408997302,-0.0688593707425018,0.21928049614282,-0.314024146943068,0.753502699128821,0.96457638637411,"Kat2b","18519"
"ENSMUSG00000000711",1903.39523633909,0.14364792866081,0.166537691665544,0.862555060204012,0.388382147892902,0.841673287168298,"Rab5b","19344"
"ENSMUSG00000000724",0.346993861005859,-0.0358753737633036,0.0765338961873354,-0.468751436298106,0.639247316268218,NA,"Cryba1","12957"
"ENSMUSG00000000731",3.50745860355414,0.0642969867113884,0.0823997939189414,0.780305188319268,NA,NA,"Aire","11634"
"ENSMUSG00000000732",1464.22084503625,0.0306764302939381,0.213696255302797,0.143551557562256,0.885854595795527,0.982843646815184,"Icosl","50723"
"ENSMUSG00000000738",3756.3771713172,0.0757516492760468,0.188028722014392,0.402872755100938,0.687041835065902,0.952477102286468,"Spg7","234847"
"ENSMUSG00000000739",90.1522063942326,0.577926944817241,0.278411714779765,2.07579966695872,0.0379124831942142,0.348564320752071,"Sult5a1","57429"
"ENSMUSG00000000740",443.33272125643,0.143569977991783,0.25038031270967,0.573407615151677,0.566368735389376,0.924755056179613,"Rpl13","270106"
"ENSMUSG00000000743",5596.31596666232,0.0882082538792797,0.162032435205521,0.544386398731815,0.586175603412262,0.931046867483036,"Chmp1a","234852"
"ENSMUSG00000000751",4337.79913772718,0.100944190840606,0.179503616795505,0.562351849186439,0.573876318569509,0.92776779369504,"Rpa1","68275"
"ENSMUSG00000000753",862.786707388626,-0.006085963557997,0.279986228310685,-0.0217366532444008,0.982658025612249,0.997830057206709,"Serpinf1","20317"
"ENSMUSG00000000759",2741.54648138578,-0.0863136404895469,0.182315727563467,-0.473429482157538,0.635906800225648,0.944050413782181,"Tubgcp3","259279"
"ENSMUSG00000000776",1267.91625346016,0.0990266836755237,0.242831545260716,0.407799915654301,0.683420575545674,0.951886844917117,"Polr3d","67065"
"ENSMUSG00000000782",311.040632035935,0.243335450561565,0.260633457793526,0.933630903037534,0.350494318748846,0.819737356520056,"Tcf7","21414"
"ENSMUSG00000000787",11784.5654807263,0.0649399163087525,0.147329224254577,0.440780955966615,0.659371581753086,0.946558891990206,"Ddx3x","13205"
"ENSMUSG00000000791",4.13946808299705,0.044610540964811,0.0825762881149264,0.540234272854743,NA,NA,"Il12rb1","16161"
"ENSMUSG00000000792",23.3342964239249,-0.354340328754363,0.198946158095735,-1.78108656204284,0.0748983106712183,NA,"Slc5a5","114479"
"ENSMUSG00000000794",78.0267471298551,0.0908501058230052,0.152215688193898,0.596851132107202,0.550606776209517,0.919709640755467,"Kcnn3","140493"
"ENSMUSG00000000804",666.89212632047,0.174925469400173,0.274614302532935,0.636986011969257,0.524133955036639,0.90742559954238,"Usp32","237898"
"ENSMUSG00000000805",1912.15061026656,-0.35754387053129,0.167956092776286,-2.12879369019099,0.0332713332051719,0.324894115460585,"Car4","12351"
"ENSMUSG00000000811",1199.38633078201,0.225179630980476,0.23010167167833,0.978609278837686,0.327773072818096,0.80780380112876,"Txnrd3","232223"
"ENSMUSG00000000823",1192.88816934943,-0.138052910498232,0.226339339150583,-0.609937764315842,0.541903035093006,0.915923666948719,"Zfp512b","269401"
"ENSMUSG00000000826",5822.98258761314,0.0740952359686168,0.186021834050863,0.398314726583963,0.69039820641672,0.953216914403811,"Dnajc5","13002"
"ENSMUSG00000000827",4171.48998147972,-0.0389614301918698,0.172206896241581,-0.226247792871273,0.8210087008138,0.974869593774896,"Tpd52l2","66314"
"ENSMUSG00000000838",3281.03979298305,-0.210789071321562,0.238754322018266,-0.882870180274412,0.3773064167708,0.836093288670492,"Fmr1","14265"
"ENSMUSG00000000861",7.31844368215378,-0.0850697294772201,0.0941209846279512,-0.903833824236863,0.366083523352215,NA,"Bcl11a","14025"
"ENSMUSG00000000869",15.6219991214657,-0.0321417917050729,0.157778974218646,-0.20371403645033,0.838576972704601,NA,"Il4","16189"
"ENSMUSG00000000876",1475.44913564562,-0.0734783843242246,0.205911463777212,-0.356844553364572,0.721208180344774,0.962163756366998,"Pxmp4","59038"
"ENSMUSG00000000881",880.643725476232,-0.899837217034079,0.174730933346825,-5.14984496332989,2.60701866250735e-07,9.3429031317607e-05,"Dlg3","53310"
"ENSMUSG00000000884",373.579913538248,0.237240930300959,0.254594755523703,0.931837459938846,0.35142053215966,0.819890683902731,"Gnb1l","13972"
"ENSMUSG00000000901",2611.43912077636,0.134501894297182,0.238701762766592,0.563472563999038,0.573113137342816,0.927201868696523,"Mmp11","17385"
"ENSMUSG00000000902",3868.43617393174,-0.0608146454938845,0.108993781697158,-0.557964358580195,0.576868722319045,0.928914533737601,"Smarcb1","20587"
"ENSMUSG00000000903",31.3601654795782,0.217306096141076,0.187641267155739,1.15809330982995,0.24682595988422,NA,"Vpreb3","22364"
"ENSMUSG00000000915",4361.31863542919,0.0700700110281312,0.127159481026576,0.551040397951033,0.581605981664871,0.930716835477147,"Hip1r","29816"
"ENSMUSG00000000916",1200.73033851851,0.17880290734608,0.166269408877674,1.07538066414627,0.282204335079783,0.779058346831198,"Nsun5","100609"
"ENSMUSG00000000934",279.42924233682,0.174312019029111,0.279134915839815,0.624472286115372,0.532317465403411,0.909889829789373,"Top1mt","72960"
"ENSMUSG00000000938",1529.00164172625,-0.415061412274403,0.171838076759441,-2.41542165800339,0.0157170031364894,0.212556735027656,"Hoxa10","15395"
"ENSMUSG00000000942",32.9883028843066,0.0519490323296969,0.241112136089995,0.215455900197023,0.829411891154545,NA,"Hoxa4","15401"
"ENSMUSG00000000948",7.54590239414568,0.0418816925558281,0.0995007165380508,0.420918502027187,0.673814594187659,NA,"Snurf","84704"
"ENSMUSG00000000957",1541.26798296525,-0.325602390746771,0.173519523644747,-1.87645968538612,0.0605921855110508,0.425785265395974,"Mmp14","17387"
"ENSMUSG00000000958",969.154647737887,-0.0356502666994778,0.18621076297512,-0.191451160662723,0.848172140856795,0.979180548862139,"Slc7a7","20540"
"ENSMUSG00000000959",1252.84605254808,-0.167006965431344,0.205399568280899,-0.813083332302578,0.416170282017644,0.856494296235341,"Oxa1l","69089"
"ENSMUSG00000000976",1588.54362184989,-0.1357309249088,0.204758263598696,-0.662883746537418,0.507405012099945,0.901850352004998,"Heatr6","217026"
"ENSMUSG00000000982",99.2722223214946,-0.0352691441160726,0.26218591314781,-0.134519599823768,0.892991713526625,0.983363644366976,"Ccl3","20302"
"ENSMUSG00000001014",17.9944644865763,0.086119478639269,0.174251450848186,0.494225317608972,0.621147061497558,NA,"Icam4","78369"
"ENSMUSG00000001016",2956.3781529361,-0.0140517015200116,0.159366048906543,-0.0881724910445135,0.929739581108523,0.992095942771377,"Ilf2","67781"
"ENSMUSG00000001017",6114.53287536758,0.0304837957149924,0.121204213091087,0.251507723515216,0.80142159157001,0.972616533625519,"Chtop","66511"
"ENSMUSG00000001018",4263.36619509535,0.316598459688708,0.184815272562363,1.71305355504035,0.0867026874574536,0.494778274165046,"Snapin","20615"
"ENSMUSG00000001020",54.2612697088708,-0.147706038925259,0.27832929634287,-0.530688076555555,0.595634949942267,0.932172174549116,"S100a4","20198"
"ENSMUSG00000001023",0.337819979468653,0.0362814755496191,0.0765338961873354,0.474057605283956,0.635458829282878,NA,"S100a5","20199"
"ENSMUSG00000001025",2583.16131786419,0.500253688686924,0.203594238819209,2.45711122077059,0.0140059317455453,0.200120721383687,"S100a6","20200"
"ENSMUSG00000001027",21.4372176280723,-0.166420675499394,0.140994048414772,-1.18033830059141,0.237865690743624,NA,"Scn4a","110880"
"ENSMUSG00000001029",11834.6475027497,0.113365787027139,0.147119995915623,0.770566817390054,0.440963735936483,0.868925732068215,"Icam2","15896"
"ENSMUSG00000001034",2374.66854201604,-0.056708033315369,0.199003239016369,-0.284960353387538,0.775674516542387,0.968792735109759,"Mapk7","23939"
"ENSMUSG00000001036",7456.25244214626,0.241879683413516,0.131089840361477,1.84514438911924,0.0650165375119324,0.434504459316341,"Epn2","13855"
"ENSMUSG00000001039",178.80792203004,-0.202866384846396,0.275574090840337,-0.736159136832401,0.461633857172783,0.878751437332361,"B9d1","27078"
"ENSMUSG00000001052",3753.7840203802,0.206106838092468,0.198696723705116,1.03729359120359,0.299599051652857,0.790099652638268,"Sec24b","99683"
"ENSMUSG00000001053",5492.33552022993,0.0104331310924337,0.179441639077873,0.0581421967947252,0.953635363042318,0.992867048156241,"N4bp3","212706"
"ENSMUSG00000001054",2470.68481562126,0.0565810483216144,0.127159514022081,0.444961187188788,0.656347803186324,0.945893460863865,"Rmnd5b","66089"
"ENSMUSG00000001056",690.824289148773,-0.0629444469407971,0.202612697871833,-0.310663880407999,0.756056158684196,0.96457638637411,"Nhp2","52530"
"ENSMUSG00000001062",1367.86749807889,-0.230949812614113,0.228099940942034,-1.01249396058723,0.311301932892398,0.797446963547628,"Vps9d1","72325"
"ENSMUSG00000001065",1714.00134871799,-0.287520622077514,0.231793894482701,-1.24041499332491,0.214821938166301,0.708682466199287,"Zfp276","57247"
"ENSMUSG00000001076",1.68909989734326,0.0623789576273143,0.0812330367205395,0.767901338490058,0.442545802168455,NA,"C1ql4","239659"
"ENSMUSG00000001082",2080.93073348019,0.402218887819982,0.199505765633418,2.01607651058586,0.0437919758614574,0.37128296684568,"Mfsd10","68294"
"ENSMUSG00000001089",5538.91039396409,0.305443583807786,0.201889009254677,1.51292824178694,0.130297887254627,0.588104601320869,"Luzp1","269593"
"ENSMUSG00000001095",19.7468737673316,0.0822012034989508,0.114617873934963,0.717176132106529,0.47326542453478,NA,"Slc13a2","20500"
"ENSMUSG00000001098",10388.0731509426,0.13303793748853,0.177058411674362,0.751378803359015,0.45242471563171,0.872569563130635,"Kctd10","330171"
"ENSMUSG00000001100",3506.71761124338,-0.170043463473035,0.217175712387484,-0.782976427721546,0.433640954564005,0.864534815879881,"Poldip2","67811"
"ENSMUSG00000001105",1250.65680203076,-0.29338210120821,0.16332702962671,-1.79628627226458,0.0724489999837967,0.458179648104175,"Ift20","55978"
"ENSMUSG00000001119",75.1907893109932,0.062155700501151,0.211548056910666,0.293813620455037,0.768900326613155,0.967067693902028,"Col6a1","12833"
"ENSMUSG00000001120",1724.99021437464,-0.0841577581074639,0.173334535285537,-0.485522160767498,0.627305996809926,0.94159053881318,"Pcbp3","59093"
"ENSMUSG00000001123",12036.6958609285,0.169807553333818,0.149536637662613,1.13555818820094,0.256141516162244,0.755658016588603,"Lgals9","16859"
"ENSMUSG00000001127",5500.90170746601,-0.276799115586625,0.121394337792474,-2.28016496172843,0.0225979065736697,0.261664774421288,"Araf","11836"
"ENSMUSG00000001128",56.2049064293171,0.274061283516218,0.169937494977319,1.612718155889,0.10680575421937,0.540234911142162,"Cfp","18636"
"ENSMUSG00000001131",46.8847306799213,-0.200109386838611,0.242137830934057,-0.826427601447824,0.408561571466419,0.851833854115571,"Timp1","21857"
"ENSMUSG00000001134",71.2440468276855,0.0861050415085292,0.273463623361943,0.314868355980806,0.752861608690085,0.96457638637411,"Uxt","22294"
"ENSMUSG00000001138",1642.29655128831,0.210876208504484,0.243508329400274,0.865991767196801,0.386494676587876,0.840947536703721,"Cnnm3","94218"
"ENSMUSG00000001143",1967.38349346742,-0.417172941271887,0.211237268819801,-1.97490217328914,0.0482792507326111,0.386114650003815,"Lman2l","214895"
"ENSMUSG00000001150",1799.94862518636,0.103355015852312,0.262617730961409,0.393556883893342,0.693908218992539,0.953601975493376,"Mcm3ap","54387"
"ENSMUSG00000001151",1028.28847585246,0.214101610682625,0.279297727767569,0.766571258541708,0.44333646939464,0.870320820445849,"Pcnt","18541"
"ENSMUSG00000001155",30.2021724321161,0.0794622956685755,0.116272108959132,0.683416654087741,0.49434359937274,NA,"Ftcd","14317"
"ENSMUSG00000001156",1698.60805955125,0.177686989423034,0.225369615581949,0.788424779286287,0.430448281386352,0.863304261497387,"Mxd1","17119"
"ENSMUSG00000001157",2950.68150045758,-0.287163675063402,0.174736930626224,-1.64340574161548,0.100299012975484,0.529704258993337,"Gmcl1","23885"
"ENSMUSG00000001158",1806.20499585511,-0.130504028015787,0.172183499070249,-0.757935741348497,0.448489452296496,0.87135767181784,"Snrnp27","66618"
"ENSMUSG00000001166",177.786862404698,0.0396179836117842,0.281421836135408,0.140777930226856,0.888045378538812,0.982843646815184,"Oas1c","114643"
"ENSMUSG00000001173",991.364937771174,-0.0348370473437768,0.282043304380747,-0.123516661458299,0.90169798138028,0.985364619538437,"Ocrl","320634"
"ENSMUSG00000001175",56238.6114903041,0.0696154463887895,0.147099967962153,0.473252627809549,0.63603295496837,0.944050413782181,"Calm1","12313"
"ENSMUSG00000001211",6178.25510717456,-0.314730300467618,0.108002049148281,-2.91411415755187,0.00356699443010363,0.0891120801015002,"Agpat3","28169"
"ENSMUSG00000001227",3583.38042323787,0.540458426234098,0.261582615100073,2.0661098828274,0.0388181052853967,0.351520871298902,"Sema6b","20359"
"ENSMUSG00000001228",158.499986480389,-0.0730947294894197,0.281752084007301,-0.259429241657448,0.795304070242254,0.97169597593081,"Uhrf1","18140"
"ENSMUSG00000001229",2650.53359091354,-0.0225832977265682,0.24584253540619,-0.0918608233894724,0.92680861821191,0.991181851840327,"Dpp9","224897"
"ENSMUSG00000001240",10376.704245925,0.119395471004498,0.184968730428568,0.645490028113734,0.518609678399506,0.905183214398748,"Ramp2","54409"
