"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Timp4",0.000222484576977407,0.355043927969092,0.498,0.306,1
"S1pr1",0.000225593532302838,0.293921143784753,0.426,0.242,1
"St13",0.000246363548924598,0.321080611541296,0.331,0.172,1
"Carhsp1",0.000253646340098889,0.507156207941501,0.205,0.083,1
"Gtf2h5",0.000266473851193287,0.35897027170916,0.229,0.096,1
"Mrpl52",0.000270911703579747,0.357371823866525,0.226,0.089,1
"Isg15",0.000300518931144369,-0.594397386897397,0.142,0.248,1
"Cyth1",0.00032469196851308,0.409277953888685,0.279,0.14,1
"Mesdc1",0.000326451970465079,0.409228383717493,0.208,0.083,1
"2900026A02Rik",0.000330411085457982,0.415515912280985,0.145,0.038,1
"Wbp5",0.000347892595270069,0.325878965554015,0.232,0.096,1
"Tcp11l2",0.000351066822998801,0.387587810829577,0.21,0.083,1
"Mdh2",0.000428954049081127,0.343862403071638,0.347,0.191,1
"Ppig",0.000430709128438303,0.329306260840483,0.213,0.083,1
"Raly",0.00043229369864684,0.316092043766044,0.323,0.166,1
"Cfdp1",0.000462782497491345,0.299552872762474,0.227,0.096,1
"Tuba1a",0.000469837197928775,0.263528992086297,0.6,0.401,1
"Tomm20",0.00050551921072249,0.298329365743042,0.285,0.14,1
"Atox1",0.000516220574365025,0.296595331928696,0.566,0.401,1
"Palmd",0.000566414950623318,0.266690145531705,0.435,0.248,1
"Oaz2",0.000572015336241469,0.297012666045328,0.335,0.172,1
"Tax1bp3",0.000590047058822716,0.413530588605133,0.263,0.134,1
"Snapc5",0.000599328379726417,0.374851160367178,0.174,0.064,1
"Anxa6",0.000619664317716791,0.364972269033378,0.14,0.038,1
"Pin4",0.000624429000097981,0.311715610253218,0.131,0.032,1
"Idh3b",0.000637939004542825,0.426874666738,0.145,0.045,1
"Ephb4",0.000650712670730178,0.342604662837324,0.252,0.121,1
"Sox18",0.00071585784117073,-0.440918713262535,0.308,0.408,1
"Kras",0.000718613602445255,0.41056485762124,0.163,0.057,1
"Fundc2",0.000738666041554531,0.32870499861582,0.166,0.057,1
"Rap1b",0.000768009637928075,0.254046278358929,0.455,0.268,1
"Cycs",0.000808533401641458,0.290656966463746,0.305,0.159,1
"Btf3l4",0.000831203440694958,0.320868699337186,0.126,0.032,1
"Jak1",0.000847311667690922,0.423367823684772,0.226,0.108,1
"Cdc26",0.000854045798594631,0.437494795471277,0.174,0.07,1
"Saraf",0.00087962060382975,0.289916889852021,0.429,0.261,1
"Tmem255b",0.000882901649649842,0.41918876502268,0.123,0.032,1
"Car8",0.000891964581538127,0.252422973139698,0.44,0.28,1
"Commd1",0.000924055466243058,0.330122752540378,0.181,0.07,1
"Cxcl12",0.000976749241490978,-0.397233767493671,0.766,0.764,1
"Zfr",0.000999809817008066,0.315989925453856,0.103,0.019,1
"Irf2bpl",0.0010615027989759,0.336039760013504,0.273,0.146,1
"Itga6",0.00110438190429698,0.314159376229743,0.421,0.261,1
"Fyn",0.00111662840203535,0.390393635236926,0.176,0.07,1
"Scarb1",0.00116438306033645,0.270300552068281,0.26,0.127,1
"Nrp2",0.00116680942420005,0.317864929045147,0.39,0.236,1
"Serinc3",0.0011905316229143,-0.264954739087023,0.719,0.739,1
"Gimap6",0.00120365920414752,0.250158519963991,0.681,0.51,1
"Tanc1",0.00120817184948509,0.291753824230903,0.253,0.127,1
"Strn4",0.00122425174880502,0.312365623412894,0.189,0.076,1
"Ino80e",0.00124172420925117,0.307810481863058,0.11,0.025,1
"Tek",0.00128707816421701,0.254040093641381,0.292,0.153,1
"Nemf",0.00130634302529121,-0.480584204834129,0.098,0.185,1
"H2-Q7",0.00132040979369807,-0.437421612136969,0.277,0.376,1
"Mbd3",0.00135050913064116,0.293826939366545,0.121,0.032,1
"Eif4g2",0.00139864638666877,0.259447378845303,0.423,0.261,1
"Mydgf",0.00145877737304755,0.252445849325768,0.197,0.083,1
"Slc39a7",0.00147974156720456,0.317037009567957,0.16,0.057,1
"Klra9",0.0014926379616188,-0.593472318689752,0.071,0.146,1
"Hspa5",0.0015055615262004,0.254675220426653,0.519,0.331,1
"Robo4",0.00151820720201925,0.277654945381336,0.276,0.14,1
"Cebpg",0.00158784138650481,0.364087557730146,0.169,0.07,1
"Dhrs3",0.00162585620390147,0.311570939152696,0.465,0.318,1
"Id1",0.00168676136587264,-0.421184295374919,0.637,0.675,1
"Sox4",0.00168840075811255,0.326032582412999,0.327,0.185,1
"Mapre1",0.00169114117242085,0.374313876387802,0.281,0.159,1
"Thbd",0.00177587913584165,0.292402113919899,0.371,0.229,1
"Actb",0.00181104479256599,-0.35877009067697,0.955,0.955,1
"Hdgf",0.00189184802918221,0.316040768496688,0.153,0.057,1
"Ube2k",0.00191956744215606,0.287604027704473,0.147,0.051,1
"Bnip2",0.00218844948830168,0.287923118450866,0.273,0.146,1
"mt-Nd5",0.00226434684257786,0.274146827577553,0.335,0.197,1
"Nrd1",0.00232002271749404,0.344699599104129,0.113,0.032,1
"Thrsp",0.00239590734103365,0.301620459271658,0.295,0.166,1
"Tra2a",0.00246974299231054,0.271093497360573,0.237,0.121,1
"Limch1",0.00252975660614275,0.352868490958895,0.131,0.045,1
"Dnm2",0.00255333156961161,0.317558738447542,0.187,0.083,1
"Mtpn",0.00256855646902443,0.319497198503003,0.158,0.064,1
"Tmem238",0.00257294765847316,0.36375870517085,0.102,0.025,1
"Bcam",0.00260654773443587,0.335552034175958,0.381,0.248,1
"Cisd2",0.00266936109051937,0.272513614394953,0.123,0.038,1
"Ubqln2",0.00267718617143957,0.335276428830867,0.14,0.051,1
"Ranbp1",0.00270091652779844,0.288686312173975,0.319,0.191,1
"Ccdc85a",0.00271081891287314,0.271476490458781,0.29,0.166,1
"Cggbp1",0.00271513895278638,0.302824769203399,0.132,0.045,1
"Atp6v1d",0.0027706848715132,0.295101663058847,0.16,0.064,1
"Kifc3",0.00288010687174322,0.30475589080582,0.166,0.07,1
"Btnl9",0.00291262211075339,-0.479155366223598,0.245,0.331,1
"Mrps28",0.00292045007265054,0.268619885101734,0.131,0.045,1
"Smap1",0.00292834803353525,0.332321339859801,0.165,0.07,1
"Sec61b",0.00293507882830653,0.26975082181912,0.263,0.146,1
"Cd300lg",0.00305516758756683,-0.342517091484214,0.661,0.643,1
"Tsnax",0.00307025998914793,0.259985254202998,0.284,0.159,1
"Thsd1",0.00308672623681354,0.279641914092658,0.11,0.032,1
"Rps27rt",0.00315958392302753,-0.25145426612552,0.724,0.732,1
"Tpd52l2",0.00316492389169752,0.372284818294516,0.16,0.07,1
"Ddx24",0.00325027338088596,0.346168524448507,0.221,0.115,1
"Ppp6c",0.00325960930393183,0.31172236540212,0.135,0.051,1
"Smox",0.00331570190743801,0.253800149973753,0.174,0.076,1
"Ptges3",0.00336367203097714,0.253594120948819,0.227,0.115,1
"Mrpl30",0.00345388661113671,0.303188816914953,0.171,0.076,1
"Wdr61",0.00350993534325409,0.349387496890141,0.126,0.045,1
"Gadd45g",0.00364960423282593,-0.505958645863247,0.198,0.287,1
"Ttc14",0.00372338235644151,0.260501300004069,0.166,0.07,1
"Midn",0.00372597220468735,0.273595787576987,0.173,0.076,1
"Aida",0.00373492136250317,0.300063875896093,0.163,0.07,1
"Nenf",0.00380383821424268,0.340410861447401,0.195,0.096,1
"Rab8a",0.00385204541401808,0.369324228213049,0.123,0.045,1
"Msl1",0.00389233881492141,0.254077606895499,0.147,0.057,1
"Higd1a",0.00401107596920295,0.309326291850937,0.173,0.076,1
"Uqcrc1",0.00401691171107454,0.279073342111522,0.292,0.178,1
"Ppic",0.00426111020595157,0.259890167867154,0.273,0.153,1
"Hiat1",0.00432474716686788,0.338217892466491,0.19,0.096,1
"Polr2f",0.00452750177202004,0.352519597305232,0.221,0.121,1
"Adcy4",0.00463041302406537,0.28564006484917,0.203,0.102,1
"Ccdc47",0.00480544811551815,0.293334025008516,0.142,0.057,1
"Zfp422",0.00499723583268533,0.327222662392672,0.148,0.064,1
"Tcf12",0.00523322778624405,0.258029137997722,0.134,0.051,1
"Eif5b",0.00529645835446916,0.271387515073511,0.218,0.115,1
"Pdia4",0.0053145522826105,0.274988018705842,0.168,0.076,1
"Map4k5",0.00536190607225449,0.348150995919529,0.111,0.038,1
"Dnaja2",0.00537266289303606,0.338621565596509,0.189,0.096,1
"Fbxo22",0.0053842008338641,0.258286282089117,0.221,0.121,1
"Tspan9",0.00538536114443888,0.295791750638871,0.131,0.051,1
"Jam3",0.00554242452804954,0.262390645978448,0.271,0.153,1
"Psmd4",0.00561435013920892,0.261268551201804,0.248,0.14,1
"Eif2a",0.00585709869295479,0.289657916944908,0.131,0.051,1
"Qk",0.00587376825656117,0.272582171084389,0.324,0.204,1
"St5",0.00599825736403719,0.264737330858258,0.102,0.032,1
"Zc3h15",0.00638637004330468,0.300249867317465,0.121,0.045,1
"Nop56",0.00663670933940423,0.272075825649743,0.158,0.07,1
"Fos",0.00666960209863059,-0.380467369370223,0.681,0.682,1
"Dapk2",0.00682181351470967,0.31010237426705,0.147,0.064,1
"Fbl",0.00789672946377498,0.290156728615133,0.144,0.064,1
"Gpbp1",0.00803356892465097,0.250259042129372,0.137,0.057,1
"Irf7",0.00858142514972363,-0.535680805715193,0.074,0.134,1
"Plscr2",0.00872275850155095,-0.451204513920446,0.181,0.261,1
"Slmo2",0.0091016313255335,-0.336954712671685,0.048,0.102,1
"Ube2j2",0.00913446378590716,0.253949061987883,0.144,0.064,1
"Kctd20",0.00913446643641751,0.259295965949899,0.144,0.064,1
"Wars",0.00923988784406216,0.282108696870048,0.132,0.057,1
"Pex19",0.00983828835239061,0.27804263667051,0.105,0.038,1
"Maml2",0.0098460226691261,-0.472833741325884,0.06,0.115,1
"Lrpap1",0.00984816334817681,0.255945702579003,0.182,0.096,1
"Hdac2",0.00991870762540158,0.273129679504075,0.182,0.096,1
"Aip",0.00997564637328384,-0.34001803363204,0.103,0.172,1
"Tnrc6b",0.0104210219496017,-0.350921829106277,0.092,0.159,1
"B230219D22Rik",0.010687374802115,0.254850858579604,0.248,0.146,1
"Snrpa",0.0112289855235646,0.295299300071689,0.131,0.057,1
"Chchd1",0.0113743612931528,0.264753301047713,0.148,0.07,1
"Anxa7",0.0114705534603745,0.270253647886193,0.229,0.134,1
"Tomm40",0.0116134918625669,0.258629856212278,0.147,0.07,1
"H2-Q4",0.0117057857819985,-0.385070765071391,0.227,0.306,1
"Zcrb1",0.0122446719449002,0.271187651072122,0.185,0.102,1
"Ctbp2",0.0123286876993298,0.290183952168909,0.102,0.038,1
"Aars",0.0127030097358934,0.291314123638929,0.127,0.057,1
"Tor1a",0.0131637378867662,0.349447210427601,0.108,0.045,1
"Herpud1",0.0134617600693756,0.252051193648357,0.216,0.127,1
"Pim1",0.0134679699923361,-0.507333932776291,0.148,0.217,1
"Mpp1",0.0138793125223566,0.279854810620097,0.118,0.051,1
"9430020K01Rik",0.0139233809006206,0.257391435631378,0.163,0.083,1
"Ivns1abp",0.0152613251711076,0.252127905856316,0.153,0.076,1
"Bub3",0.0159416700491134,0.253685478900109,0.213,0.127,1
"Gm9843",0.0161171471442751,-0.321924821267865,0.544,0.567,1
"Spry4",0.0162796744000044,-0.389664340468822,0.052,0.102,1
"Trim47",0.0169566806844402,0.273009006219969,0.219,0.134,1
"Mrps17",0.0170038476580178,0.268246699363223,0.132,0.064,1
"Mgat4a",0.0170157654154422,-0.313952607053554,0.052,0.102,1
"2610001J05Rik",0.0176122633756772,0.262464534315502,0.176,0.096,1
"Spry1",0.0183296812252165,0.313882318058701,0.131,0.064,1
"Nid2",0.0187536625328547,-0.385098094999825,0.063,0.115,1
"Vezf1",0.019239146822733,0.259828906505322,0.132,0.064,1
"Nudc",0.020886248300997,0.253639664293221,0.223,0.14,1
"Tob1",0.0222494734064041,-0.37587968475743,0.144,0.21,1
"Arglu1",0.0223572136617991,-0.477107844075657,0.253,0.312,1
"Art3",0.0231037295596677,0.282493902890916,0.211,0.134,1
"Tmem167",0.0232617500726653,0.287228291068498,0.16,0.089,1
"Rbm6",0.0249458840841405,0.264202080256109,0.102,0.045,1
"Wdr89",0.025237879919215,-0.298210653669236,0.482,0.497,1
"0610037L13Rik",0.025839614012163,0.263756120674261,0.102,0.045,1
"Hook3",0.0285023369816005,0.255111359260977,0.126,0.064,1
"Amd1",0.0310461842319418,-0.373742522969377,0.097,0.153,1
"Filip1",0.0375347533409927,-0.315027248319795,0.089,0.14,1
"Slc39a1",0.039298502792319,-0.40387509150584,0.163,0.217,1
"Cdkn1b",0.0450194753210054,-0.398481185103138,0.085,0.134,1
"Cirbp",0.0512424513812009,-0.282446798027781,0.182,0.242,1
"H2-T23",0.0555604174382501,-0.440609442259329,0.179,0.229,1
"Bnip3",0.0587556312288327,-0.301009983509211,0.071,0.115,1
"Ergic2",0.0601901463869999,0.251889780155453,0.121,0.07,1
"Adgrf5",0.0624722704724791,-0.257985879120696,0.481,0.503,1
"Cyth2",0.0649945267103265,-0.332002096428091,0.106,0.153,1
"Bloc1s1",0.0650991201753563,-0.359099759394489,0.09,0.134,1
"Tmem243",0.071818393558387,0.251122759827377,0.119,0.07,1
"Psmb8",0.0805446437712511,-0.262774974507772,0.431,0.439,1
"Hbegf",0.0816611589409694,-0.292990188627627,0.069,0.108,1
"Icam1",0.08254849897128,-0.296988305141421,0.115,0.159,1
"Efnb1",0.0841626848446758,-0.295229285961967,0.192,0.242,1
"Rbm3",0.0900193544557445,-0.350021354841672,0.305,0.344,1
"Atp5l",0.099879842298306,-0.280678756097745,0.542,0.535,1
"Ano6",0.100726635358316,-0.288292673114382,0.094,0.134,1
"Tmem182",0.107457611440957,-0.312683954259174,0.116,0.159,1
"Mrpl17",0.110512514919368,-0.284616026106185,0.21,0.255,1
"Flnb",0.110678557329466,-0.340393427841004,0.129,0.172,1
"Brix1",0.122785969268221,-0.311660278245808,0.069,0.102,1
"Taf6",0.124707080561693,-0.282305289912751,0.068,0.102,1
"Tspan17",0.125057436111707,-0.281848164895212,0.079,0.115,1
"Kdm6b",0.128240064927815,-0.396009595743322,0.168,0.204,1
"Crip1",0.12924488973631,-0.273593162170096,0.656,0.624,1
"Idh3g",0.132050214914912,-0.313898181709556,0.144,0.185,1
"Fam104a",0.136640158415386,-0.307261528179675,0.16,0.204,1
"Immt",0.139310060855736,-0.273341136533099,0.113,0.153,1
"Sbf2",0.145110081125911,-0.284614452666571,0.082,0.115,1
"Rbbp7",0.145609567357863,-0.28545503669976,0.118,0.159,1
"Srsf7",0.149826369508841,-0.268704724097966,0.255,0.287,1
"Ehd4",0.156073152320559,-0.27589770203401,0.081,0.115,1
"Pgrmc1",0.158084909003967,-0.250876047632044,0.235,0.268,1
"Anxa11",0.165168404263609,-0.286646697866383,0.103,0.14,1
"Syne1",0.165880545575275,-0.296632522833754,0.135,0.172,1
"Pam",0.171618371154607,-0.455583893702309,0.147,0.178,1
"Tmem168",0.172594535649903,-0.293061591815046,0.073,0.102,1
"Sec61g",0.175677295204281,-0.271735209778888,0.439,0.433,1
"Fes",0.189291910655399,-0.282436026443793,0.074,0.102,1
"Prrc2c",0.197123920568979,-0.363886781740865,0.206,0.236,1
"Degs1",0.199386815102177,-0.303218660192904,0.189,0.223,1
"Mrpl15",0.200561035379757,-0.382659462993379,0.118,0.146,1
"H2-Q6",0.206009944819503,-0.258512265423785,0.181,0.217,1
"Ddah2",0.207322094584318,-0.28850384356541,0.21,0.242,1
"Mcam",0.210491044884804,-0.287661798135125,0.103,0.134,1
"Zscan26",0.218180800115523,-0.420746789370731,0.127,0.153,1
"Gadd45b",0.223895380960293,-0.269780087381815,0.081,0.108,1
"Atxn1",0.229460077842312,-0.341308285848262,0.14,0.166,1
"Tnrc6c",0.236128631255593,-0.277341686626354,0.105,0.134,1
"Rsad2",0.247020756216383,-0.306658317101933,0.247,0.28,1
"Creb3",0.247567950650246,-0.257946581373254,0.111,0.14,1
"Trip10",0.251784081372745,-0.347861750848981,0.134,0.159,1
"Tppp3",0.254639348835633,-0.298007645729049,0.089,0.115,1
"Sdhb",0.255955967183364,-0.278354590870454,0.235,0.255,1
"Hist1h1c",0.256970719769496,-0.343273539525138,0.14,0.166,1
"Phf11d",0.257362680026055,-0.321654573656627,0.16,0.185,1
"Nedd4",0.261403383118037,-0.251078975908904,0.219,0.242,1
"Adgrg1",0.277125459481419,-0.279212362848255,0.274,0.299,1
"Rps18-ps3",0.280799674308548,-0.297720791509885,0.266,0.28,1
"Vcam1",0.288185780389486,-0.258389158784839,0.084,0.108,1
"8430408G22Rik",0.295040109934142,-0.42017284913859,0.277,0.293,1
"Vbp1",0.295121213467902,-0.280775362795554,0.169,0.191,1
"Hdac7",0.300091518878675,-0.289718215109343,0.147,0.172,1
"Rbmxl1",0.303803557769906,-0.341862364993566,0.094,0.115,1
"Psma2",0.307970134897109,-0.252997847257277,0.274,0.293,1
"Gclm",0.308795474352137,-0.309707861023089,0.092,0.115,1
"Stat1",0.308825253570814,-0.251367929109602,0.14,0.166,1
"Wtap",0.312651049000885,-0.307866354577944,0.177,0.197,1
"Pan3",0.322469669622404,-0.31578325215872,0.092,0.115,1
"Ggh",0.325167112594244,-0.312955442928191,0.111,0.134,1
"Ppp1r16b",0.327153738648644,-0.28003652549358,0.219,0.236,1
"Rpl12",0.337962932262427,-0.262542775707547,0.405,0.395,1
"Rps26-ps1",0.35365157413713,-0.250414225089485,0.245,0.261,1
"Tcf25",0.354571632494241,-0.268209321422423,0.261,0.274,1
"Sdhc",0.36928355096782,-0.27381651660073,0.116,0.134,1
"Ilf2",0.380918129696237,-0.274828753675185,0.14,0.159,1
"Nucks1",0.393982902923482,-0.270140838309703,0.115,0.134,1
"Tiprl",0.3942742608647,-0.278506364806955,0.097,0.115,1
"Chchd7",0.398286172994684,-0.338277130507599,0.085,0.102,1
"Rapgef4",0.429629514790357,-0.288087626495466,0.085,0.102,1
"Nfkbiz",0.430479859184569,-0.265198946276832,0.105,0.121,1
"Gpbp1l1",0.431676672539312,-0.306242969392721,0.098,0.115,1
"Mbnl1",0.444920639919117,-0.263517272590305,0.2,0.21,1
"Lgals3bp",0.446386335035308,-0.277822932056195,0.166,0.178,1
"Nedd9",0.458024956070849,-0.275417740878448,0.124,0.14,1
"Lysmd2",0.486376299218279,-0.2580258971105,0.106,0.121,1
"Tor1aip1",0.488498665897518,-0.253320401556618,0.126,0.14,1
"Ube2e1",0.495469588622913,-0.261147937875929,0.124,0.14,1
"Lrrfip1",0.503235962179146,-0.250635756047255,0.152,0.166,1
"Gstm2",0.517302778837633,-0.252850429989008,0.11,0.121,1
"Fosb",0.554280803690677,-0.314612525414547,0.284,0.287,1
"F2r",0.62616382586101,-0.2865426270242,0.179,0.185,1
"Bod1l",0.658635537984239,-0.271820701866005,0.137,0.146,1
"PISD",0.691723154325429,-0.312646629257856,0.152,0.153,1
"Nfia",0.806774872079464,-0.252629942687765,0.197,0.191,1
"Uba7",0.807612939858559,-0.254054611612019,0.1,0.102,1
"Nr4a1",0.808919833693998,-0.258062383316005,0.131,0.134,1
"Ackr3",0.811837000955835,-0.309855282649368,0.142,0.14,1
"Hexim1",0.876272751552114,-0.283223510114479,0.144,0.14,1
