"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Rab5b",0.011798877527216,0.611803348027519,0.268,0.073,1
"Rnf139",0.0118645347620785,0.609164485759426,0.146,0,1
"Armcx3",0.0118645347620785,0.597012968364513,0.146,0,1
"Znrf1",0.0118645347620785,0.561110481303116,0.146,0,1
"Trip10",0.0118645347620785,0.536960332843094,0.146,0,1
"Pdcd7",0.0118645347620785,0.521203281879085,0.146,0,1
"Msl1",0.0118645347620785,0.494641951791316,0.146,0,1
"Coq5",0.0118645347620785,0.489193333567583,0.146,0,1
"Coasy",0.0118645347620785,0.466526869530139,0.146,0,1
"Tox4",0.0118645347620785,0.460151320605776,0.146,0,1
"Cdk8",0.0118645347620785,0.448868782705914,0.146,0,1
"Lonp2",0.0118645347620785,0.431168767536954,0.146,0,1
"Cpped1",0.0118645347620785,0.384193042901476,0.146,0,1
"Ndn",0.0118645347620785,-0.354305953845835,0,0.146,1
"Cbx4",0.0118645347620785,-0.453230147588661,0,0.146,1
"Mien1",0.0119630894807644,-0.760461782633388,0.098,0.317,1
"Fam53a",0.011997343979171,0.616511803346944,0.195,0.024,1
"Med8",0.011997343979171,0.526336606260757,0.195,0.024,1
"Gpatch8",0.0120151833964057,-0.660553453457847,0.049,0.244,1
"Atp5a1",0.0123044639774607,0.393077006776743,0.683,0.366,1
"Tmed9",0.0123747729034994,0.551433541074679,0.561,0.293,1
"Letm1",0.0125910107073386,0.552903916649941,0.195,0.024,1
"Nmi",0.0125910107073386,0.533381342625234,0.195,0.024,1
"Rab12",0.0125910107073386,0.512773788787737,0.195,0.024,1
"Mkks",0.0125910107073386,0.451550671794725,0.195,0.024,1
"Hip1",0.0125910107073386,-0.624828956370006,0.024,0.195,1
"P3h3",0.0128806664748369,0.61329762884925,0.317,0.098,1
"Tceb1",0.013166873824335,0.386064660700226,0.39,0.146,1
"Hyal2",0.0132485201805898,0.622323966493219,0.439,0.195,1
"Puf60",0.0133623911477416,0.502050698769816,0.317,0.098,1
"Cst3",0.0133977231813662,0.320041147567385,0.951,0.707,1
"Hspa5",0.0134432977547199,0.670566326253744,0.683,0.415,1
"H2-D1",0.0136242053273812,-0.291484080417047,0.951,0.951,1
"Cnot2",0.0136462726944764,0.529846504137326,0.244,0.049,1
"March5",0.0136462726944764,0.276540650075212,0.244,0.049,1
"Ruvbl2",0.0138568673755604,0.482055036609276,0.195,0.024,1
"Rexo2",0.0138599708774675,0.618158205121336,0.317,0.098,1
"Hspa12b",0.0138994747807933,0.719330683705698,0.293,0.098,1
"Cirbp",0.0139620535347994,-0.821077830484095,0.268,0.488,1
"Fgfr1op2",0.0142318727814958,0.442230125618484,0.244,0.049,1
"Hnrnpf",0.0143369893661358,0.401950652203602,0.78,0.488,1
"Tmed2",0.0144038880517097,0.465226888169515,0.634,0.341,1
"Dtd1",0.0149044391789406,0.58437844962344,0.317,0.098,1
"Thbs1",0.0152337968751343,0.682742667096396,0.195,0.024,1
"Pitpna",0.0152337968751343,0.480819778734823,0.195,0.024,1
"Clta",0.0155897423302528,0.336497735559004,0.732,0.39,1
"Trnau1ap",0.0157961275627805,0.337116847470545,0.341,0.098,1
"Ablim3",0.0161755667068172,0.621026411734275,0.268,0.073,1
"Larp4b",0.0161755667068172,0.503114457711437,0.268,0.073,1
"Rps24",0.0162104652970536,-0.341371444106645,0.902,0.854,1
"Cuedc2",0.0162168009228257,0.333500848138772,0.463,0.171,1
"Il10rb",0.0166011773223046,0.422103956515214,0.317,0.098,1
"Cers2",0.0166708631033069,0.593879102117611,0.366,0.146,1
"Cux1",0.0167297967366821,0.444014647471139,0.195,0.024,1
"Trappc3",0.0168124732801876,0.584932322139618,0.268,0.073,1
"Tmpo",0.0172032969337592,0.41981369058519,0.317,0.098,1
"Crip1",0.0172668133748613,-0.720613166057257,0.585,0.707,1
"Ssb",0.0173910332416354,0.451436474418682,0.439,0.171,1
"Usp10",0.0175250569643499,0.368062543256282,0.195,0.024,1
"Nxf1",0.0177438453655471,0.347848731997267,0.341,0.122,1
"Ttc4",0.0181526314042991,0.725116336718061,0.268,0.073,1
"Myeov2",0.018641881726715,0.427417260891184,0.537,0.268,1
"Hpcal1",0.018642202995995,0.705449894955481,0.293,0.098,1
"Cox7a2l",0.0190120353045328,0.368764086283406,0.707,0.39,1
"Kmt2c",0.0196628513074636,0.677630030851647,0.22,0.049,1
"Sparcl1",0.0196628513074636,-1.08548771723138,0.049,0.22,1
"Sqrdl",0.0205002426041695,0.536123220428473,0.22,0.049,1
"Stx6",0.0205788692669269,0.321596468033845,0.244,0.049,1
"Cox6b1",0.0209276290114826,0.474091905977811,0.732,0.488,1
"Rnase4",0.0209294872008551,0.54109947469388,0.512,0.244,1
"Cldn11",0.0211844321198132,1.0209061480282,0.244,0.073,1
"Zfand6",0.0211860922373816,0.486166614762495,0.488,0.244,1
"Id2",0.021234137372065,0.3792433737886,0.317,0.098,1
"2900026A02Rik",0.021505580228686,-0.964441516129553,0.098,0.293,1
"Zbtb20",0.0218828520443807,0.476560155813217,0.707,0.488,1
"Rdx",0.0220132636193574,0.460890798739915,0.634,0.366,1
"Cmpk1",0.0222687489702826,0.579874239517263,0.22,0.049,1
"Smchd1",0.0222687489702826,0.490468867462937,0.22,0.049,1
"Ankrd17",0.0222687489702826,0.467845493349954,0.22,0.049,1
"Ddost",0.0224239681688443,0.291779800821097,0.341,0.122,1
"Tcf7l1",0.0225614366031226,0.577575753570723,0.122,0,1
"Stx18",0.0225614366031226,0.545703970658171,0.122,0,1
"Neu1",0.0225614366031226,0.528071916528755,0.122,0,1
"Trim11",0.0225614366031226,0.507883862358953,0.122,0,1
"Cotl1",0.0225614366031226,0.506645148389992,0.122,0,1
"Rnf103",0.0225614366031226,0.503143502419827,0.122,0,1
"Kat2a",0.0225614366031226,0.496929802696556,0.122,0,1
"Rbm10",0.0225614366031226,0.480344060341219,0.122,0,1
"Cdc40",0.0225614366031226,0.471206776428551,0.122,0,1
"Acad8",0.0225614366031226,0.470864429126893,0.122,0,1
"Clint1",0.0225614366031226,0.444537668420034,0.122,0,1
"Zfp942",0.0225614366031226,0.438434831097795,0.122,0,1
"2510039O18Rik",0.0225614366031226,0.432017764974565,0.122,0,1
"Slc7a6os",0.0225614366031226,0.430108539714051,0.122,0,1
"Naglu",0.0225614366031226,0.413415761944737,0.122,0,1
"Inf2",0.0225614366031226,0.409516549494417,0.122,0,1
"Hccs",0.0225614366031226,0.408889429996418,0.122,0,1
"Vta1",0.0225614366031226,0.405290413509013,0.122,0,1
"Apobec1",0.0225614366031226,0.40480696722076,0.122,0,1
"Acadsb",0.0225614366031226,0.402039014276074,0.122,0,1
"Arl4c",0.0225614366031226,0.3988048202529,0.122,0,1
"Cdc34",0.0225614366031226,0.387923294840973,0.122,0,1
"Ccdc58",0.0225614366031226,0.37819733096682,0.122,0,1
"Abhd14b",0.0225614366031226,0.37492078796423,0.122,0,1
"Pias2",0.0225614366031226,0.369849299506835,0.122,0,1
"Slc25a51",0.0225614366031226,0.367300397419111,0.122,0,1
"Rxra",0.0225614366031226,0.326517761683053,0.122,0,1
"Pwwp2b",0.0225614366031226,0.298620756982915,0.122,0,1
"Nrbp2",0.0225614366031226,-0.29349398345299,0,0.122,1
"Pdcd11",0.0225614366031226,-0.302219246176166,0,0.122,1
"Cgrrf1",0.0225614366031226,-0.356268484644638,0,0.122,1
"Ptpn3",0.0225614366031226,-0.362598622268312,0,0.122,1
"Rsl24d1",0.0225614366031226,-0.513331041939533,0,0.122,1
"Ophn1",0.0225614366031226,-0.600661065485823,0,0.122,1
"Faf2",0.0227498172999793,0.309410624512889,0.268,0.073,1
"Cers4",0.0227928462156601,0.374898139305286,0.366,0.122,1
"Arhgef40",0.0232322392753417,0.624175935438149,0.171,0.024,1
"Fblim1",0.0232322392753417,0.60100865571807,0.171,0.024,1
"Fam160b1",0.0232322392753417,0.575338248137009,0.171,0.024,1
"Ctbp2",0.0232322392753417,0.534869023777763,0.171,0.024,1
"Cnot8",0.0232322392753417,0.530523137608455,0.171,0.024,1
"Hspbp1",0.0232322392753417,0.495122064089242,0.171,0.024,1
"Asap2",0.0232322392753417,0.49213768979698,0.171,0.024,1
"Pgrmc2",0.0232322392753417,0.490598868362542,0.171,0.024,1
"Rab11fip5",0.0232322392753417,0.480310844330879,0.171,0.024,1
"Cnot7",0.0232322392753417,0.406470468041601,0.171,0.024,1
"Tbxa2r",0.0232322392753417,0.376891772333002,0.171,0.024,1
"Usp19",0.0232322392753417,0.354552643235727,0.171,0.024,1
"Leo1",0.0236071341122242,0.419395662668483,0.268,0.073,1
"Acvrl1",0.0237658396467483,0.468086888083385,0.366,0.146,1
"Mrpl51",0.0239444399495022,0.507375051485565,0.341,0.122,1
"Pelo",0.0241684570300004,0.55203592763102,0.22,0.049,1
"Dctn1",0.0241684570300004,-0.596186411196633,0.049,0.22,1
"Lrpap1",0.0242251381992546,0.656790268235114,0.317,0.122,1
"Rbm6",0.0243487524182855,0.584677667129888,0.171,0.024,1
"Hdgfrp3",0.0243487524182855,0.433655327307187,0.171,0.024,1
"Sdccag3",0.0243487524182855,-0.437467399643532,0.024,0.171,1
"Map4",0.0244923463298057,0.482261373012135,0.268,0.073,1
"Ndufb6",0.0245945417367764,0.426527118480581,0.39,0.171,1
"Tapbp",0.0246962986931986,0.554391837409399,0.341,0.146,1
"Hnrnpa2b1",0.0248374206792887,0.372861677929869,0.707,0.415,1
"Kxd1",0.0251699174695927,0.490652452332642,0.22,0.049,1
"Cd24a",0.0253869681368341,0.764370748955774,0.366,0.171,1
"Stmn1",0.0255114774427717,0.66670414183246,0.171,0.024,1
"Tmem237",0.0255114774427717,0.591327867225482,0.171,0.024,1
"Ifnar1",0.0255114774427717,0.517874350774281,0.171,0.024,1
"Cdc42se1",0.0255114774427717,0.403175613792831,0.171,0.024,1
"Nrbf2",0.0255114774427717,0.385506991228382,0.171,0.024,1
"Cpsf7",0.0255114774427717,-0.604495950842428,0.024,0.171,1
"Map7d1",0.0259723585433897,0.390982253231375,0.415,0.171,1
"Pdia6",0.0261591155589139,0.305679171068826,0.585,0.341,1
"Phc2",0.02620710080948,0.337405853891377,0.22,0.049,1
"Mlycd",0.0267219342413414,0.448481352141916,0.171,0.024,1
"Tnfaip8",0.0267219342413414,0.402239856057662,0.171,0.024,1
"Rpf1",0.0267219342413414,-0.43758407091489,0.024,0.171,1
"Fam188a",0.0267219342413414,-0.46138938182921,0.024,0.171,1
"Adgrg3",0.0269299036148381,0.436596647248838,0.366,0.146,1
"Slc29a1",0.0272693223303002,0.61953056246699,0.415,0.195,1
"Scn3a",0.0272810180646183,0.587178708279743,0.22,0.049,1
"Rnf141",0.0272810180646183,0.367528774233443,0.22,0.049,1
"Tomm40",0.0273226619461449,0.266774879439092,0.268,0.073,1
"Sars",0.0273226619461449,0.263048766298797,0.268,0.073,1
"Ccnd1",0.0274433993376758,0.618979678314527,0.293,0.098,1
"Elof1",0.0274433993376758,0.472615518453192,0.293,0.098,1
"Hoxd4",0.0276247096475884,0.565885777299822,0.244,0.073,1
"Clstn1",0.0276798756904799,0.44780291410105,0.415,0.22,1
"Rbx1",0.0277422012550254,0.368059488006719,0.634,0.366,1
"Actr1a",0.0279816734971691,0.332290013184774,0.171,0.024,1
"Pdrg1",0.028073252270068,0.426778182392088,0.415,0.195,1
"Atp6v1g1",0.0281357999409396,0.527582278887643,0.585,0.366,1
"Vapa",0.0282100617708414,0.339723696149383,0.463,0.22,1
"Gnb1",0.028304678214011,-0.656705315041699,0.561,0.683,1
"She",0.0286704383870303,0.656729003285936,0.244,0.073,1
"Mydgf",0.028734189038526,0.546768724123075,0.268,0.098,1
"Mxd4",0.0287931171927713,0.410867801692994,0.439,0.22,1
"Tbrg1",0.0290540604115963,0.284067016637753,0.341,0.122,1
"Nudcd3",0.0290540604115963,0.253501003297103,0.341,0.122,1
"Srp14",0.0292679027765899,0.347176431421821,0.659,0.439,1
"Golt1b",0.0292922764030687,0.443122382856898,0.171,0.024,1
"Pak1ip1",0.0292922764030687,-0.511084029898836,0.024,0.171,1
"Gm10250",0.0293805788804783,0.311305958594785,0.293,0.098,1
"Atp5h",0.0294585039637378,0.317862746926664,0.732,0.463,1
"Ube2w",0.0295431856454855,0.478478521643919,0.22,0.049,1
"Uqcrq",0.0296047609710615,0.324515620158265,0.61,0.341,1
"Slfn2",0.0296519525259726,0.80727738160146,0.39,0.195,1
"Ppm1g",0.0299911158685645,0.413111961854922,0.341,0.122,1
"Dnaja2",0.0303925183884123,0.506185518186952,0.293,0.098,1
"Ranbp1",0.0304557957435405,0.52520829253209,0.439,0.22,1
"Zfp638",0.0306553543286757,0.446538620396806,0.171,0.024,1
"Git2",0.0308644957552809,0.523711197083651,0.244,0.073,1
"Plod1",0.0308644957552809,0.519358145574817,0.244,0.073,1
"Scand1",0.0313910032755676,0.353038544764383,0.366,0.146,1
"Rab6a",0.0314965025489414,0.368116727507048,0.415,0.195,1
"mt-Atp6",0.0316530714077384,-0.374293532485584,1,1,1
"Sh3gl1",0.0320725484342543,0.314603314318074,0.171,0.024,1
"1700123O20Rik",0.0320725484342543,0.293298226833719,0.171,0.024,1
"St6galnac4",0.0320725484342543,0.28227901699081,0.171,0.024,1
"Ss18",0.0320725484342543,0.260375054056393,0.171,0.024,1
"Max",0.0320725484342543,0.250987166031795,0.171,0.024,1
"Pdcd10",0.0323275487912723,0.498179375755419,0.366,0.171,1
"Ube2b",0.0328421239426244,0.715444903823671,0.439,0.244,1
"Clca3a1",0.0330518209352939,-0.779301980335135,0.341,0.488,1
"Kdelc2",0.0332382132609198,0.357494993640915,0.22,0.049,1
"Lfng",0.0332728678946706,0.31913875455968,0.439,0.195,1
"Dad1",0.0334448227879736,0.464563565117293,0.707,0.463,1
"Clec1a",0.0336098711131257,0.450312553787689,0.293,0.098,1
"Aurkaip1",0.0342981235387217,0.340280292522508,0.463,0.244,1
"Zcrb1",0.0343610023540111,0.302412791765245,0.366,0.146,1
"Ahsa1",0.0343610023540111,0.284888473802188,0.366,0.146,1
"Plin3",0.0344252112396114,0.444044752496978,0.244,0.073,1
"Acadl",0.0344252112396114,0.442869947309113,0.244,0.073,1
"Srsf10",0.0346081302838381,0.561093853333222,0.195,0.049,1
"Ttc3",0.0346081302838381,0.396894046158532,0.195,0.049,1
"Pa2g4",0.034745145498564,0.620442327143397,0.293,0.098,1
"Rpl23a-ps3",0.0349401153322579,-0.435254226320031,0.756,0.78,1
"Sncaip",0.0356876064585699,-0.541129340042777,0.073,0.244,1
"Serpinb6b",0.0356876064585699,-0.555930572705191,0.073,0.244,1
"Ldb2",0.0357385802334538,0.32373471148959,0.317,0.122,1
"Rnf220",0.0360291719494886,0.395282653019443,0.195,0.049,1
"Sigmar1",0.0369892777150951,0.445568635438044,0.244,0.073,1
"Polr2g",0.0374446063741838,0.316521833091852,0.366,0.171,1
"Ldha",0.0375628739005273,0.385186782403845,0.537,0.293,1
"Kdelr1",0.0376036385582544,0.336188830838386,0.439,0.244,1
"Stx5a",0.0380532311900186,0.449006243978849,0.317,0.122,1
"Capn2",0.0383507876844182,0.314783446312435,0.415,0.195,1
"Qk",0.0383703430622608,0.342264983477935,0.39,0.195,1
"Ncl",0.0383899400577644,-0.465348622814053,0.341,0.561,1
"Eid1",0.0390209235892306,0.609994216057854,0.195,0.049,1
"Cndp2",0.0390209235892306,0.503452136327109,0.195,0.049,1
"Atraid",0.0393600366867804,0.397275063560976,0.39,0.171,1
"Gngt2",0.0401423431163652,0.389148087217381,0.659,0.415,1
"Grn",0.0404240131207073,0.357782143738291,0.537,0.268,1
"Cda",0.0404425394746994,0.497624676273255,0.341,0.146,1
"Gimap4",0.0405280161618125,0.411107178647946,0.415,0.195,1
"Tsc22d3",0.0417700001611379,0.491617645499368,0.268,0.098,1
"Ralgapa2",0.0422210943194879,0.538254557480818,0.195,0.049,1
"Thsd1",0.0422210943194879,0.508678757554296,0.195,0.049,1
"Ttc9",0.0422210943194879,0.435576466979607,0.195,0.049,1
"Timm17b",0.0422210943194879,0.401221001909929,0.195,0.049,1
"Mtch2",0.0422666543152302,0.398113345815653,0.293,0.098,1
"Eif3g",0.0423853715100123,0.275711155650917,0.463,0.244,1
"Trappc6a",0.0424673939493445,0.518884646806941,0.293,0.122,1
"Pum1",0.0426076235219823,0.474308336467222,0.244,0.073,1
"Marcks",0.0429876440977676,0.45068104328792,0.683,0.512,1
"Srp68",0.0432356146005252,0.636154811896057,0.22,0.073,1
"Galnt18",0.0435832944972337,0.41914967365747,0.634,0.439,1
"Prex2",0.0439512319875414,0.473659390291196,0.488,0.244,1
"Slc45a3",0.0439898259420798,0.25450723023194,0.415,0.195,1
"Prpf19",0.0441199485688662,0.275524619161397,0.244,0.073,1
"Dusp3",0.0441726372544024,-0.976194677892914,0.488,0.561,1
"Tbca",0.0442015104454525,0.458327378395114,0.512,0.317,1
"Micu1",0.044510570451563,0.553250103744319,0.146,0.024,1
"Orc4",0.044510570451563,0.483927401933174,0.146,0.024,1
"Cd59a",0.044510570451563,0.413073315835274,0.146,0.024,1
"4833420G17Rik",0.044510570451563,0.374800898501616,0.146,0.024,1
"Fas",0.044510570451563,-0.698167143659458,0.024,0.146,1
"Hexb",0.0446121087584854,0.370984987885486,0.268,0.098,1
"Comt",0.0451263712526999,0.331915695165355,0.61,0.366,1
"Pdcd5",0.0454292146047953,0.303053645616943,0.488,0.268,1
"Baz1b",0.045640560768122,0.530388818836712,0.195,0.049,1
"Higd1a",0.045640560768122,0.523160188292327,0.195,0.049,1
"Mid1ip1",0.045640560768122,0.307886268245343,0.195,0.049,1
"Gnpda2",0.045640560768122,-0.484395393079353,0.049,0.195,1
"Tex261",0.04609328086917,0.492854880419877,0.268,0.098,1
"Hexim1",0.04609328086917,-0.720763519784697,0.098,0.268,1
"Gpr137b",0.0465782887028692,0.571031198820949,0.146,0.024,1
"Pdcd2",0.0465782887028692,0.493531351125714,0.146,0.024,1
"Mob3c",0.0465782887028692,0.489481655651711,0.146,0.024,1
"Mad2l2",0.0465782887028692,0.465898622780168,0.146,0.024,1
"Farsa",0.0465782887028692,0.354016766221867,0.146,0.024,1
"Tln1",0.0466304531648396,0.54649321313446,0.293,0.122,1
"F11r",0.0473892960056671,0.317706092289508,0.61,0.39,1
"Ccdc107",0.047436001139818,0.474906919757128,0.195,0.049,1
"Otud6b",0.047436001139818,0.464006506360912,0.195,0.049,1
"Drg1",0.047436001139818,0.370470976281571,0.195,0.049,1
"Seh1l",0.047436001139818,0.323673824097447,0.195,0.049,1
"Hiat1",0.047436001139818,0.298615216703627,0.195,0.049,1
"Atp8a2",0.047436001139818,-0.424771067714034,0.049,0.195,1
"Rnpepl1",0.0480923325516028,0.453238709724389,0.293,0.122,1
"Grk5",0.0481354285930567,0.448264632099878,0.22,0.073,1
"Fundc2",0.0486577516571852,0.414968158486384,0.488,0.244,1
"Tmem86a",0.0487262664612312,0.483456783482595,0.146,0.024,1
"Cmc4",0.0487262664612312,0.398643518711952,0.146,0.024,1
"Mettl1",0.0487262664612312,0.373442902751616,0.146,0.024,1
"Nfyb",0.0487262664612312,-0.392570101037187,0.024,0.146,1
"Hsdl2",0.0487262664612312,-0.45870871571774,0.024,0.146,1
"Twf1",0.0488962946440546,-0.886464644389712,0.146,0.317,1
"Thbd",0.048903553396959,0.694362802261954,0.439,0.244,1
"Lsm14a",0.0489313146672518,0.298087394293024,0.244,0.073,1
"Ttc28",0.0491800719564593,0.477399488156489,0.268,0.098,1
"Cnbp",0.0492662350500071,0.331023690240969,0.732,0.463,1
"Hoxa7",0.0495900563795657,0.489448678530629,0.293,0.122,1
"Pank2",0.0498690393644168,0.49206638187553,0.22,0.073,1
"Ogdh",0.0500764272335015,0.498592768789716,0.244,0.098,1
"Palm",0.0504611091138,0.425355588189502,0.659,0.439,1
"Dazap2",0.0505232234527052,0.426714906026687,0.39,0.195,1
"Rabl6",0.0509568021464063,0.41141180059449,0.146,0.024,1
"Manbal",0.0509568021464063,0.357306004286147,0.146,0.024,1
"Mdm2",0.0509568021464063,0.355708275850452,0.146,0.024,1
"Mrps23",0.0509568021464063,0.339795921456576,0.146,0.024,1
"Taf11",0.0512053741800088,0.397590732275362,0.195,0.049,1
"Snrnp48",0.0512053741800088,0.361660397174528,0.195,0.049,1
