"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Rpl7",0.0123964389101681,0.314436615301406,0.917,0.686,1
"Gnb4",0.0124113890837941,0.313303413588847,0.361,0.143,1
"Pkp4",0.0124284901185323,0.484805227143167,0.278,0.086,1
"Xbp1",0.0125124024979842,0.345871342355734,0.424,0.2,1
"Lgals9",0.0125700513161855,0.404729337769238,0.478,0.229,1
"Txndc5",0.0126033409746501,0.378380742495087,0.156,0,1
"Mgea5",0.0126033409746501,0.367922235128398,0.156,0,1
"Ezh1",0.0126033409746501,0.317167966995045,0.156,0,1
"Lmo7",0.0126713563429173,0.273768210545884,0.38,0.143,1
"Tsc22d3",0.0127080892584419,0.386609769202513,0.366,0.143,1
"Mta2",0.0127605475970937,0.413046470864048,0.2,0.029,1
"Eif3a",0.0128728603324762,0.297204509958722,0.493,0.229,1
"Fip1l1",0.0129198593547433,0.438091324890351,0.239,0.057,1
"Pls3",0.0130140098307626,0.37306062182334,0.634,0.429,1
"Apln",0.013174240708551,0.377080429095208,0.263,0.057,1
"Nde1",0.0131913198043967,0.554355323357814,0.273,0.086,1
"Ahnak",0.0134170052410869,0.303024094259123,0.639,0.4,1
"Prpf4b",0.0134759638906928,0.451003169466785,0.346,0.143,1
"Tmx1",0.0136171896030984,0.325387743697374,0.312,0.114,1
"Higd1a",0.013631742168624,0.420829495270229,0.278,0.086,1
"Twf1",0.0136320737853404,0.443021578254172,0.195,0.029,1
"Cxcl12",0.0137645180048317,0.451596642125829,0.776,0.543,1
"Utp11l",0.013896608504833,0.452862055606132,0.307,0.114,1
"Tpst2",0.01404049234069,0.270697623503454,0.522,0.314,1
"Bad",0.0140530792296316,0.431818909614221,0.273,0.086,1
"Sart1",0.0140977798331427,0.450419410973932,0.195,0.029,1
"Ppm1f",0.0141331190707421,0.416444947795217,0.229,0.057,1
"Fdx1l",0.0142819743743224,0.371942989853636,0.151,0,1
"Rps18",0.0143913733563352,0.286228750768854,0.99,0.829,1
"Rtn4",0.0144910489751634,0.283927999296202,0.585,0.371,1
"Top1",0.0148326436014128,0.26967073509878,0.527,0.286,1
"Ndufa1",0.0148458856383533,0.255136624756197,0.507,0.257,1
"Nfe2l1",0.0149031112046647,0.447056028304753,0.385,0.171,1
"Tcn2",0.0149375300537269,0.475030536544709,0.371,0.2,1
"Rce1",0.0150714934990968,0.399810548521393,0.195,0.029,1
"Ndufab1",0.0150734468030374,0.309202046498385,0.366,0.143,1
"Tra2b",0.0151240555115315,0.271048847622783,0.546,0.371,1
"D8Ertd82e",0.0152227415640633,0.441221453257081,0.19,0.029,1
"Pik3r6",0.0152820193149087,0.508981343732427,0.263,0.086,1
"Rnaset2b",0.0153548694485678,0.481158443657956,0.298,0.114,1
"Ndufs2",0.015423501603146,0.27452156836441,0.459,0.229,1
"Sparcl1",0.0154500188102098,0.332414808312935,0.951,0.714,1
"Lmf2",0.0155667099735008,0.439416256240766,0.19,0.029,1
"Mxd4",0.0155740732411882,0.287080084509527,0.517,0.286,1
"Psmb6",0.015613374982118,0.253765554160944,0.58,0.371,1
"Capza2",0.0156362379970369,0.271821153666213,0.688,0.4,1
"Rpn1",0.0159335962153779,0.461013858998338,0.298,0.114,1
"Tmem167",0.0159382781733134,0.280017087700096,0.317,0.114,1
"Robo4",0.0160558760504702,0.280896207077748,0.459,0.229,1
"Qk",0.0161266294709009,0.42964627491787,0.473,0.286,1
"Faim",0.0161746390795282,0.340387779022853,0.146,0,1
"Gstt3",0.0161747090616497,0.395438133753602,0.146,0,1
"Ctdspl2",0.0161747090616497,0.379625771787464,0.146,0,1
"Mrpl40",0.0161747090616497,0.353026178576057,0.146,0,1
"Pknox1",0.0161747090616497,0.337388913771817,0.146,0,1
"Pex13",0.0161747090616497,0.318108128649646,0.146,0,1
"Mif4gd",0.0161747090616497,0.298820067350262,0.146,0,1
"1810011O10Rik",0.016354956382415,0.382167164972887,0.737,0.486,1
"Apip",0.0163786494560132,-0.43601887211769,0.107,0.257,1
"Pola2",0.0163836447134649,0.44047070198069,0.224,0.057,1
"Thoc2",0.0163994698385735,0.434694009555535,0.341,0.143,1
"Nras",0.0164126118861705,0.458090862963785,0.444,0.257,1
"Hba-a1",0.0164436126787697,-1.09548563717256,0.112,0.257,1
"Clock",0.0164567151023959,0.35842193761825,0.19,0.029,1
"Dab2ip",0.016501178207592,0.450639461907691,0.361,0.171,1
"Ptp4a2",0.0166870156434785,0.279738451690926,0.376,0.171,1
"Gm10076",0.0167358317781763,0.349910888408857,0.522,0.343,1
"Ddx39",0.0167601150181639,0.43226038458718,0.234,0.057,1
"Wdr61",0.016838520752597,0.430088022833296,0.239,0.057,1
"Caskin2",0.0169167307836257,0.456549368355834,0.254,0.086,1
"Ube2e1",0.017070537876759,0.450684980836305,0.298,0.114,1
"Polg",0.0171796338843586,0.409891314398774,0.185,0.029,1
"Yeats4",0.0173719585111066,0.449976763749934,0.185,0.029,1
"Plxna2",0.0175259932134091,0.426303810048058,0.239,0.057,1
"Pop5",0.0175496997575933,0.417214371352603,0.307,0.114,1
"Ddx39b",0.0175599042591482,0.298019424863052,0.512,0.314,1
"Psma6",0.0177655450123984,0.259077023038546,0.498,0.314,1
"Fgfr1op",0.0177791594555098,-0.578864349538107,0.029,0.114,1
"March5",0.0178044223119356,0.372240194567478,0.234,0.057,1
"Rock2",0.0178659468087339,0.422756937338043,0.195,0.029,1
"Ngly1",0.0181602640201586,0.389853126637495,0.185,0.029,1
"Cisd2",0.0181649771292605,0.35231283699753,0.234,0.057,1
"Nrgn",0.0181657368814461,-0.802628990907035,0.059,0.171,1
"Tsen34",0.0181987356529913,0.422554467336194,0.376,0.2,1
"Frg1",0.0182731027828938,0.350395111562031,0.273,0.086,1
"Trim28",0.0183024797185439,0.414397836070393,0.22,0.057,1
"Nrep",0.0183080509161199,0.37669800546276,0.141,0,1
"Nufip2",0.0183080509161199,0.359211126928133,0.141,0,1
"Snx4",0.0183080509161199,0.339158878099593,0.141,0,1
"Acads",0.0183080509161199,0.338220078018152,0.141,0,1
"Cdc42ep1",0.0183547856086894,0.338284743479828,0.366,0.143,1
"Pea15a",0.0184280186741871,0.269955509946037,0.644,0.371,1
"Sec61a1",0.0185660356436771,0.386699024962414,0.185,0.029,1
"Serhl",0.0187452892836308,-0.572583284215345,0.093,0.229,1
"Spag9",0.0187454002279022,0.454165807695951,0.351,0.171,1
"Pdia4",0.018781706795211,0.288461766657283,0.298,0.114,1
"S1pr1",0.0188344802895989,0.306425512729742,0.537,0.314,1
"Crybg3",0.0188881778864718,-0.257120818907178,0.044,0.143,1
"Mtx2",0.0189615181561495,0.335511456491354,0.195,0.029,1
"Ltbr",0.0189797187635912,0.368162711365766,0.185,0.029,1
"Rraga",0.0190888577769205,0.320181511957691,0.341,0.143,1
"Immt",0.0191100447904933,0.368933615464553,0.268,0.086,1
"Rad23a",0.0193668718767573,0.361025804241982,0.283,0.086,1
"BC028528",0.0195618483248189,0.267094070520071,0.566,0.343,1
"Phlda3",0.0195917207720199,0.486175590839468,0.18,0.029,1
"Ip6k1",0.0195917207720199,0.410169145708721,0.18,0.029,1
"Sema6a",0.0197283454865941,0.443425367792694,0.322,0.143,1
"Ndufa8",0.019752928911347,0.266337863248797,0.59,0.4,1
"Pvrl2",0.0198313243614295,0.414869518124329,0.185,0.029,1
"Rpl36a",0.0198513177033432,0.260975332406721,0.907,0.6,1
"Mrps33",0.0198590939692084,0.330574156938544,0.395,0.171,1
"Rwdd1",0.0200029047442271,0.302605487134063,0.42,0.2,1
"Nolc1",0.0200493687710437,0.36390616172783,0.185,0.029,1
"Cltb",0.0201319016501322,0.378390873564155,0.585,0.343,1
"Gimap5",0.0201910633187163,0.466001842389981,0.332,0.143,1
"Clic5",0.0205032927721794,0.407391136610661,0.449,0.257,1
"Rpl17",0.0206941021972894,0.264193161123473,0.956,0.714,1
"Nrd1",0.0207008986868142,0.371659009954764,0.19,0.029,1
"Eftud2",0.0207035411108745,0.357245535957812,0.18,0.029,1
"Lap3",0.0207117909965019,0.355964601887488,0.137,0,1
"Slco2b1",0.0207117909965019,0.331761968565599,0.137,0,1
"Lifr",0.0207117909965019,0.322209216998159,0.137,0,1
"Fopnl",0.0207117909965019,0.320830114670921,0.137,0,1
"Bbc3",0.0207117909965019,0.318078861065785,0.137,0,1
"Cables2",0.0207117909965019,0.3105522975094,0.137,0,1
"Timm8b",0.0209647981591433,0.44111737257702,0.322,0.143,1
"Actr1b",0.0209932052488303,0.435699989672986,0.22,0.057,1
"Smad1",0.0211488950627548,0.515998887309336,0.337,0.171,1
"Myl6",0.0211594646018535,-0.274477484185181,0.98,0.829,1
"Cyba",0.0211669007175338,0.273527981137943,0.698,0.457,1
"Hdlbp",0.0211712599495385,0.377090831950935,0.185,0.029,1
"Mllt4",0.0212769738918906,0.349776750030521,0.62,0.4,1
"Car8",0.0213563044008639,0.383839752248135,0.605,0.4,1
"Ankrd12",0.0213757676437091,0.359347341124008,0.268,0.086,1
"Atad1",0.0218420954080379,0.336831850883806,0.19,0.029,1
"H13",0.0219946460557314,0.431980136855356,0.283,0.114,1
"Vbp1",0.0220811786136809,0.301666092161113,0.346,0.143,1
"Ccnl1",0.0220873665292196,0.346966112608943,0.376,0.2,1
"Tcf4",0.0221435582066947,0.27278464750765,0.937,0.657,1
"Sdhb",0.0221942946027135,0.254244936450003,0.507,0.314,1
"Sh2d3c",0.0223417361049332,0.319853485274618,0.395,0.2,1
"Kifc3",0.0223982564693447,0.347738413914934,0.259,0.086,1
"Saal1",0.0224376647237338,-0.348536761454129,0.044,0.143,1
"Unc45b",0.0225416742499741,0.302772604207207,0.707,0.514,1
"Psmg4",0.0228438883654241,0.364161120119679,0.18,0.029,1
"Dynlrb1",0.0230132521942619,0.389114336158577,0.595,0.371,1
"Chst7",0.0230931756532792,0.373588732389745,0.18,0.029,1
"Nckap1",0.0231406196283672,0.366841616083077,0.259,0.086,1
"Clcn4",0.0231981209927724,0.38095825383671,0.224,0.057,1
"Psmc3",0.0232260494821873,0.272096585103345,0.522,0.286,1
"2900026A02Rik",0.0232659594806805,0.453555039244094,0.298,0.114,1
"Rnh1",0.0233247312336714,0.469631247721195,0.244,0.086,1
"Leprot",0.0233437483986302,0.498561483589913,0.41,0.257,1
"Atg4a",0.0234194384707734,0.330649163236102,0.132,0,1
"Rnf216",0.0234194384707734,0.322091633851889,0.132,0,1
"Rfk",0.0234194384707734,0.294191892075371,0.132,0,1
"Mapk1ip1l",0.0234194384707734,0.289959465531498,0.132,0,1
"Trib2",0.0235467312932191,0.413943218933657,0.244,0.086,1
"Atf7ip",0.0235800455842991,0.357505450183524,0.185,0.029,1
"Lmcd1",0.0239976635331376,0.44895744421383,0.351,0.171,1
"Arhgef1",0.02404270597951,0.316162856120278,0.424,0.2,1
"Rbbp7",0.0240473986998889,0.428627705814488,0.322,0.143,1
"Bnip2",0.0241459784638461,0.290712949541772,0.58,0.371,1
"Gnptg",0.024189117447662,-0.623084230116983,0.049,0.143,1
"Gsk3b",0.0242660579235001,0.323535803776863,0.385,0.171,1
"Etl4",0.0243086697481772,0.304755124514942,0.366,0.171,1
"BC004004",0.0244417089858567,0.393410793727406,0.288,0.114,1
"Rabl6",0.0245037129497926,0.354494061141081,0.176,0.029,1
"Ndufa5",0.0246470768543848,0.312943597499209,0.478,0.314,1
"Akr1a1",0.0248728866736969,0.252835414887171,0.629,0.4,1
"Jam3",0.0251335542690756,0.344923690017847,0.424,0.229,1
"Vapa",0.0252156008267412,0.267884870838235,0.541,0.314,1
"Crot",0.0254525589858579,0.328172975134696,0.176,0.029,1
"Ppm1g",0.0255427804800794,0.437659347505167,0.288,0.114,1
"Mgp",0.0258141288591875,-0.759990262799145,0.049,0.143,1
"Txnl1",0.0259793855835743,0.312996370563932,0.424,0.2,1
"Polr2c",0.0260432418077839,0.385825153325702,0.4,0.229,1
"Pfkl",0.0262751366394556,0.435711956132808,0.254,0.086,1
"Adrm1",0.0263969542627556,0.402310297460609,0.307,0.143,1
"Nat9",0.0264686073533167,0.293241310715486,0.127,0,1
"Casp7",0.0264686073533167,0.278164629117761,0.127,0,1
"Dnm1l",0.0264687198584658,0.354715772678052,0.127,0,1
"Ccdc107",0.0264687198584658,0.317961791859636,0.127,0,1
"Gpatch11",0.0264687198584658,0.317702917491997,0.127,0,1
"Plbd2",0.0264687198584658,0.299187535820837,0.127,0,1
"Rdh14",0.0264687198584658,0.277309864218972,0.127,0,1
"Ganab",0.0264687198584658,0.274693946477877,0.127,0,1
"Pxk",0.0264687198584658,0.266342861412736,0.127,0,1
"Spata6",0.026555209727765,0.366666904258368,0.18,0.029,1
"Itpripl1",0.0265597375709171,0.348115085826551,0.171,0.029,1
"Srpk1",0.0267274678266826,0.264644106644345,0.224,0.057,1
"Slc25a51",0.0269413302099418,0.381459881618207,0.249,0.086,1
"Rsl1d1",0.0273572756782351,0.40679172354978,0.244,0.086,1
"Pde2a",0.0274392893099654,0.336728686674803,0.493,0.314,1
"Stom",0.0277069176319294,0.308667122480581,0.18,0.029,1
"Dusp11",0.0277069176319294,0.300933746941983,0.18,0.029,1
"Polr2g",0.0278178386412936,0.448763305545971,0.327,0.171,1
"Gnb2l1",0.0278999872408182,0.330524353012233,0.756,0.514,1
"Ift20",0.0279246982361604,0.374468117293592,0.298,0.114,1
"Fcgrt",0.0279457753556369,0.405095212317997,0.444,0.257,1
"Cib1",0.027960889727088,0.357472713106623,0.22,0.057,1
"Oxr1",0.027982645787494,0.366427284637456,0.21,0.057,1
"Tmem261",0.0283404231257211,0.313736632870822,0.176,0.029,1
"Ube2d3",0.0284748978924531,0.281337492429372,0.79,0.6,1
"Atp6v1e1",0.0285481652082556,0.468074413548955,0.356,0.171,1
"Pnrc1",0.0287861638070305,0.278592535913438,0.571,0.371,1
"1110059G10Rik",0.0289331092109144,0.352715390739051,0.166,0.029,1
"Stag2",0.0289423575472024,0.393212672541371,0.205,0.057,1
"Csnk1g2",0.0289507050296281,0.296856409976341,0.176,0.029,1
"Mphosph8",0.0290998818547827,0.418333834592375,0.234,0.086,1
"Alyref",0.0291055456197869,0.421962694977809,0.21,0.057,1
"Plin2",0.0291636297148853,0.391515355353449,0.322,0.143,1
"Mtap",0.02918128840118,-0.459069548202714,0.083,0.2,1
"Lnx1",0.0291855334236972,0.366749340464295,0.254,0.086,1
"Akirin2",0.029249666480363,0.324802691408237,0.166,0.029,1
"Gnai3",0.0293541836132291,0.36550366692883,0.259,0.086,1
"Cnot8",0.0295912429424857,0.322479456529611,0.171,0.029,1
"Ivns1abp",0.0296295079402322,0.458085224406754,0.239,0.086,1
"Csde1",0.0297650195174498,0.331236517003682,0.449,0.257,1
"Grasp",0.0298073475654367,0.418855618904067,0.322,0.171,1
"Phb",0.0298123177586861,0.372662797574897,0.215,0.057,1
"Ankrd10",0.0299021573447464,0.345417006781639,0.122,0,1
"Rin3",0.0299021573447464,0.32967575502841,0.122,0,1
"Hivep2",0.0299021573447464,0.328167585708985,0.122,0,1
"Rnf2",0.0299021573447464,0.322979447246229,0.122,0,1
"Sdhaf1",0.0299021573447464,0.316752903130524,0.122,0,1
"Sco2",0.0299021573447464,0.316412075007068,0.122,0,1
"Ppp1r37",0.0299021573447464,0.279806873274929,0.122,0,1
"Fam49b",0.0299021573447464,0.278243582309536,0.122,0,1
"Mpv17l2",0.0299021573447464,0.272956218329578,0.122,0,1
"Pgpep1",0.0299021573447464,0.272185429026416,0.122,0,1
"Acap2",0.0299021573447464,0.265593874621851,0.122,0,1
"Inppl1",0.0299021573447464,0.26272729316927,0.122,0,1
"Slmap",0.0299021573447464,0.254325604658132,0.122,0,1
"Txndc12",0.0303474901563719,0.283808199672484,0.249,0.086,1
"Calu",0.0304656189655178,0.440376048989263,0.307,0.143,1
"Ccdc88a",0.0305458724396953,0.372812050756935,0.166,0.029,1
"Pigyl",0.0305568190963214,0.342125761426105,0.171,0.029,1
"Os9",0.030633331840204,0.460290207019484,0.302,0.143,1
"Arfgap1",0.0308775290177617,0.360666131029995,0.166,0.029,1
"Taf7",0.0309322219210081,0.437769417110477,0.293,0.143,1
"Pcdh12",0.0310207673176579,0.338919861641229,0.302,0.143,1
"Fam89a",0.0312122723112196,0.356536696235369,0.166,0.029,1
"Slc30a9",0.0312122723112196,0.302379786122476,0.166,0.029,1
"Kif26a",0.0312154655734365,0.331658055719709,0.171,0.029,1
"Arhgef7",0.0312297199345282,0.369486949675611,0.254,0.086,1
"Tpst1",0.031364466872864,0.336253998703144,0.317,0.143,1
"Srsf10",0.0314603203006344,0.354073897187588,0.293,0.114,1
"Pgls",0.03146720548509,0.316947917889959,0.351,0.171,1
"Exoc3l",0.031506269151584,0.26016087203784,0.176,0.029,1
"Farsa",0.0315501248256134,0.37510956015389,0.166,0.029,1
"Gmps",0.0315501248256134,0.338091632235132,0.166,0.029,1
"Eif4b",0.0315769678704118,0.269485741669734,0.454,0.229,1
"Ddx50",0.0317418107899618,-0.534270986437078,0.171,0.314,1
"Ablim3",0.0318071942114147,0.339098833259417,0.493,0.286,1
"Myo1e",0.0318911091604695,0.329728868110339,0.166,0.029,1
"Hells",0.0319762912709763,-0.480049585511812,0.034,0.114,1
"Gm12840",0.0319762912709763,-0.796343105543985,0.034,0.114,1
"Uqcrc2",0.0322407884833788,0.260163646212963,0.488,0.286,1
"Vdac1",0.0325442658469637,0.308729704830232,0.293,0.114,1
"Tgfbr2",0.0325825641572801,0.320325154876731,0.166,0.029,1
"Gtpbp2",0.0326834361557461,0.411777399935941,0.273,0.114,1
"Ywhab",0.0326958732866242,0.251793740659941,0.585,0.371,1
"Chic2",0.0327608400496918,0.260653731704238,0.312,0.143,1
"Lurap1l",0.0328244342802653,0.345914900154856,0.215,0.057,1
"Homer3",0.0329041268466547,0.374023159973752,0.161,0.029,1
"Skiv2l2",0.0329639508600915,-0.418898024085988,0.063,0.171,1
"Mrpl34",0.0330993516724308,0.323441456573747,0.254,0.086,1
"Cdh13",0.0331583418515601,0.320867483118685,0.6,0.4,1
"Brd7",0.0332033952800792,0.359875469408213,0.205,0.057,1
"Nedd9",0.0332223133875419,0.271436962663153,0.268,0.086,1
"Nudt5",0.0332649774838672,0.438448638268205,0.171,0.029,1
"Ttc3",0.0333525643288221,0.330336108851747,0.2,0.057,1
"Lsm14a",0.0333730674005142,0.415999738258025,0.288,0.114,1
"Ece1",0.0335069158483077,0.256982749476483,0.444,0.257,1
"Herpud1",0.0335229105135586,0.400605677458691,0.337,0.171,1
"Hgs",0.0336231971841442,0.371047386274469,0.161,0.029,1
"Orai3",0.0336231971841442,0.327934815515505,0.161,0.029,1
"Tspan7",0.0337411947513918,0.254768424946418,0.737,0.486,1
"Impad1",0.0337677420591657,0.351507029135268,0.117,0,1
"Klhl4",0.0337677420591657,0.321939936752689,0.117,0,1
"Rprd2",0.0337677420591657,0.302141753480161,0.117,0,1
"Net1",0.0337677420591657,0.2901170543062,0.117,0,1
"Phf1",0.0337677420591657,0.285510655182065,0.117,0,1
"Mrpl19",0.0337677420591657,0.284619749680409,0.117,0,1
"Epc1",0.0337677420591657,0.273405684664776,0.117,0,1
"Yae1d1",0.0337677420591657,0.271363063155282,0.117,0,1
"A330017A19Rik",0.0337677420591657,0.269520727196852,0.117,0,1
"Bop1",0.0337677420591657,0.269300827789102,0.117,0,1
"Fam3a",0.0337677420591657,0.255915491285883,0.117,0,1
"Cr1l",0.033775468624719,0.363395708510898,0.488,0.286,1
"Aip",0.0339650819758474,0.298984403528738,0.249,0.086,1
"Sec31a",0.0339877445970122,0.346829584162215,0.161,0.029,1
"Nsd1",0.0339877445970122,0.330759957250575,0.161,0.029,1
"Zbtb7a",0.0341133013694143,0.299523613490633,0.356,0.171,1
"Akap9",0.0341219637048312,0.274756710586356,0.273,0.114,1
"Maged1",0.0343322094874627,0.29805526239415,0.171,0.029,1
"Cox7a2l",0.0344069510558258,0.27021243739986,0.741,0.486,1
"Gpihbp1",0.0344927822982649,0.268671361314903,0.966,0.8,1
"Trim35",0.0345407921780426,0.323451777449149,0.161,0.029,1
"Sfr1",0.0346101472262848,0.377505931527121,0.385,0.2,1
"Mrpl36",0.0346123217089056,0.342696234415456,0.239,0.086,1
"Fxr1",0.0347269844899777,0.338250296739263,0.161,0.029,1
"Rgmb",0.0347269844899777,0.304818113260485,0.161,0.029,1
"Dctn1",0.0347883956953888,0.367441697906897,0.293,0.143,1
"Pkd2",0.0351017254870343,0.287375287991564,0.161,0.029,1
"Lztfl1",0.0351046750277298,0.323495661513011,0.166,0.029,1
"Mcm6",0.0351624905037403,0.550542181306225,0.195,0.057,1
"Ppp4c",0.0351928395267636,0.300546110124225,0.41,0.229,1
"Sdhc",0.0352051558250213,0.371374920212329,0.307,0.143,1
"Dbnl",0.0352728415639629,0.28299250853406,0.351,0.171,1
"Naa15",0.0357085645555286,0.39567807083014,0.2,0.057,1
"Plscr3",0.0358076376582721,0.254034061414379,0.424,0.229,1
"Mid1ip1",0.0358286478131587,0.373696725603024,0.249,0.086,1
"Zfp148",0.0358615715820714,0.359540619683066,0.161,0.029,1
"Lsm7",0.0358615715820714,0.332493155874794,0.161,0.029,1
"Syngr2",0.0359651907310587,0.340645710513841,0.278,0.114,1
"Gemin7",0.0363023025018881,0.302789038242605,0.288,0.114,1
"St8sia4",0.0363080128819693,0.276060921842515,0.249,0.086,1
"Ccnt1",0.0365836255481384,0.316755311386279,0.2,0.057,1
"Spred2",0.0365947666558672,0.344745531398259,0.244,0.086,1
"Ubxn4",0.0367784079931699,0.434447191204985,0.234,0.086,1
"Smc3",0.0369178358708733,0.37921469800134,0.205,0.057,1
"A430005L14Rik",0.0370064980543466,0.313829909197771,0.166,0.029,1
"Sdhd",0.0372227189530319,0.373021386357875,0.283,0.143,1
"Alad",0.0373964264910877,0.311158014323822,0.156,0.029,1
"Usp19",0.0374234092502112,0.345908054028391,0.161,0.029,1
"Ctcf",0.0374234092502112,0.306146748681602,0.161,0.029,1
"Ifit1",0.0375044897803882,-0.291984635847218,0.068,0.171,1
"Nudt4",0.0377156425249342,0.428258518474269,0.498,0.286,1
"Wbp1l",0.0380237280968656,0.296648459432822,0.161,0.029,1
"Ubxn8",0.038119722298707,0.305622325204141,0.112,0,1
"Rnmt",0.038119722298707,0.304948640694505,0.112,0,1
"Lin37",0.038119722298707,0.302549984750103,0.112,0,1
"Prkrip1",0.038119722298707,0.296594363153098,0.112,0,1
"Cabin1",0.038119722298707,0.28308821755291,0.112,0,1
"9430016H08Rik",0.038119722298707,0.279862072864561,0.112,0,1
"Pot1a",0.038119722298707,0.27952409973178,0.112,0,1
"Pigx",0.038119722298707,0.278998948185841,0.112,0,1
"Crebrf",0.038119722298707,0.265662177969281,0.112,0,1
"Eef2kmt",0.038119722298707,0.258136359071839,0.112,0,1
"Zfp512",0.0382087051493843,0.318875296897579,0.156,0.029,1
"Psmc4",0.0383422835749617,0.323584610598641,0.439,0.257,1
"Gigyf1",0.0384804319773069,-0.291393775507235,0.083,0.2,1
"Adcy4",0.0385018567697894,0.396415694863536,0.346,0.171,1
"Suds3",0.038585912990256,0.449486619069596,0.224,0.086,1
"Cdc16",0.038585912990256,0.330994562795974,0.224,0.086,1
"Rnf125",0.0388296765882508,0.299619644216317,0.21,0.057,1
"Tmem115",0.039035936277009,0.291249875645865,0.156,0.029,1
"Timm44",0.0390427668789265,0.40540870538033,0.161,0.029,1
"Mapk3",0.0390567177302805,0.251965839016603,0.551,0.343,1
"Tcf12",0.0392877002717972,0.317922212685791,0.278,0.114,1
"Hars",0.0394552245824355,0.338585352260138,0.156,0.029,1
"Oxct1",0.03945678211224,0.319218755413884,0.161,0.029,1
"Bptf",0.039459830482649,0.313235503915124,0.283,0.114,1
"Cnpy2",0.039596053994267,0.385229211653203,0.307,0.143,1
"Hdgfrp2",0.0398745183427564,0.346146549419368,0.161,0.029,1
"Pecam1",0.0399997963601069,0.292010365020945,0.898,0.629,1
"Mob3c",0.0403052786188937,0.330695413813349,0.156,0.029,1
"Phldb2",0.0403290447044081,0.290756108860282,0.254,0.086,1
"Taf15",0.0404637569578112,0.390839312030661,0.19,0.057,1
"mt-Nd2",0.0404928531303454,0.292945776344126,0.907,0.714,1
"Mtss1",0.0404979443020887,0.405433943242324,0.229,0.086,1
"Gopc",0.0407895769441752,0.384737074586221,0.278,0.114,1
"Copa",0.0413417831253443,0.429219823734872,0.254,0.114,1
"Wdfy1",0.0416094518038001,0.321771736999906,0.156,0.029,1
"Apeh",0.0417851134270609,-0.360219022070958,0.034,0.114,1
"Fam162a",0.0418635820499579,0.373153181947943,0.195,0.057,1
"Maea",0.0420278937434802,0.312444317746981,0.2,0.057,1
"Fmr1",0.0420612348431744,0.394770382925702,0.19,0.057,1
"Vta1",0.0423486865947223,0.358801659111017,0.229,0.086,1
"Cfl2",0.0423743012610662,0.37707560541849,0.39,0.229,1
"Fbxo9",0.0424986074396262,0.320666408514552,0.156,0.029,1
"Pkig",0.0428284579077728,0.340259077446809,0.268,0.114,1
"Ptbp3",0.0428840070631343,0.383482170700356,0.41,0.229,1
"Ankhd1",0.042949178094612,0.287098395608105,0.156,0.029,1
"Cep162",0.0430195320625939,0.284836222626902,0.107,0,1
"Atic",0.0430195320625939,0.277514189111937,0.107,0,1
"Snai2",0.0430195320625939,0.274813998876639,0.107,0,1
"Dynlt1f",0.0430195320625939,0.258652174521701,0.107,0,1
"Pdcd7",0.0430195320625939,0.258559331241288,0.107,0,1
"Grcc10",0.043230293571153,0.264716057084277,0.239,0.086,1
"Prdm16",0.0433930879807198,0.281944665092548,0.151,0.029,1
"Strn4",0.0434076507412439,0.310192001236354,0.376,0.2,1
"Rsrc2",0.0434740318398244,0.272422649856223,0.444,0.286,1
"Mrps12",0.0435747976994336,0.358457996205863,0.249,0.114,1
"Vim",0.0436662515164517,0.263664108954456,0.834,0.571,1
"Mrpl41",0.0438577780095297,0.283978777439228,0.151,0.029,1
"Fam188a",0.0438624405869859,0.321691924792944,0.156,0.029,1
"Pam16",0.0439919838978041,0.310017060667232,0.239,0.086,1
"Mcm3",0.0441676650604083,0.327356722268251,0.205,0.057,1
"Sf3b2",0.0442019146299374,0.254302279749468,0.541,0.314,1
"Scly",0.0443266629238155,0.277132065248726,0.151,0.029,1
"Srsf1",0.0445374322013839,0.391317869766215,0.259,0.114,1
"Mrpl12",0.044703863996049,0.366481470957232,0.298,0.143,1
"Elmo1",0.0447225528174731,0.264088517155065,0.161,0.029,1
"Hspa4",0.0447293106719613,0.363854548852918,0.234,0.086,1
"Sp3",0.0447467915616734,0.340251238074483,0.195,0.057,1
"D17Wsu92e",0.0447526285573053,0.36713662711589,0.185,0.057,1
"Wsb2",0.0447997711854215,0.297042047585139,0.151,0.029,1
"Mga",0.0447997711854215,0.296588197503699,0.151,0.029,1
"Spr",0.0449106507031092,0.355398612148195,0.351,0.171,1
"Ndufb3",0.0449661971883787,0.282715072852037,0.488,0.286,1
"Mrpl15",0.0451227621272581,0.330180706285959,0.234,0.086,1
"Baz1b",0.0452403918669472,0.415287007640417,0.22,0.086,1
"Cebpg",0.0452409925652264,0.379893082111012,0.298,0.143,1
"Dnaja3",0.0455172805214212,0.29229746521728,0.151,0.029,1
"Fry",0.0459250050370768,0.390671675802057,0.263,0.114,1
"Sf3b6",0.0459867730297254,0.332802455780098,0.327,0.143,1
"Gar1",0.0462493983512723,0.458804140529671,0.249,0.114,1
"Mrps17",0.0463453534192027,0.379949244110676,0.239,0.086,1
"Tspan6",0.0464102072795412,0.418282235732952,0.312,0.171,1
"H2afy",0.0467463338399835,0.363716630872824,0.302,0.143,1
"Nemf",0.0469074678107881,0.313080014828908,0.195,0.057,1
"Mpp1",0.0471340520558593,0.329007861146628,0.234,0.086,1
