"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Erg",0.000176211470831601,0.545219702101078,0.296,0.068,1
"Sptbn1",0.000197472243129009,0.391275986242215,0.893,0.622,1
"Thbd",0.000200746973720057,0.343675615512909,0.648,0.338,1
"Pon2",0.000206150302548055,0.516541539844651,0.327,0.095,1
"Rps6ka3",0.0002074322764389,0.630937312752004,0.233,0.041,1
"Meox2",0.000214269307831634,0.382645817775681,0.635,0.338,1
"Zfp706",0.000216101122418812,0.532621591465007,0.358,0.122,1
"Tomm7",0.000223977446403943,0.418836394893389,0.604,0.284,1
"Egr1",0.000234114552637563,0.594436338778997,0.553,0.27,1
"Timeless",0.000238798670395613,0.586250162105222,0.258,0.054,1
"Scyl1",0.000240471091017427,0.613461726027657,0.164,0,1
"Rab18",0.000240786169832462,0.498785331259415,0.478,0.203,1
"C1qtnf9",0.000249429461574446,0.457569714162003,0.66,0.338,1
"Fkbp4",0.000291809389943196,0.495406947379342,0.333,0.108,1
"Mprip",0.000298176130950599,0.430621583967208,0.333,0.095,1
"Serpina1e",0.000338925897388104,-1.03487229922483,0.057,0.203,1
"Sumo1",0.000360842066039941,0.507504141225968,0.472,0.23,1
"Dll1",0.000373447567258858,0.568945281992727,0.27,0.068,1
"Nars",0.000375250269799302,0.547662578142952,0.182,0.014,1
"Raly",0.000385318822129522,0.294525230840737,0.459,0.176,1
"Hspa12b",0.000390787035463287,0.58978555806868,0.371,0.149,1
"Smc3",0.00040861690753269,0.629037444896411,0.201,0.027,1
"Picalm",0.000410104891504632,0.695928749417658,0.283,0.081,1
"Trp53i11",0.000411388216730557,0.639323467388608,0.327,0.108,1
"Fbln2",0.000425888430799539,0.497255403510145,0.447,0.189,1
"Ube2g1",0.000445418119275487,0.523824398215231,0.208,0.027,1
"Erp44",0.000445813052974876,0.411076591669241,0.252,0.054,1
"Cycs",0.000447596456768733,0.387468000954563,0.358,0.122,1
"Chchd2",0.000460949867204854,0.341515066149679,0.855,0.514,1
"Nuak1",0.000464073659942444,0.633460959514547,0.245,0.054,1
"Arhgap29",0.000474509386393193,0.453178707133318,0.308,0.095,1
"Kank3",0.000474663162350117,0.358925623766889,0.648,0.338,1
"Heg1",0.000502082061491213,0.476799185596025,0.553,0.284,1
"Klf9",0.000523168757163383,0.37485386165632,0.497,0.23,1
"B2m",0.0005311237184636,-0.279627412940459,0.987,0.973,1
"Kcna5",0.000550283905077441,0.638988540448921,0.346,0.135,1
"Eepd1",0.000551529782610371,0.396480836256722,0.245,0.054,1
"Lsm6",0.00056553814769364,0.50661191859976,0.176,0.014,1
"Dcun1d5",0.000663038413289008,0.407427137788856,0.264,0.068,1
"Sbds",0.000700836911271201,0.439677885185378,0.403,0.162,1
"Gm42418",0.0007077763536335,0.317368709848251,0.66,0.338,1
"Calcrl",0.000741059052376819,0.429265133379013,0.566,0.27,1
"Acot2",0.000790536952645643,-0.644901009464999,0.013,0.108,1
"9430020K01Rik",0.000805210045388153,0.434129074159957,0.27,0.081,1
"Rassf3",0.000812845223726709,0.448099480069366,0.327,0.122,1
"Vsir",0.000813376919979895,0.524006889944351,0.277,0.081,1
"Ccdc28b",0.000814668882576661,0.509934085353342,0.138,0,1
"Triobp",0.000839759716553086,0.403131731687968,0.415,0.176,1
"Rbms1",0.000873275506226019,0.437363907184315,0.459,0.216,1
"Hspb1",0.000886260205058716,0.410322999963187,0.824,0.554,1
"Arf5",0.000890538187247486,0.359686412403745,0.566,0.311,1
"Srgn",0.000923487438470049,0.348581759650291,0.811,0.486,1
"2700060E02Rik",0.000929651078218291,0.503700593684808,0.428,0.203,1
"Nudc",0.000938296934425127,0.463070116031233,0.409,0.189,1
"Mien1",0.000940813331458136,0.522506446080671,0.208,0.041,1
"Toporsos",0.000946700882816824,0.500921000289718,0.189,0.027,1
"Fli1",0.000965888750849896,0.255150434070042,0.528,0.257,1
"Swi5",0.000978521854857066,0.497559443337202,0.44,0.216,1
"Ltbp4",0.000991366270877591,0.380171259254512,0.698,0.405,1
"Tmem256",0.00100076886919408,0.346427265321345,0.409,0.162,1
"Usp18",0.00101240877320049,-0.527032993631557,0.025,0.135,1
"Tns2",0.0010417348860722,0.612730169720108,0.245,0.068,1
"Mndal",0.00107754338680508,0.352508571867725,0.409,0.176,1
"Rarg",0.00109568528847254,0.561810952526268,0.201,0.041,1
"Rpia",0.00110056762360327,0.482525161464779,0.132,0,1
"Dusp3",0.00110120176492457,-0.811214015748353,0.472,0.568,1
"Ywhah",0.00110496496280138,0.356418312325155,0.566,0.311,1
"Mtss1",0.00114506694429069,0.501329837249575,0.226,0.054,1
"Ndufs2",0.00116026705888758,0.407643106675692,0.327,0.122,1
"Nck1",0.00116627096557279,0.401849758781828,0.472,0.216,1
"Taf10",0.00118846095005338,0.462730430529804,0.182,0.027,1
"Qk",0.00119516369629945,0.473246647399615,0.352,0.149,1
"Tuba1a",0.00123099081022888,0.371684723050955,0.642,0.365,1
"Klf13",0.00126969423890625,0.363111592347627,0.491,0.23,1
"Kras",0.00128390578858293,0.398133787613931,0.302,0.095,1
"Agtrap",0.00136837293677026,0.545722326806274,0.195,0.041,1
"Nrarp",0.00140483192515416,0.537487860172623,0.239,0.068,1
"Dnajc19",0.00143519375639505,0.480698936010605,0.201,0.041,1
"Stip1",0.00144834106394242,0.423447996291361,0.208,0.041,1
"Tm9sf3",0.00145178652881822,0.433040825300931,0.308,0.108,1
"Fermt2",0.00148207249330855,0.387114477618564,0.516,0.257,1
"Mtmr6",0.00151831757063383,0.552937708992959,0.151,0.014,1
"Ldha",0.00152160066085429,0.397199683551235,0.717,0.446,1
"Ctnna1",0.00157369961480998,0.319729787828958,0.591,0.311,1
"Ndufa8",0.00158062540965567,0.359331698637717,0.654,0.365,1
"Ifitm3",0.00160728695614579,-0.297521641981237,0.981,0.932,1
"Brd4",0.00162973698815256,0.564816234514082,0.201,0.041,1
"Snx17",0.00163015121782662,0.454017252048884,0.239,0.068,1
"Prss23",0.00165530399863331,0.456560717724927,0.472,0.23,1
"Ptms",0.00165557574628963,0.434204372987131,0.528,0.297,1
"Macf1",0.00165599217942672,0.467828433659116,0.327,0.122,1
"Pum2",0.00167682119180361,0.38081777746554,0.252,0.068,1
"Ccdc85b",0.00169812507840952,0.409175432655808,0.22,0.054,1
"Rab2a",0.0017652461706631,0.32993645375517,0.472,0.243,1
"Bcap31",0.00177678481853247,0.364849514668913,0.321,0.122,1
"Tsc22d3",0.00180643973928178,0.357998299533647,0.409,0.176,1
"Eci1",0.00183537012529068,0.418150566657756,0.176,0.027,1
"Hsp90b1",0.00186322999796326,0.404154776513144,0.491,0.27,1
"Npm1",0.00186577821816385,0.418187005473702,0.516,0.284,1
"Vps4a",0.0019785389498563,0.384667711388832,0.151,0.014,1
"Pdgfa",0.00199956345783238,0.465579672101216,0.119,0,1
"Clk3",0.00199956345783238,0.441925517700017,0.119,0,1
"S1pr1",0.00205506968479509,0.480251694154384,0.453,0.243,1
"Smc6",0.00205692166444592,0.328668837057099,0.277,0.095,1
"Tmem33",0.00207153004420893,0.348578582940382,0.176,0.027,1
"Sec63",0.00209091768779215,0.412086141235616,0.145,0.014,1
"Vgll4",0.00209789388688472,0.47114744514207,0.39,0.189,1
"Saraf",0.00215590077649436,0.350857357536208,0.459,0.23,1
"Psmb6",0.0021900213271061,0.310265811665914,0.403,0.189,1
"Mcl1",0.00220662601335416,0.395135856400419,0.314,0.122,1
"Zfand6",0.00223849552928441,0.316460110929638,0.377,0.162,1
"Ctnnb1",0.00224372226913014,0.376600151232584,0.711,0.459,1
"Rap1a",0.0022464685694137,0.344599344515675,0.503,0.27,1
"Mat2b",0.00228730316151443,0.410782583878762,0.277,0.095,1
"Puf60",0.00235411332930472,0.353983744500134,0.277,0.095,1
"Chmp6",0.00264910244772577,0.287722076552303,0.145,0.014,1
"Cst3",0.00265567878143491,0.340471576781195,0.969,0.811,1
"Arhgef12",0.00266263935160347,0.414211844044077,0.208,0.054,1
"Rpl15",0.00266773066062563,-0.550984734369598,0.673,0.703,1
"Tmem140",0.00267747708781288,0.389428617177242,0.465,0.23,1
"Npm3",0.00268969858514039,0.431600632319639,0.113,0,1
"Nenf",0.00275297312578211,0.4230145151212,0.415,0.216,1
"Fam84b",0.00283618385584837,0.446502716522859,0.138,0.014,1
"Bag1",0.0028667234830639,0.539772985398241,0.283,0.108,1
"Higd2a",0.00286823047837655,0.337173781756529,0.472,0.257,1
"Rpl39",0.00287319463176574,-0.292790602484968,0.899,0.878,1
"Gyg",0.00297468045078156,0.370376409073711,0.164,0.027,1
"Derl1",0.00298685690310532,0.542171259614966,0.201,0.054,1
"Slc25a4",0.00301933164908691,0.302636120583922,0.566,0.311,1
"Irf2bp2",0.00302839863308436,0.500705945890905,0.208,0.054,1
"Capza2",0.00303224145109649,0.253832741348704,0.566,0.324,1
"Baz2b",0.00306206215099257,0.419181140688718,0.189,0.041,1
"Clptm1l",0.00323352013922422,0.402103454082915,0.138,0.014,1
"Fmo2",0.00324894330703345,0.271950220900726,0.572,0.311,1
"Nrp2",0.00326503468084627,0.267683239332738,0.434,0.189,1
"Jmjd1c",0.00328687481878738,0.477781874241067,0.182,0.041,1
"Rnh1",0.00337023887040505,0.404870200628762,0.226,0.068,1
"Coro1c",0.00339513219150882,0.390570655761379,0.27,0.095,1
"Clic4",0.00347815347322122,0.314999868532622,0.516,0.257,1
"Arf6",0.00354240785236262,0.321984533715319,0.283,0.108,1
"Ghitm",0.00358098831452707,0.272414972834309,0.264,0.095,1
"Sec23ip",0.00361376751338057,0.433765356320712,0.107,0,1
"Hspa14",0.00361376751338057,0.411624523207521,0.107,0,1
"Txnip",0.00361782745348817,0.28725884107659,0.635,0.351,1
"Mrpl42",0.00362849580085914,0.415626635870252,0.302,0.122,1
"Npr1",0.00364969301917981,0.483428837733288,0.296,0.122,1
"Akap2",0.0037140200614967,0.3940512521843,0.321,0.135,1
"Supt4a",0.00374785760220641,0.365269184289111,0.289,0.108,1
"Tceal8",0.0037754777427128,0.489816460753348,0.22,0.068,1
"Serpinb6a",0.00382044171631893,0.339372186787223,0.522,0.297,1
"4930523C07Rik",0.00388707358378431,0.296972766492541,0.365,0.162,1
"Usp14",0.00389377493988251,0.413758132596562,0.157,0.027,1
"Tmem165",0.00393000113976707,0.426083822438419,0.182,0.041,1
"Hdac7",0.00393929109418329,0.347363494904477,0.277,0.108,1
"Rbm39",0.00396849732926804,0.295539688801923,0.66,0.405,1
"Dpysl3",0.00398817638837189,0.480072010042365,0.176,0.041,1
"Rrp1",0.00405801639092384,0.390237685177851,0.283,0.108,1
"Skap2",0.00415247445955681,0.506304140150378,0.151,0.027,1
"Exosc8",0.00431818749925795,0.473017892912227,0.132,0.014,1
"Matr3",0.00435169539610264,0.414903385465498,0.277,0.108,1
"Uba2",0.00435337904194106,0.370650073030563,0.264,0.095,1
"Ahnak",0.00437427659955031,0.30820533675791,0.811,0.554,1
"Trnau1ap",0.00440060213947705,0.379024926951994,0.239,0.081,1
"Gpr182",0.00440995166337444,0.517071821792034,0.151,0.027,1
"Chtf8",0.00443663572540195,0.377632791678839,0.157,0.027,1
"Actr1b",0.00451948967451255,0.492370775824301,0.17,0.041,1
"Jam2",0.00456522217995435,0.336341185476329,0.629,0.365,1
"Sigirr",0.00459312172053324,0.266263445611189,0.226,0.068,1
"Ccnd2",0.00460537102184414,0.256726225864314,0.509,0.257,1
"Rbm28",0.00470805085366821,0.359138223417861,0.201,0.054,1
"Rab12",0.00481784864288977,0.410736153314483,0.176,0.041,1
"Rab1b",0.00486449619588574,0.444248173977362,0.126,0.014,1
"Gabarapl2",0.00488476080495022,0.261524781072579,0.522,0.27,1
"Cmpk1",0.00494610729903624,0.473075377801599,0.296,0.135,1
"Timm17b",0.00499328035308852,0.409298714959526,0.126,0.014,1
"Ralb",0.0049944026050288,0.346414663418917,0.264,0.095,1
"1500011K16Rik",0.00500104372384044,0.299935080445235,0.182,0.041,1
"Bax",0.00508661838944386,0.290052872916424,0.34,0.149,1
"Ubtf",0.00512407697310961,0.507620760808218,0.208,0.068,1
"Klf6",0.00512853404140432,0.336192024334681,0.591,0.365,1
"Mrpl24",0.00522747549285246,0.383356829551754,0.226,0.081,1
"Cnot4",0.00534264191468819,0.523711368261542,0.17,0.041,1
"Nckap1",0.00538239780136494,0.318947996423806,0.201,0.054,1
"Zbtb7a",0.00539138624888378,0.321732636752798,0.321,0.135,1
"P4ha2",0.00553637622736145,0.318649556402075,0.245,0.081,1
"Cops8",0.00563273111385365,0.291530989844615,0.239,0.081,1
"Pura",0.00563324139242953,0.3197321004671,0.346,0.162,1
"Spr",0.00566362739702837,0.403310582739273,0.314,0.135,1
"Ctdsp2",0.00571974832573117,0.495704179488678,0.208,0.068,1
"Clk1",0.00575889068876109,0.308559796552764,0.327,0.135,1
"Denr",0.00589269796272326,0.417617558743023,0.208,0.068,1
"Fundc2",0.00592008052148337,0.446138630721083,0.226,0.081,1
"Tmem64",0.00596855177413525,0.46162121305163,0.145,0.027,1
"Ttc28",0.00597486159461881,0.438074258561531,0.195,0.054,1
"Crebbp",0.00602986698913429,0.438612254501667,0.17,0.041,1
"Anapc5",0.0060732731879583,0.346518084814389,0.39,0.203,1
"Zpr1",0.00611162506818487,0.420224135099257,0.145,0.027,1
"Rgl2",0.00611393521762939,0.360971365071217,0.233,0.081,1
"Ubald2",0.00611424096594297,0.32800208375709,0.327,0.149,1
"Eln",0.00612044546384078,0.288864772490759,0.415,0.203,1
"Fnta",0.00613203592660742,0.317760574155347,0.22,0.068,1
"Asah1",0.00619570768709662,0.358620680762804,0.252,0.095,1
"Aktip",0.00621873527688722,0.321339258682022,0.126,0.014,1
"Tet3",0.0062986183923404,0.380189333775725,0.126,0.014,1
"Rin3",0.0062986183923404,0.317314452149869,0.126,0.014,1
"Ptpn12",0.00635919582676496,0.290337317539922,0.296,0.122,1
"Rbbp4",0.00653910859165798,0.47225360619133,0.22,0.081,1
"Bptf",0.00656798502104356,0.408085308718842,0.239,0.095,1
"Fam219b",0.00656968563770356,0.438682549416261,0.119,0.014,1
"Plin2",0.00671531193128507,0.359993088073752,0.145,0.027,1
"Fam101b",0.00675610815328432,0.419941631725069,0.409,0.203,1
"Ptprb",0.00683512954990627,0.265715907197415,0.755,0.541,1
"Rnf115",0.00701925740864398,0.451390462275999,0.17,0.041,1
"Nid1",0.00703302205775348,0.412467615864145,0.208,0.068,1
"Actr2",0.00705820445017728,0.36331730711906,0.321,0.149,1
"Tmem123",0.00706150640775997,0.466557897629677,0.34,0.176,1
"Nipbl",0.00710182930890468,0.445876204339294,0.208,0.068,1
"Guk1",0.00712091060646604,0.407129919275381,0.22,0.081,1
"Serbp1",0.00725505271865532,0.313843743473338,0.522,0.324,1
"Mrpl52",0.00741880636929865,0.388181295123849,0.352,0.176,1
"Synj2bp",0.0074903893722377,0.37905037809922,0.189,0.054,1
"Pi16",0.00754116961843501,0.386368842505795,0.258,0.095,1
"Abi3",0.00764859428655688,0.261326864235033,0.34,0.162,1
"Pnkd",0.00765367739491731,0.366219359851834,0.428,0.243,1
"Ecm2",0.00774270143664596,0.351017990150968,0.258,0.095,1
"Flii",0.00774728275677095,0.399929255915292,0.245,0.095,1
"Rsf1",0.00776681543505187,0.4076519538595,0.119,0.014,1
"Gabarapl1",0.00776806914122621,0.450500120993338,0.264,0.108,1
"Hspa1b",0.00785209983670143,0.294852837066537,0.239,0.081,1
"Med6",0.00787218000610154,0.459973118532938,0.138,0.027,1
"Mob2",0.00790331903948466,0.412799824405396,0.264,0.108,1
"Tns1",0.00792597666259007,0.329519015667588,0.39,0.203,1
"Gimap4",0.00796422007643721,0.28938700420533,0.453,0.243,1
"Wapl",0.00796740512906567,0.368625282342236,0.119,0.014,1
"Aup1",0.00806942936015563,0.304213573924274,0.119,0.014,1
"Ppm1a",0.00817262162995575,0.354494135361179,0.119,0.014,1
"Scamp2",0.00817262162995575,0.321927679917419,0.119,0.014,1
"Tpm4",0.00824912509795071,0.306873626910344,0.723,0.5,1
"Nt5c3",0.00827699338369089,0.367092575902452,0.119,0.014,1
"Pitpna",0.00828802518746933,0.340260461527908,0.208,0.068,1
"2610305D13Rik",0.0083688290499278,0.391162303847133,0.189,0.054,1
"Tdp2",0.00838249071174863,0.313307843647074,0.119,0.014,1
"Kmt2d",0.00841432241410734,-0.791110772590277,0.082,0.189,1
"Ssrp1",0.00846565433347584,0.270765490999632,0.264,0.108,1
"Vps36",0.00847338293491207,0.481072119916221,0.214,0.081,1
"Strn3",0.00854851465040879,0.256166618386532,0.214,0.068,1
"Egln1",0.00855301533246587,0.482352306322815,0.214,0.081,1
"Blmh",0.00856285243449552,0.284615763222977,0.145,0.027,1
"Tnfaip8",0.00858323577218232,0.417093077634993,0.22,0.081,1
"Kctd20",0.00865968935233329,0.407026263502943,0.201,0.068,1
"Ankrd12",0.00874351383692553,0.384706296063297,0.201,0.068,1
"Mrpl17",0.00891953766872472,0.280269086348937,0.252,0.095,1
"Crtap",0.00897498070834483,0.409478947369017,0.113,0.014,1
"Pam",0.00901137217036396,-0.718479038955475,0.245,0.378,1
"Cav2",0.00919408855322701,0.268047000298956,0.849,0.554,1
"Ginm1",0.00921873780375317,0.348159552334868,0.264,0.108,1
"Ube2i",0.00924382910203093,0.31961496415882,0.302,0.135,1
"Tomm22",0.0093856651049134,0.261432731127529,0.308,0.135,1
"Mrpl28",0.00948155656630894,0.395466917074368,0.138,0.027,1
"Dctn3",0.00953145047399615,0.28233479414968,0.333,0.149,1
"Atp5o",0.009573405524996,0.280732268508314,0.371,0.189,1
"Uqcrfs1",0.00964463697425678,0.321274065048372,0.252,0.095,1
"Lman1",0.00967233203993581,0.342412663603161,0.22,0.081,1
"Cggbp1",0.00981780251307553,0.353208062662501,0.157,0.041,1
"Zdhhc20",0.00992347694785263,0.345636377814855,0.157,0.041,1
"Sec31a",0.0102736715305839,0.329107197877942,0.138,0.027,1
"Uggt1",0.0103289838598255,0.430818977694593,0.113,0.014,1
"Rgs2",0.0103289838598255,0.364011263575751,0.113,0.014,1
"Car4",0.0103915040296439,0.379693013309651,0.138,0.027,1
"Dek",0.0105501020791585,0.305779386499512,0.333,0.162,1
"Esd",0.0105591813252295,0.301801134616927,0.283,0.122,1
"Sh3bp4",0.0105938299358395,0.407393509171214,0.113,0.014,1
"mt-Nd4l",0.0106263494209602,0.324158233260896,0.245,0.095,1
"Nxn",0.0107129426095621,0.524263747673439,0.17,0.054,1
"Dnajb14",0.0107285043330239,0.319595949856018,0.113,0.014,1
"Stc1",0.0110024277872605,0.40419620187836,0.113,0.014,1
"Tmem55b",0.0110024277872605,0.303434576752995,0.113,0.014,1
"Tspan2",0.0110977665987726,0.344295631068708,0.182,0.054,1
"Zfp638",0.0111417059308191,0.262252911503547,0.113,0.014,1
"Lmo4",0.0111621154588195,-0.914929743199416,0.119,0.23,1
"Nrp1",0.0112625953420239,0.294959602787914,0.824,0.541,1
"Ptges3",0.0112948492939933,0.318169637964999,0.346,0.176,1
"Mrps5",0.0112986942117425,0.333625543753713,0.201,0.068,1
"Sec14l1",0.0114681370285738,0.379968076101123,0.277,0.122,1
"Sema6a",0.0116519158472997,0.35469425633743,0.289,0.135,1
"Stom",0.0116593556608033,-0.621255878071136,0.082,0.189,1
"Dazap1",0.0116798126508491,0.268719315775779,0.258,0.108,1
"Arl6ip5",0.0116928604951897,0.363100258984155,0.453,0.27,1
"Vamp5",0.0118457305323685,0.360260993840389,0.384,0.216,1
"Phpt1",0.0118618519022987,-0.323360400863841,0.05,0.149,1
"March7",0.0118863519869993,0.30409586842046,0.182,0.054,1
"Zhx1",0.0119336190203356,0.334450694264861,0.107,0.014,1
"Cops6",0.0119997260184888,0.363578013568722,0.296,0.149,1
"Rbm25",0.0120834513454304,0.2827457458355,0.358,0.189,1
"Metap2",0.0121054653347883,0.287702710476246,0.377,0.203,1
"Cdkn1a",0.0121376562283199,0.25429927299272,0.541,0.324,1
"Armcx1",0.0122423012101859,0.368496442338101,0.107,0.014,1
"Cxx1b",0.0122951433316678,0.281196922719059,0.371,0.203,1
"Glrx3",0.0123787245541137,0.27810316422586,0.258,0.108,1
"Nbeal1",0.0125313071513708,0.332799314195596,0.277,0.122,1
"9530068E07Rik",0.0127612957370415,0.400210863945437,0.151,0.041,1
"2810428I15Rik",0.01278834022663,0.412994997785398,0.214,0.081,1
"Tspan18",0.0128538475257316,0.415073994255477,0.195,0.068,1
"Efna1",0.0128946208883691,0.399368678980334,0.22,0.081,1
"Klf7",0.0128957623893827,0.250583254554626,0.585,0.378,1
"Arpc4",0.0130085812504963,0.465622908585977,0.321,0.176,1
"Csf1",0.013331613941478,0.346375933633394,0.258,0.108,1
"Fbxl3",0.0133416824535759,0.343640915630274,0.195,0.068,1
"Eci2",0.0134630874908669,0.348603030561269,0.157,0.041,1
"Odc1",0.013486056979767,0.438990187963878,0.208,0.081,1
"Apold1",0.0134934477075561,0.263266865959265,0.396,0.216,1
"Lypla1",0.0135916818994264,0.276629374735019,0.195,0.068,1
"Tspan9",0.0136110783328538,0.346484085722706,0.214,0.081,1
"Cdkn1c",0.0136965032110204,0.423547726074878,0.308,0.149,1
"Pthlh",0.0137206248360615,0.575029121797079,0.107,0.014,1
"Ssr2",0.0137494513098999,0.283407330692898,0.283,0.135,1
"Ier5",0.0138661942340095,0.311828777439426,0.579,0.365,1
"Tm4sf1",0.0139205418049167,-0.419065688771724,0.855,0.838,1
"Pkn3",0.0139777638643236,0.337044009873963,0.214,0.081,1
"Pgrmc1",0.0141017938270864,0.254314721275324,0.403,0.216,1
"Ei24",0.014146495069717,0.358211904924219,0.233,0.095,1
"Tapbpl",0.0141620143847529,0.366174212437527,0.22,0.095,1
"Ankrd33b",0.0141713561516077,0.427593542423629,0.17,0.054,1
"Kif13a",0.0141749041827389,0.373223339464768,0.151,0.041,1
"Rsl24d1",0.0143214427768742,0.265459553321856,0.157,0.041,1
"Trappc4",0.0143650314319085,0.30851661384532,0.201,0.068,1
"Fam63b",0.0146335456370761,0.364948176110859,0.195,0.068,1
"Zfp386",0.0147529704310271,0.318592951463134,0.132,0.027,1
"2900026A02Rik",0.0147569211991009,0.43081528400893,0.126,0.027,1
"Mn1",0.0149322029517696,0.339701151023233,0.151,0.041,1
"Cetn3",0.0149465856294716,0.341014493254214,0.314,0.162,1
"Sgta",0.0150927555570358,0.328790965013003,0.176,0.054,1
"St3gal1",0.0151249703835173,0.384416327466341,0.258,0.122,1
"Actn1",0.0151663162961734,0.301311711989667,0.358,0.216,1
"Ebp",0.0152449647861024,0.357027695388147,0.151,0.041,1
"Hpcal1",0.0152776290964102,0.379341154820131,0.415,0.243,1
"Evi5",0.0153254945628965,0.338023823746285,0.17,0.054,1
"Txndc12",0.015385830577944,0.25809942017858,0.176,0.054,1
"Kmt2a",0.0154034978388213,0.328924065601122,0.151,0.041,1
"Spata6",0.0154426073777148,0.358364801242183,0.126,0.027,1
"Reep3",0.0156002920591556,0.275249872452304,0.39,0.203,1
"Thoc2",0.0156890219723268,0.339081406794363,0.226,0.095,1
"Tmed4",0.0157881518534019,0.295368306898517,0.233,0.095,1
"Uba1",0.0158272205697997,0.363935119441978,0.208,0.081,1
"Dnaja1",0.0158318403587892,0.269666655908097,0.648,0.419,1
"Pkp4",0.0158472644068484,0.340628356658158,0.264,0.122,1
"Calm3",0.015869369575871,0.324271867618899,0.321,0.162,1
"H19",0.0158779332227302,-0.592098138799245,0.031,0.108,1
"Zfp91",0.0158826587883839,0.383228216116313,0.189,0.068,1
"Cul4a",0.0159751221889915,0.373526584065497,0.126,0.027,1
"2210013O21Rik",0.0160387972236141,0.392404476826961,0.145,0.041,1
"Fopnl",0.0162592177166417,0.396357489228209,0.101,0.014,1
"Ost4",0.0163388153709179,0.25622188373643,0.472,0.297,1
"Rnpep",0.0164024328831344,0.338448318987372,0.17,0.054,1
"9430016H08Rik",0.0164662356779492,0.3467273033114,0.101,0.014,1
"Itga5",0.0167102216597529,0.338152097056797,0.126,0.027,1
"Hsd17b12",0.0167248656262403,0.313735996797184,0.151,0.041,1
"Smarcc2",0.0167248656262403,0.301492034604249,0.151,0.041,1
"Nfkbib",0.0168985736493005,0.33598055635659,0.126,0.027,1
"Thoc7",0.0174062079258698,0.321436246875264,0.189,0.068,1
"Ep400",0.0174315031700254,0.349069587651185,0.145,0.041,1
"Pias1",0.0175364292185232,0.377453327607531,0.101,0.014,1
"March2",0.017571171885751,0.258332889987147,0.321,0.162,1
"Stox2",0.0176412321785542,0.40571339899804,0.164,0.054,1
"Notch1",0.0176856119294378,0.455936004274087,0.22,0.095,1
"Dnm2",0.0178875928894607,0.318726144382444,0.189,0.068,1
"Msl1",0.0179616593252587,0.275221471876677,0.151,0.041,1
"Anapc4",0.0179812912929617,0.322715341910698,0.101,0.014,1
