"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Vsir",0.00402398237282052,0.807321339318437,0.353,0.034,1
"Pik3ip1",0.00402398237282052,0.727136006159559,0.353,0.034,1
"Rnf7",0.00424387405198104,0.397499145686931,0.471,0.103,1
"Tbrg1",0.00431979942853664,0.265698402587037,0.471,0.069,1
"Capn2",0.00451323438669338,0.713485438342659,0.353,0.034,1
"Pnn",0.00466904722780204,-1.42761347406365,0,0.379,1
"Ptprcap",0.00482748912611546,0.857394192696038,0.647,0.241,1
"Cd69",0.00499036548415654,0.877355315912605,0.529,0.138,1
"Akr1b3",0.00513242730745501,0.994038012879648,0.471,0.103,1
"Ndufb11",0.00522603095974631,1.03814950407875,0.412,0.069,1
"Dusp2",0.00522603095974631,1.01234173746537,0.412,0.069,1
"Vgll4",0.00522603095974631,0.955968429476971,0.412,0.069,1
"Klf4",0.0056369805697648,1.02631251848924,0.471,0.103,1
"Rpl18a",0.00586368477506161,0.339038274308876,1,1,1
"Psmb6",0.00595305616783204,0.519419982419618,0.529,0.138,1
"Cox8a",0.00625387459578117,0.569896577905663,0.941,0.414,1
"Kxd1",0.00632112170802208,0.74565575281545,0.353,0.034,1
"Snhg6",0.00632112170802208,0.556856531880768,0.353,0.034,1
"March2",0.00632112170802208,0.465670149831018,0.353,0.034,1
"Smc6",0.00632112170802208,0.379483122525377,0.353,0.034,1
"Hnrnpl",0.00639035777574759,0.689210695664555,0.412,0.069,1
"Kdelr1",0.00639035777574759,0.674467932043768,0.412,0.069,1
"Tsc22d3",0.00678864432473178,0.885806439703467,0.765,0.276,1
"Atp5a1",0.00688756176799008,0.793927368001489,0.706,0.276,1
"Raly",0.0070800194520836,0.636061819176822,0.529,0.138,1
"Igfbp4",0.00742622570829824,1.34213160375164,0.235,0,1
"Lck",0.00742622570829824,1.17924805492046,0.235,0,1
"Rprd1b",0.00742622570829824,0.96528337630869,0.235,0,1
"Top2b",0.00742622570829824,0.875356693272124,0.235,0,1
"Timp2",0.00742622570829824,0.86637910151934,0.235,0,1
"Skap1",0.00742622570829824,0.825026413457111,0.235,0,1
"Aida",0.00742622570829824,0.824755615657494,0.235,0,1
"Spop",0.00742622570829824,0.790221133001832,0.235,0,1
"Cd3g",0.00742622570829824,0.788452853698306,0.235,0,1
"Sh3glb2",0.00742622570829824,0.781692029363017,0.235,0,1
"Clk4",0.00742622570829824,0.759426854112382,0.235,0,1
"Eci1",0.00742622570829824,0.752519367354886,0.235,0,1
"Birc2",0.00742622570829824,0.746429622697262,0.235,0,1
"Anxa1",0.00742622570829824,0.691168762447938,0.235,0,1
"Grpel1",0.00742622570829824,0.661531390313192,0.235,0,1
"Rsbn1",0.00742622570829824,0.65378235466846,0.235,0,1
"Triap1",0.00742622570829824,0.650077021084748,0.235,0,1
"Got2",0.00742622570829824,0.644383823905226,0.235,0,1
"Snx8",0.00742622570829824,0.643089907059048,0.235,0,1
"Cul3",0.00742622570829824,0.642731305859826,0.235,0,1
"Dph3",0.00742622570829824,0.631790970993772,0.235,0,1
"Dhx15",0.00742622570829824,0.63077333185964,0.235,0,1
"Anapc7",0.00742622570829824,0.623482870104309,0.235,0,1
"Dnajc3",0.00742622570829824,0.613438983135173,0.235,0,1
"Kansl1",0.00742622570829824,0.601969649886168,0.235,0,1
"Usp16",0.00742622570829824,0.584337255011261,0.235,0,1
"Orc4",0.00742622570829824,0.551800610273536,0.235,0,1
"Wbscr22",0.00742622570829824,0.551582586556827,0.235,0,1
"Etf1",0.00742622570829824,0.540958048694415,0.235,0,1
"Mknk2",0.00742622570829824,0.518983808814619,0.235,0,1
"Zfp830",0.00742622570829824,0.475161814568624,0.235,0,1
"D8Ertd738e",0.00747404167704841,0.405620364885539,0.706,0.241,1
"Rtf1",0.00771241163556938,0.483720730600886,0.529,0.138,1
"4930523C07Rik",0.00793715568619139,0.526947324542462,0.647,0.207,1
"Ptbp3",0.00795244618294334,0.733047496082177,0.529,0.172,1
"Ifi27l2a",0.00805938413000223,0.777409553348694,0.588,0.172,1
"Ptprc",0.00806171287992524,0.590193073043622,0.706,0.241,1
"Fabp4",0.00861681652724504,-1.08953020742564,0.647,0.897,1
"Gpi1",0.0087349625632032,0.943301441268144,0.529,0.207,1
"Mrpl30",0.00889444211322471,0.570828603115913,0.471,0.103,1
"H2afj",0.00913104931496551,0.605982936103,0.529,0.138,1
"Grap",0.00937120524542621,0.729241171756725,0.529,0.172,1
"Psmd13",0.0102734471280497,0.777166811342621,0.353,0.069,1
"Ube2j2",0.0102840345640752,0.741332915358696,0.294,0.034,1
"Pink1",0.0102840345640752,0.71708408836319,0.294,0.034,1
"Nr2c2ap",0.0102840345640752,0.621341924370548,0.294,0.034,1
"Fundc2",0.0113401854053088,1.09733879700806,0.353,0.069,1
"Tmem160",0.0114090881334893,0.524001127022069,0.412,0.069,1
"Parp1",0.0114090881334893,0.386474185297985,0.412,0.069,1
"Ufl1",0.0114959960002574,0.952588434571709,0.294,0.034,1
"Ube2e1",0.0116455274617529,0.629893465400333,0.412,0.103,1
"Ppdpf",0.012321842132048,0.73244350055511,0.588,0.207,1
"9530068E07Rik",0.0125041412686803,1.03962999641188,0.353,0.069,1
"Immp1l",0.0125041412686803,0.713952018136825,0.353,0.069,1
"Ddx24",0.0125041412686803,0.602478708756459,0.353,0.069,1
"Sptan1",0.0128330772149887,1.00213254599131,0.294,0.034,1
"Guk1",0.0128330772149887,0.961607434227774,0.294,0.034,1
"Orai3",0.0128330772149887,0.720525626830608,0.294,0.034,1
"Ublcp1",0.0128330772149887,0.718561277736905,0.294,0.034,1
"Arpc5",0.0130575923687072,0.649823343274408,0.647,0.241,1
"Ltb",0.0130951990488177,0.640014206136471,0.765,0.31,1
"Ccnl2",0.0137726684873354,0.823797036741575,0.353,0.069,1
"Ppil2",0.0137726684873354,0.708108315753455,0.353,0.069,1
"Pebp1",0.0137726684873354,0.653531651738121,0.353,0.069,1
"Rps14",0.0137749490716981,0.368130623938968,1,0.966,1
"Srsf11",0.013957100602914,0.852805118701015,0.529,0.207,1
"Hnrnpa2b1",0.0141039966821848,0.491490033044045,0.882,0.414,1
"Mrpl36",0.014305967261951,0.815882647500388,0.294,0.034,1
"Mbnl2",0.014305967261951,0.796324628417795,0.294,0.034,1
"Fam114a2",0.014305967261951,0.683751000371754,0.294,0.034,1
"Twistnb",0.014305967261951,0.557032616375343,0.294,0.034,1
"Psmc4",0.014305967261951,0.532256331606994,0.294,0.034,1
"Rpn1",0.014305967261951,0.529887978390843,0.294,0.034,1
"Polr2e",0.0148831087574113,0.617108467643795,0.471,0.172,1
"Arl6ip5",0.0151779142217207,0.731464682388521,0.412,0.103,1
"Eif3h",0.0152778492654209,0.324754935814013,0.706,0.276,1
"Rps6",0.0157893368352046,0.441318215297016,0.941,0.862,1
"Gata3",0.015926009813233,0.78650092886898,0.294,0.034,1
"Serf2",0.0161087588888777,0.453678379036637,0.941,0.483,1
"Limd2",0.0165877858500208,0.572007053593738,0.588,0.207,1
"2310036O22Rik",0.0165877858500208,0.567993506058635,0.588,0.207,1
"Taldo1",0.0166331950740766,0.561947877181147,0.647,0.276,1
"Fcrla",0.0166548665594624,0.762041495660117,0.353,0.069,1
"Syncrip",0.0166548665594624,0.735212789730652,0.353,0.069,1
"Hcfc1r1",0.0166548665594624,0.648671751470836,0.353,0.069,1
"Sumo3",0.0166548665594624,0.632356481833415,0.353,0.069,1
"Ssna1",0.0166548665594624,0.456753375116358,0.353,0.069,1
"Rps27a",0.0166821295673764,0.478190462636205,0.941,0.793,1
"Slc25a11",0.0177052151391544,0.588736376110961,0.294,0.034,1
"Smim15",0.0177052151391544,0.551299628428888,0.294,0.034,1
"Siva1",0.0177052151391544,0.446313165589277,0.294,0.034,1
"Crem",0.0177052151391544,0.393189010371131,0.294,0.034,1
"Mrps9",0.0177052151391544,0.353433383414113,0.294,0.034,1
"Cd53",0.0177581537278633,0.434444634946128,0.706,0.345,1
"Trappc6b",0.0182852790375583,0.6137778260459,0.353,0.069,1
"Mien1",0.0182852790375583,0.440623234459468,0.353,0.069,1
"Ranbp1",0.0188106471245486,0.801464942421135,0.471,0.172,1
"Gapdh",0.0190626811512575,0.583867503651305,0.824,0.379,1
"Ube2d2a",0.019171275184557,0.474846461262764,0.588,0.207,1
"Anp32a",0.0194004712789208,0.525970964083537,0.647,0.31,1
"Sec61b",0.0196587219608736,0.911563571589137,0.471,0.207,1
"Pdap1",0.0200537557530194,0.536434658267261,0.353,0.069,1
"Cdk4",0.0200537557530194,0.494762870463641,0.353,0.069,1
"Eif2s3y",0.0200537557530194,0.465944406782647,0.353,0.069,1
"Ddx21",0.0200537557530194,0.389842799855761,0.353,0.069,1
"Actb",0.0203996232806667,-0.597111967265575,1,1,1
"2010107E04Rik",0.0206606255873814,0.660523726944135,0.588,0.276,1
"Nucks1",0.0213368387580416,0.535480151597861,0.412,0.103,1
"Npc2",0.0214459763004148,0.424142465044123,0.706,0.276,1
"Ldha",0.0216230782015082,0.61565534501225,0.706,0.345,1
"Wdr89",0.0216495925913784,0.579068144137438,0.824,0.379,1
"Pxk",0.0219697131419918,0.548016200501602,0.353,0.069,1
"Trappc3",0.0219697131419918,0.369124831050948,0.353,0.069,1
"Srpk1",0.0219697131419918,0.360339760581843,0.353,0.069,1
"Uba2",0.0219697131419918,0.35506858922834,0.353,0.069,1
"Emc10",0.0219697131419918,0.35098708170045,0.353,0.069,1
"Capns1",0.0221683413730014,0.529955457293892,0.647,0.31,1
"Fus",0.0222167619803094,0.37209581851217,0.765,0.345,1
"Cd3e",0.0222488348188591,0.962561578881162,0.176,0,1
"Dapl1",0.0222488348188591,0.906612277282929,0.176,0,1
"Cd3d",0.0222488348188591,0.86428395459018,0.176,0,1
"Uvssa",0.0222488348188591,0.847914653991695,0.176,0,1
"Rreb1",0.0222488348188591,0.822745955656398,0.176,0,1
"Naa60",0.0222488348188591,0.779350360932903,0.176,0,1
"Cspp1",0.0222488348188591,0.776395346239233,0.176,0,1
"D15Ertd621e",0.0222488348188591,0.774419407773199,0.176,0,1
"Purb",0.0222488348188591,0.763536081917026,0.176,0,1
"Tcf7",0.0222488348188591,0.762463272780785,0.176,0,1
"Madd",0.0222488348188591,0.762195633644085,0.176,0,1
"Tmed3",0.0222488348188591,0.736459650582314,0.176,0,1
"Slamf6",0.0222488348188591,0.717054737043885,0.176,0,1
"Ten1",0.0222488348188591,0.716194993881488,0.176,0,1
"Inafm2",0.0222488348188591,0.715066337131493,0.176,0,1
"Hist4h4",0.0222488348188591,0.712628508532456,0.176,0,1
"Sephs1",0.0222488348188591,0.695004633025152,0.176,0,1
"Slco3a1",0.0222488348188591,0.69281579560457,0.176,0,1
"Cnot2",0.0222488348188591,0.684231826322269,0.176,0,1
"Trim30a",0.0222488348188591,0.666825642228617,0.176,0,1
"Ppp2r2d",0.0222488348188591,0.666763836889768,0.176,0,1
"Il7r",0.0222488348188591,0.658913896504716,0.176,0,1
"Stk10",0.0222488348188591,0.643999679576544,0.176,0,1
"Nt5dc1",0.0222488348188591,0.62737399259233,0.176,0,1
"Zfp507",0.0222488348188591,0.617245830169487,0.176,0,1
"Mob1b",0.0222488348188591,0.604005482233965,0.176,0,1
"Cipc",0.0222488348188591,0.598804293935876,0.176,0,1
"Zc3h14",0.0222488348188591,0.59713372767705,0.176,0,1
"Rinl",0.0222488348188591,0.580087304292459,0.176,0,1
"Edem1",0.0222488348188591,0.578867228081064,0.176,0,1
"Cnot1",0.0222488348188591,0.57882064165967,0.176,0,1
"Inpp4b",0.0222488348188591,0.57870740097595,0.176,0,1
"Tada3",0.0222488348188591,0.576063434730683,0.176,0,1
"Mark3",0.0222488348188591,0.576063434730683,0.176,0,1
"Supt20",0.0222488348188591,0.57364528698965,0.176,0,1
"Rapgef1",0.0222488348188591,0.565362361771017,0.176,0,1
"Mfap3",0.0222488348188591,0.565114717549043,0.176,0,1
"Prickle3",0.0222488348188591,0.560325887496719,0.176,0,1
"Mapre2",0.0222488348188591,0.554377934576768,0.176,0,1
"Gm14698",0.0222488348188591,0.536879273774808,0.176,0,1
"Pisd",0.0222488348188591,0.536714968455967,0.176,0,1
"Lyrm2",0.0222488348188591,0.524930283773826,0.176,0,1
"Kctd12b",0.0222488348188591,0.519347334067852,0.176,0,1
"Thap4",0.0222488348188591,0.51645218357867,0.176,0,1
"Smyd3",0.0222488348188591,0.507843044619933,0.176,0,1
"Wdr43",0.0222488348188591,0.500547148271588,0.176,0,1
"Tank",0.0222488348188591,0.496039485007795,0.176,0,1
"Rpia",0.0222488348188591,0.495590265165129,0.176,0,1
"Chfr",0.0222488348188591,0.495101614785456,0.176,0,1
"Senp3",0.0222488348188591,0.494476511218052,0.176,0,1
"Nudcd2",0.0222488348188591,0.491149814492407,0.176,0,1
"Chmp2b",0.0222488348188591,0.490553874177389,0.176,0,1
"Rpl7l1",0.0222488348188591,0.487958720292739,0.176,0,1
"Crnkl1",0.0222488348188591,0.481155925915713,0.176,0,1
"Arhgap1",0.0222488348188591,0.474532124031435,0.176,0,1
"Prr7",0.0222488348188591,0.474532124031435,0.176,0,1
"Rcl1",0.0222488348188591,0.461155869976619,0.176,0,1
"Oser1",0.0222488348188591,0.461029184799579,0.176,0,1
"Tmem55a",0.0222488348188591,0.461029184799579,0.176,0,1
"Leprot",0.0222488348188591,0.460377737824745,0.176,0,1
"Fam118b",0.0222488348188591,0.457867452472816,0.176,0,1
"Rsl1d1",0.0222488348188591,0.447787284688844,0.176,0,1
"Eed",0.0222488348188591,0.447365848390507,0.176,0,1
"Hdgfrp2",0.0222488348188591,0.447221149929573,0.176,0,1
"Pias2",0.0222488348188591,0.447221149929573,0.176,0,1
"Parp2",0.0222488348188591,0.433962568632962,0.176,0,1
"2610001J05Rik",0.0222488348188591,0.427787314133528,0.176,0,1
"Snrnp40",0.0222488348188591,0.413180140008174,0.176,0,1
"Fam46a",0.0222488348188591,0.412351820267065,0.176,0,1
"Mfap1b",0.0222488348188591,0.411159726368044,0.176,0,1
"Copa",0.0222488348188591,0.402970271189693,0.176,0,1
"Kansl1l",0.0222488348188591,0.398470485469427,0.176,0,1
"Nelfcd",0.0222488348188591,0.398470485469427,0.176,0,1
"5430427O19Rik",0.0222488348188591,0.396713246173909,0.176,0,1
"Ttc38",0.0222488348188591,0.396713246173909,0.176,0,1
"Coro1c",0.0222488348188591,0.389454802685913,0.176,0,1
"Trabd",0.0222488348188591,0.384029449922527,0.176,0,1
"Hivep2",0.0222488348188591,0.365666392763631,0.176,0,1
"Mthfd2",0.0222488348188591,0.360003949573465,0.176,0,1
"Ecd",0.0222488348188591,0.347312392864658,0.176,0,1
"Yif1b",0.0222488348188591,0.325251057517006,0.176,0,1
"Ccr7",0.0223810900850072,0.633917132872905,0.471,0.138,1
"Rcsd1",0.0223810900850072,0.256919305371031,0.471,0.138,1
"Dnaja1",0.0238209791367547,0.4823626444703,0.706,0.31,1
"Actl6a",0.0240429885223426,0.253558422021148,0.353,0.069,1
"Higd1a",0.0243823798496531,0.579226716888793,0.412,0.138,1
"Ppp3ca",0.0249702422687705,0.657087340098272,0.647,0.276,1
"Ccnd2",0.0250945763781771,0.680524926056964,0.529,0.207,1
"Ssu72",0.0251622435463588,0.327699837241402,0.412,0.103,1
"Psenen",0.0254162619773601,0.54669188025844,0.529,0.172,1
"Rbm38",0.0254693445168179,0.79611936885019,0.353,0.103,1
"Sell",0.0262838384870314,0.590127669900358,0.353,0.069,1
"Fkbp3",0.0262838384870314,0.414270038749697,0.353,0.069,1
"Rpl13a",0.0264940458170441,0.309312667052454,0.941,0.966,1
"Sec62",0.0266650047360877,0.507868570862375,0.647,0.276,1
"Zfp36l1",0.0269625229926621,0.338014697750729,0.647,0.31,1
"Atp5g1",0.0272882956641957,0.57547029064523,0.412,0.103,1
"Itsn2",0.028924566371038,0.758844432199464,0.294,0.069,1
"Mrps21",0.028924566371038,0.622774329606296,0.294,0.069,1
"1810022K09Rik",0.028924566371038,0.621914710633647,0.294,0.069,1
"Chmp4b",0.028924566371038,0.605082476238713,0.294,0.069,1
"Snrpd3",0.0295675944580894,0.339997027877792,0.412,0.103,1
"Smarca5",0.0301209172752163,0.716992226846372,0.353,0.103,1
"Gem",0.0301209172752163,0.663302750418729,0.353,0.103,1
"Rtn4",0.0301209172752163,0.582626615419838,0.353,0.103,1
"Arl6ip1",0.0309357089281781,0.723355015102809,0.529,0.207,1
"Impdh2",0.0316569532319355,0.51249809562415,0.471,0.172,1
"Ndufa10",0.0317054516663871,0.617979964456419,0.294,0.069,1
"R3hdm2",0.0317054516663871,-1.21529157688402,0,0.241,1
"Ss18",0.0317323758842916,0.803350642178977,0.235,0.034,1
"Surf1",0.0317323758842916,0.760800684307635,0.235,0.034,1
"Rnf125",0.0317323758842916,0.744637036849458,0.235,0.034,1
"Usp25",0.0317323758842916,0.674082855367779,0.235,0.034,1
"Pim2",0.0317323758842916,0.672706473840916,0.235,0.034,1
"Ubfd1",0.0317323758842916,0.627230035028974,0.235,0.034,1
"Ppp2r5c",0.0317323758842916,0.60244904006542,0.235,0.034,1
"Derl2",0.0317323758842916,0.598492640058339,0.235,0.034,1
"Trib2",0.0317323758842916,0.580461920737132,0.235,0.034,1
"Aprt",0.0317323758842916,0.541757149314694,0.235,0.034,1
"Rsrp1",0.0318756358821021,0.486951956013566,0.765,0.379,1
"Hnrnpa3",0.0322994023692793,0.384637082741814,0.765,0.345,1
"Shisa5",0.0323079775220399,0.519441911908977,0.941,0.586,1
"Evl",0.0332235376927854,0.515168622382711,0.412,0.138,1
"Tmed2",0.0332507778653511,0.355340140462478,0.588,0.241,1
"Sirt7",0.0340004768306722,0.391414979042006,0.471,0.172,1
"Abracl",0.0344591659794969,0.643944213108373,0.529,0.241,1
"Tmem59",0.0344591659794969,-1.30467850252692,0.176,0.448,1
"Bnip2",0.0347125333413062,0.853422211519851,0.294,0.069,1
"Ntan1",0.0347125333413062,0.789838792977104,0.294,0.069,1
"Tecr",0.0347125333413062,0.724341801139442,0.294,0.069,1
"Psmb8",0.0347283473698562,0.460223291859221,0.647,0.31,1
"Raf1",0.0352345388827776,0.745999080749011,0.235,0.034,1
"0610007P14Rik",0.0352345388827776,0.704091888625551,0.235,0.034,1
"Ddx47",0.0352345388827776,0.638938489672317,0.235,0.034,1
"Btf3l4",0.0352345388827776,0.627169667631013,0.235,0.034,1
"Mfng",0.0352345388827776,0.602056177118772,0.235,0.034,1
"Stx5a",0.0352345388827776,0.591505005581614,0.235,0.034,1
"Apc",0.0352345388827776,0.499465564082724,0.235,0.034,1
"Nfatc1",0.0352345388827776,0.484771759923353,0.235,0.034,1
"Ift27",0.0352345388827776,0.46623423445014,0.235,0.034,1
"Psen2",0.0352345388827776,0.409251070667266,0.235,0.034,1
"Hnrnpf",0.0355478277661767,0.560474741831841,0.824,0.414,1
"Slc39a1",0.036490744924413,-1.3489802777311,0.118,0.379,1
"Tma7",0.0367069581236277,0.491806195609696,0.588,0.31,1
"Atp5b",0.0367292384535557,0.306310230740296,0.882,0.448,1
"Tomm20",0.0369643235317349,0.46291639837818,0.706,0.31,1
"Hspa8",0.0370606195794456,0.424449643826726,0.941,0.655,1
"Zfand6",0.0378982818747973,0.396082086515016,0.529,0.207,1
"Chchd10",0.0379599031064658,0.63848981045777,0.294,0.069,1
"Pxdc1",0.038459027005301,0.749701129959932,0.353,0.103,1
"Plgrkt",0.038459027005301,0.661682607602427,0.353,0.103,1
"Taf10",0.038459027005301,0.600289778562299,0.353,0.103,1
"Ggnbp2",0.038459027005301,0.588856740380781,0.353,0.103,1
"Adss",0.0390613931771104,0.736529596079561,0.235,0.034,1
"Nrros",0.0390613931771104,0.731771144478076,0.235,0.034,1
"Rnf145",0.0390613931771104,0.718265546808062,0.235,0.034,1
"Ubxn4",0.0390613931771104,0.711668457305116,0.235,0.034,1
"Ap3s1",0.0390613931771104,0.614156644561735,0.235,0.034,1
"Gucd1",0.0390613931771104,0.568656957630266,0.235,0.034,1
"Cyld",0.0390613931771104,0.508864361798653,0.235,0.034,1
"Ap1s2",0.0390613931771104,0.50209227764972,0.235,0.034,1
"Fdx1",0.0390613931771104,0.496000590778062,0.235,0.034,1
"Elmo1",0.0390613931771104,0.435046896663293,0.235,0.034,1
"Pitpna",0.0400317198573802,0.647113820257386,0.471,0.207,1
"Paip1",0.0403937429087302,-1.29857244601004,0.059,0.31,1
"Mcl1",0.0404975257187911,0.476151449908882,0.529,0.207,1
"Rpl18",0.0405210292038376,0.360355802495624,0.941,0.931,1
"Pnisr",0.041462116720844,0.849909391303238,0.294,0.069,1
"Wasf2",0.041462116720844,0.790273356920933,0.294,0.069,1
"Xiap",0.041462116720844,0.786703434071816,0.294,0.069,1
"2700094K13Rik",0.041462116720844,0.740044199836472,0.294,0.069,1
"Mrpl43",0.041462116720844,0.729154535952939,0.294,0.069,1
"Cdv3",0.041462116720844,0.695781043725439,0.294,0.069,1
"Etnk1",0.041462116720844,0.513675400323962,0.294,0.069,1
"Grb2",0.0415386626182119,0.458515633623537,0.412,0.138,1
"Gga2",0.0416427637300689,0.538497951536695,0.353,0.103,1
"Hdgf",0.0416427637300689,0.517402746120232,0.353,0.103,1
"Ndufc1",0.0416427637300689,0.46977623897111,0.353,0.103,1
"Ywhab",0.0416427637300689,0.345322683475588,0.353,0.103,1
"Fam195b",0.0420169743350457,0.627344914420057,0.412,0.172,1
"Ier3ip1",0.0420169743350457,0.510558549687984,0.412,0.172,1
"Rps18",0.0428211267410802,0.329131267017357,1,0.931,1
"Ankhd1",0.0432356329062985,0.747671217822093,0.235,0.034,1
"Gm21092",0.0432356329062985,0.694001664081189,0.235,0.034,1
"Mrps28",0.0432356329062985,0.617857963374437,0.235,0.034,1
"Skap2",0.0432356329062985,0.616764111758209,0.235,0.034,1
"Def6",0.0432356329062985,0.512684007145292,0.235,0.034,1
"4921524J17Rik",0.0432356329062985,0.487850839568889,0.235,0.034,1
"Letm1",0.0432356329062985,0.427931489290641,0.235,0.034,1
"Faap20",0.0432356329062985,0.414652978676481,0.235,0.034,1
"Timm17b",0.0432356329062985,0.406365541453758,0.235,0.034,1
"Cd81",0.0435475831716853,-0.777353367210456,0.471,0.69,1
"Gsk3b",0.0435739890991547,-1.28296850076595,0.059,0.31,1
"Gpihbp1",0.0440777401016534,-0.995084450344515,0.353,0.621,1
"Klf2",0.0446043424114952,0.318965384407552,0.882,0.483,1
"Polr2g",0.0446759127483323,0.500689338511082,0.412,0.138,1
"Gabarapl2",0.0449130522339014,0.570089180840313,0.471,0.172,1
"Arglu1",0.0449130522339014,-1.24434204355415,0.118,0.379,1
"Rps3",0.0449848913114168,0.368870494877207,1,0.793,1
"Srpr",0.0450468604932168,0.584807367345317,0.353,0.103,1
"Rps12",0.0450843026470686,-0.339539229071553,0.882,0.897,1
"Nt5c",0.0452341706343899,0.589962179596932,0.294,0.069,1
"Ttc5",0.0452341706343899,0.488699952582397,0.294,0.069,1
"Add1",0.0452341706343899,0.436440257105265,0.294,0.069,1
"Rbm17",0.0452341706343899,0.359364974680718,0.294,0.069,1
"Eif3k",0.04567384596687,0.672011650787658,0.588,0.345,1
"Rpl9",0.0463856980297141,0.444417680200857,0.941,0.897,1
"Cd36",0.0468264657745147,-1.0153083269803,0.588,0.69,1
"Smco4",0.047780725508943,0.688169519090013,0.235,0.034,1
"Tpst2",0.047780725508943,0.601151363494706,0.235,0.034,1
"Tomm6",0.047780725508943,0.565473229363551,0.235,0.034,1
"Pea15a",0.047780725508943,0.498463175802378,0.235,0.034,1
"Tmem251",0.047780725508943,0.452782406275931,0.235,0.034,1
"Stoml2",0.047780725508943,0.444083262927897,0.235,0.034,1
"Gas6",0.047780725508943,0.430679750139262,0.235,0.034,1
"Tomm34",0.047780725508943,0.418798836661073,0.235,0.034,1
"Safb",0.047780725508943,0.407548337150554,0.235,0.034,1
"Acbd3",0.047780725508943,0.403422104062992,0.235,0.034,1
"Nedd9",0.047780725508943,0.380151898360543,0.235,0.034,1
"Gid8",0.047780725508943,0.376524549715777,0.235,0.034,1
"Nelfb",0.047780725508943,0.375146960352861,0.235,0.034,1
"Serinc1",0.047780725508943,0.363858352352396,0.235,0.034,1
"Golgb1",0.047780725508943,0.363623068793964,0.235,0.034,1
"Inpp4a",0.047780725508943,0.319974817754926,0.235,0.034,1
"Inpp5k",0.047780725508943,0.312023865352031,0.235,0.034,1
"Fkbp4",0.047780725508943,0.272563993148701,0.235,0.034,1
"Anapc2",0.047780725508943,0.263420850865433,0.235,0.034,1
"Gpbp1",0.0480107209238185,0.328095284512856,0.412,0.138,1
"Smarce1",0.0486826426996065,0.633706624804909,0.353,0.103,1
"Lcp1",0.0488832752859631,0.523126327068918,0.471,0.207,1
"Eps15",0.0492914743740102,0.536228343750466,0.294,0.069,1
"Pdcd6",0.0492914743740102,0.519424483730956,0.294,0.069,1
"Fubp1",0.0492914743740102,0.400842989442769,0.294,0.069,1
"Mrpl48",0.0492914743740102,0.37215374267093,0.294,0.069,1
"Sec13",0.0492914743740102,0.356030068240457,0.294,0.069,1
"Bag1",0.0492914743740102,0.355815582550886,0.294,0.069,1
"Trpc4ap",0.0495906489651016,-0.662294544770419,0,0.207,1
"Ube2w",0.0495906489651016,-0.905408952260157,0,0.207,1
"Tgm2",0.0495906489651016,-1.12946701960373,0,0.207,1
